,t,name,var,value
0,11844.0,TRIAL_AVAILABLE_EVENT,,
1,11845.0,,correct_side,right
2,11845.0,,init_port,N
3,11845.0,,this_interval,1380.0
4,11845.0,,stim_long,False
5,94418.0,TRIAL_ENTRY_EVENT,,
6,94419.0,STIM_ONSET_EVENT,,
7,95800.0,CHOICE_STATE,,
8,95800.0,STIM_OFFSET_EVENT,,
9,96969.0,CHOICE_CORRECT_EVENT,,
10,96969.0,CHOICE_EVENT,,
11,96969.0,CHOICE_RIGHT_EVENT,,
12,96969.0,CHOICE_SHORT_EVENT,,
13,113522.0,TRIAL_AVAILABLE_EVENT,,
14,113523.0,,stim_long,False
15,113523.0,,init_port,N
16,113523.0,,this_interval,600.0
17,113523.0,,correct_side,right
18,117031.0,TRIAL_ENTRY_EVENT,,
19,117032.0,STIM_ONSET_EVENT,,
20,117634.0,STIM_OFFSET_EVENT,,
21,117634.0,CHOICE_STATE,,
22,118408.0,CHOICE_RIGHT_EVENT,,
23,118408.0,CHOICE_CORRECT_EVENT,,
24,118408.0,CHOICE_SHORT_EVENT,,
25,118408.0,CHOICE_EVENT,,
26,119211.0,REWARD_EVENT,,
27,126137.0,TRIAL_AVAILABLE_EVENT,,
28,126138.0,,init_port,N
29,126138.0,,correct_side,left
30,126138.0,,stim_long,True
31,126138.0,,this_interval,1740.0
32,127592.0,TRIAL_ENTRY_EVENT,,
33,127593.0,STIM_ONSET_EVENT,,
34,129335.0,STIM_OFFSET_EVENT,,
35,129335.0,CHOICE_STATE,,
36,130168.0,CHOICE_LONG_EVENT,,
37,130168.0,CHOICE_LEFT_EVENT,,
38,130168.0,CHOICE_CORRECT_EVENT,,
39,130168.0,CHOICE_EVENT,,
40,130970.0,REWARD_EVENT,,
41,136697.0,TRIAL_AVAILABLE_EVENT,,
42,136698.0,,stim_long,True
43,136698.0,,this_interval,1620.0
44,136698.0,,correct_side,left
45,136698.0,,init_port,N
46,138124.0,TRIAL_ENTRY_EVENT,,
47,138125.0,STIM_ONSET_EVENT,,
48,139746.0,CHOICE_STATE,,
49,139746.0,STIM_OFFSET_EVENT,,
50,140698.0,CHOICE_CORRECT_EVENT,,
51,140698.0,CHOICE_LEFT_EVENT,,
52,140698.0,CHOICE_LONG_EVENT,,
53,140698.0,CHOICE_EVENT,,
54,141500.0,REWARD_EVENT,,
55,147230.0,TRIAL_AVAILABLE_EVENT,,
56,147231.0,,init_port,N
57,147231.0,,correct_side,right
58,147231.0,,this_interval,1050.0
59,147231.0,,stim_long,False
60,153570.0,TRIAL_ENTRY_EVENT,,
61,153571.0,STIM_ONSET_EVENT,,
62,154624.0,CHOICE_STATE,,
63,154624.0,STIM_OFFSET_EVENT,,
64,155301.0,CHOICE_SHORT_EVENT,,
65,155301.0,CHOICE_CORRECT_EVENT,,
66,155301.0,CHOICE_RIGHT_EVENT,,
67,155301.0,CHOICE_EVENT,,
68,156102.0,REWARD_EVENT,,
69,162676.0,TRIAL_AVAILABLE_EVENT,,
70,162677.0,,correct_side,left
71,162677.0,,stim_long,True
72,162677.0,,init_port,N
73,162677.0,,this_interval,1740.0
74,170655.0,TRIAL_ENTRY_EVENT,,
75,170656.0,STIM_ONSET_EVENT,,
76,172398.0,CHOICE_STATE,,
77,172398.0,STIM_OFFSET_EVENT,,
78,173258.0,CHOICE_LONG_EVENT,,
79,173258.0,CHOICE_CORRECT_EVENT,,
80,173258.0,CHOICE_LEFT_EVENT,,
81,173258.0,CHOICE_EVENT,,
82,174060.0,REWARD_EVENT,,
83,179761.0,TRIAL_AVAILABLE_EVENT,,
84,179762.0,,this_interval,1050.0
85,179762.0,,correct_side,right
86,179762.0,,init_port,N
87,179762.0,,stim_long,False
88,184065.0,TRIAL_ENTRY_EVENT,,
89,184066.0,STIM_ONSET_EVENT,,
90,203170.0,TRIAL_AVAILABLE_EVENT,,
91,203171.0,,init_port,N
92,203171.0,,this_interval,1620.0
93,203171.0,,correct_side,left
94,203171.0,,stim_long,True
95,205176.0,TRIAL_ENTRY_EVENT,,
96,205177.0,STIM_ONSET_EVENT,,
97,206798.0,CHOICE_STATE,,
98,206798.0,STIM_OFFSET_EVENT,,
99,207568.0,CHOICE_LEFT_EVENT,,
100,207568.0,CHOICE_EVENT,,
101,207568.0,CHOICE_LONG_EVENT,,
102,207568.0,CHOICE_CORRECT_EVENT,,
103,208370.0,REWARD_EVENT,,
104,214281.0,TRIAL_AVAILABLE_EVENT,,
105,214282.0,,this_interval,1380.0
