,chosen_side,chosen_interval,correct_side,interval_category,has_choice,this_interval,outcome,init_port,choice_rt,t_on,t_off,t
44,right,long,right,long,True,2400.0,correct,S,807.0,861181.0,874543.0,861181.0
45,,,right,long,False,1740.0,broken,S,,874543.0,897426.0,874543.0
46,left,short,left,short,True,600.0,correct,S,1600.0,897426.0,908337.0,897426.0
47,,,right,long,False,2400.0,broken,S,,908337.0,939346.0,908337.0
48,left,short,left,short,True,1050.0,broken,S,887.0,939346.0,949961.0,939346.0
49,,,right,long,False,2400.0,broken,S,,949961.0,970582.0,949961.0
50,,,right,long,False,1740.0,broken,S,,970582.0,991019.0,970582.0
51,left,short,left,short,True,1260.0,correct,S,1035.0,991019.0,1001389.0,991019.0
52,left,short,left,short,True,1380.0,correct,S,949.0,1001389.0,1017963.0,1001389.0
53,right,long,right,long,True,1620.0,correct,S,609.0,1017963.0,1034025.0,1017963.0
54,right,long,right,long,True,2400.0,correct,S,744.0,1034025.0,1053113.0,1034025.0
55,,,right,long,False,1740.0,broken,S,,1053113.0,1078307.0,1053113.0
56,left,short,right,long,True,1950.0,incorrect,S,812.0,1078307.0,1099470.0,1078307.0
57,,,right,long,False,2400.0,broken,S,,1099470.0,1118829.0,1099470.0
58,right,long,right,long,True,1620.0,correct,S,598.0,1118829.0,1129193.0,1118829.0
59,left,short,right,long,True,1740.0,incorrect,S,976.0,1129193.0,1158591.0,1129193.0
60,left,short,left,short,True,1260.0,correct,S,1018.0,1158591.0,1169412.0,1158591.0
61,right,long,right,long,True,2400.0,correct,S,681.0,1169412.0,1188793.0,1169412.0
62,left,short,left,short,True,1260.0,correct,S,1084.0,1188793.0,1203084.0,1188793.0
63,right,long,right,long,True,2400.0,correct,S,695.0,1203084.0,1216807.0,1203084.0
64,left,short,right,long,True,1620.0,incorrect,S,975.0,1216807.0,1240193.0,1216807.0
65,left,short,right,long,True,1620.0,incorrect,S,784.0,1240193.0,1259299.0,1240193.0
66,right,long,right,long,True,1740.0,correct,S,784.0,1259299.0,1269069.0,1259299.0
67,right,long,left,short,True,600.0,incorrect,S,1030.0,1269069.0,1296360.0,1269069.0
68,left,short,left,short,True,1260.0,correct,S,806.0,1296360.0,1307704.0,1296360.0
69,right,long,right,long,True,2400.0,correct,S,610.0,1307704.0,1333813.0,1307704.0
70,right,long,right,long,True,1740.0,correct,S,749.0,1333813.0,1363609.0,1333813.0
71,right,short,right,short,True,1380.0,correct,N,721.0,1363609.0,1379486.0,1363609.0
72,left,long,left,long,True,1950.0,correct,N,715.0,1379486.0,1398386.0,1379486.0
73,right,short,right,short,True,1260.0,correct,N,701.0,1398386.0,1413371.0,1398386.0
74,right,short,right,short,True,1380.0,broken,N,775.0,1413371.0,1431836.0,1413371.0
75,right,short,right,short,True,1260.0,correct,N,949.0,1431836.0,1442895.0,1431836.0
76,left,long,left,long,True,1740.0,correct,N,744.0,1442895.0,1457589.0,1442895.0
77,right,short,right,short,True,1380.0,correct,N,710.0,1457589.0,1469436.0,1457589.0
78,right,short,right,short,True,1050.0,correct,N,797.0,1469436.0,1485552.0,1469436.0
79,right,short,right,short,True,1380.0,correct,N,811.0,1485552.0,1497921.0,1485552.0
80,right,short,right,short,True,600.0,correct,N,933.0,1497921.0,1512078.0,1497921.0
81,right,short,right,short,True,600.0,correct,N,686.0,1512078.0,1525341.0,1512078.0
82,left,long,left,long,True,1740.0,correct,N,746.0,1525341.0,1536630.0,1525341.0
83,right,short,right,short,True,600.0,broken,N,813.0,1536630.0,1546492.0,1536630.0
84,right,short,right,short,True,1260.0,correct,N,640.0,1546492.0,1556063.0,1546492.0
85,left,long,left,long,True,1740.0,correct,N,918.0,1556063.0,1574685.0,1556063.0
86,left,long,right,short,True,1050.0,incorrect,N,1045.0,1574685.0,1599369.0,1574685.0
87,right,short,left,long,True,1620.0,incorrect,N,1048.0,1599369.0,1621568.0,1599369.0
88,left,long,left,long,True,1740.0,correct,N,776.0,1621568.0,1631496.0,1621568.0
89,right,short,right,short,True,1050.0,correct,N,787.0,1631496.0,1647122.0,1631496.0
90,left,long,left,long,True,1950.0,correct,N,800.0,1647122.0,1663081.0,1647122.0
91,left,long,left,long,True,1950.0,correct,N,875.0,1663081.0,1677548.0,1663081.0
92,right,short,right,short,True,600.0,correct,N,914.0,1677548.0,1693703.0,1677548.0
93,right,short,right,short,True,1050.0,correct,N,679.0,1693703.0,1710733.0,1693703.0
94,,,left,long,False,1620.0,broken,N,,1710733.0,1734160.0,1710733.0
95,right,short,right,short,True,600.0,correct,N,704.0,1734160.0,1745914.0,1734160.0
96,left,long,left,long,True,1620.0,correct,N,849.0,1745914.0,1773579.0,1745914.0
97,left,long,right,short,True,1050.0,incorrect,N,1893.0,1773579.0,1798275.0,1773579.0
98,right,short,left,long,True,1950.0,incorrect,N,1042.0,1798275.0,1817381.0,1798275.0
99,left,long,right,short,True,1380.0,incorrect,N,832.0,1817381.0,1836717.0,1817381.0
100,,,right,short,False,1260.0,broken,N,,1836717.0,1856151.0,1836717.0
101,right,short,right,short,True,600.0,correct,N,820.0,1856151.0,1878534.0,1856151.0
102,left,long,right,short,True,1260.0,broken,N,1091.0,1878534.0,1926486.0,1878534.0
103,right,short,right,short,True,1260.0,correct,N,849.0,1926486.0,1938870.0,1926486.0
104,left,long,right,short,True,1260.0,incorrect,N,1008.0,1938870.0,1976998.0,1938870.0
105,right,short,left,long,True,1740.0,incorrect,N,915.0,1976998.0,1996571.0,1976998.0
106,left,long,left,long,True,1620.0,correct,N,763.0,1996571.0,2006145.0,1996571.0
107,right,short,right,short,True,1260.0,correct,N,849.0,2006145.0,2023342.0,2006145.0
108,right,short,right,short,True,600.0,correct,N,725.0,2023342.0,2037570.0,2023342.0
109,left,long,left,long,True,1740.0,correct,N,902.0,2037570.0,2056737.0,2037570.0
110,right,short,right,short,True,1050.0,correct,N,832.0,2056737.0,2071832.0,2056737.0
111,,,left,long,False,1620.0,broken,N,,2071832.0,2093834.0,2071832.0
112,left,long,left,long,True,1950.0,correct,N,849.0,2093834.0,2107755.0,2093834.0
113,left,long,left,long,True,1620.0,correct,N,1245.0,2107755.0,2125460.0,2107755.0
114,left,long,right,short,True,1380.0,incorrect,N,1262.0,2125460.0,2153013.0,2125460.0
115,right,short,right,short,True,1380.0,correct,N,731.0,2153013.0,2162510.0,2153013.0
116,left,long,left,long,True,2400.0,correct,N,767.0,2162510.0,2187282.0,2162510.0
117,left,long,left,long,True,1740.0,correct,N,1799.0,2187282.0,2200729.0,2187282.0
118,right,long,right,long,True,2400.0,broken,S,645.0,2200729.0,2215166.0,2200729.0
119,left,short,left,short,True,1260.0,correct,S,1073.0,2215166.0,2225893.0,2215166.0
120,left,short,left,short,True,1260.0,correct,S,875.0,2225893.0,2243749.0,2225893.0
121,left,short,left,short,True,1380.0,correct,S,781.0,2243749.0,2260317.0,2243749.0
122,left,short,right,long,True,1950.0,incorrect,S,942.0,2260317.0,2281734.0,2260317.0
123,left,short,left,short,True,1050.0,correct,S,791.0,2281734.0,2293582.0,2281734.0
124,left,short,left,short,True,600.0,broken,S,1147.0,2293582.0,2309897.0,2293582.0
125,left,short,right,long,True,1740.0,incorrect,S,845.0,2309897.0,2329494.0,2309897.0
126,right,long,right,long,True,1740.0,correct,S,805.0,2329494.0,2347362.0,2329494.0
127,left,short,left,short,True,1260.0,correct,S,1367.0,2347362.0,2370830.0,2347362.0
128,left,short,left,short,True,1380.0,correct,S,890.0,2370830.0,2385643.0,2370830.0
129,left,short,right,long,True,1740.0,incorrect,S,916.0,2385643.0,2415425.0,2385643.0
130,left,short,right,long,True,1950.0,incorrect,S,1564.0,2415425.0,2454536.0,2415425.0
131,left,short,left,short,True,1380.0,correct,S,1405.0,2454536.0,2521938.0,2454536.0
132,right,long,left,short,True,1050.0,incorrect,S,2054.0,2521938.0,2546344.0,2521938.0
133,left,short,right,long,True,2400.0,incorrect,S,1122.0,2546344.0,2573051.0,2546344.0
134,left,short,left,short,True,600.0,correct,S,2206.0,2573051.0,2628454.0,2573051.0
135,right,long,right,long,True,1740.0,correct,S,4227.0,2628454.0,2650601.0,2628454.0
136,right,long,right,long,True,1950.0,correct,S,934.0,2650601.0,2675139.0,2650601.0
137,left,short,left,short,True,1050.0,correct,S,971.0,2675139.0,2691598.0,2675139.0
138,right,long,left,short,True,1260.0,incorrect,S,963.0,2691598.0,2716348.0,2691598.0
139,right,long,right,long,True,2400.0,correct,S,800.0,2716348.0,2726938.0,2716348.0
140,,,left,short,False,600.0,broken,S,,2726938.0,2757295.0,2726938.0
141,left,short,left,short,True,1050.0,correct,S,814.0,2757295.0,2770500.0,2757295.0
142,right,long,left,short,True,1050.0,incorrect,S,3274.0,2770500.0,2801200.0,2770500.0
143,left,short,left,short,True,1050.0,correct,S,715.0,2801200.0,2812869.0,2801200.0
144,right,long,right,long,True,2400.0,correct,S,783.0,2812869.0,2825412.0,2812869.0
145,left,short,left,short,True,600.0,correct,S,1170.0,2825412.0,2841285.0,2825412.0
146,right,long,right,long,True,1950.0,correct,S,761.0,2841285.0,2856846.0,2841285.0
147,,,left,short,False,1050.0,broken,S,,2856846.0,2879071.0,2856846.0
148,left,short,right,long,True,1620.0,incorrect,S,877.0,2879071.0,2899561.0,2879071.0
149,left,short,left,short,True,600.0,correct,S,1341.0,2899561.0,2915894.0,2899561.0
150,left,short,left,short,True,1050.0,correct,S,1101.0,2915894.0,2931649.0,2915894.0
151,right,long,left,short,True,1260.0,incorrect,S,1059.0,2931649.0,2959353.0,2931649.0
152,right,long,right,long,True,1620.0,correct,S,739.0,2959353.0,2968461.0,2959353.0
153,left,short,left,short,True,1260.0,correct,S,860.0,2968461.0,2989164.0,2968461.0
154,right,long,right,long,True,1620.0,correct,S,774.0,2989164.0,3010950.0,2989164.0
155,left,short,left,short,True,600.0,correct,S,876.0,3010950.0,3021620.0,3010950.0
156,right,long,right,long,True,2400.0,correct,S,674.0,3021620.0,3041375.0,3021620.0
157,left,short,right,long,True,1620.0,incorrect,S,1132.0,3041375.0,3063786.0,3041375.0
158,right,long,left,short,True,1050.0,incorrect,S,680.0,3063786.0,3082894.0,3063786.0
159,right,long,right,long,True,2400.0,correct,S,766.0,3082894.0,3111796.0,3082894.0
160,right,long,right,long,True,2400.0,broken,S,840.0,3111796.0,3131459.0,3111796.0
161,left,short,left,short,True,1050.0,correct,S,874.0,3131459.0,3142863.0,3131459.0
162,left,short,right,long,True,1620.0,incorrect,S,881.0,3142863.0,3172232.0,3142863.0
163,right,long,right,long,True,1620.0,correct,S,754.0,3172232.0,3183361.0,3172232.0
164,right,long,left,short,True,1380.0,incorrect,S,1075.0,3183361.0,3206536.0,3183361.0
165,left,short,right,long,True,1620.0,incorrect,S,740.0,3206536.0,3225643.0,3206536.0
166,left,short,left,short,True,1260.0,correct,S,1395.0,3225643.0,3253582.0,3225643.0
167,right,long,right,long,True,2400.0,correct,S,766.0,3253582.0,3268795.0,3253582.0
168,right,long,right,long,True,2400.0,correct,S,771.0,3268795.0,3283267.0,3268795.0
169,right,long,right,long,True,1740.0,correct,S,1025.0,3283267.0,3300264.0,3283267.0
170,right,long,right,long,True,1740.0,correct,S,878.0,3300264.0,3313318.0,3300264.0
171,right,long,right,long,True,1740.0,correct,S,804.0,3313318.0,3325475.0,3313318.0
172,right,short,right,short,True,1050.0,correct,N,734.0,3325475.0,3338048.0,3325475.0
173,left,long,left,long,True,1740.0,correct,N,770.0,3338048.0,3359283.0,3338048.0
174,left,long,left,long,True,1950.0,correct,N,777.0,3359283.0,3375864.0,3359283.0
175,right,short,right,short,True,600.0,correct,N,1092.0,3375864.0,3394944.0,3375864.0
176,left,long,left,long,True,2400.0,broken,N,898.0,3394944.0,3408951.0,3394944.0
177,right,short,left,long,True,1740.0,incorrect,N,1161.0,3408951.0,3428989.0,3408951.0
178,left,long,left,long,True,1620.0,correct,N,835.0,3428989.0,3439923.0,3428989.0
179,,,left,long,False,1620.0,broken,N,,3439923.0,3464523.0,3439923.0
180,left,long,right,short,True,1380.0,incorrect,N,868.0,3464523.0,3484109.0,3464523.0
181,right,short,right,short,True,1050.0,broken,N,627.0,3484109.0,3494848.0,3484109.0
182,left,long,left,long,True,1620.0,correct,N,991.0,3494848.0,3507579.0,3494848.0
183,right,short,right,short,True,1260.0,correct,N,627.0,3507579.0,3524738.0,3507579.0
184,right,short,right,short,True,1380.0,correct,N,819.0,3524738.0,3536366.0,3524738.0
185,left,long,left,long,True,2400.0,correct,N,802.0,3536366.0,3546152.0,3536366.0
186,right,short,right,short,True,1050.0,correct,N,716.0,3546152.0,3560170.0,3546152.0
187,right,short,right,short,True,600.0,correct,N,812.0,3560170.0,3572866.0,3560170.0
188,right,short,right,short,True,1260.0,correct,N,745.0,3572866.0,3584990.0,3572866.0
189,right,short,right,short,True,600.0,correct,N,659.0,3584990.0,3598034.0,3584990.0
190,right,short,right,short,True,1380.0,correct,N,685.0,3598034.0,3609499.0,3598034.0
191,right,short,left,long,True,1620.0,incorrect,N,887.0,3609499.0,3631680.0,3609499.0
192,left,long,left,long,True,2400.0,correct,N,731.0,3631680.0,3642124.0,3631680.0
193,right,short,right,short,True,1260.0,broken,N,758.0,3642124.0,3658162.0,3642124.0
194,right,short,right,short,True,1050.0,correct,N,692.0,3658162.0,3670140.0,3658162.0
195,right,short,right,short,True,600.0,broken,N,837.0,3670140.0,3682450.0,3670140.0
196,,,left,long,False,1620.0,broken,N,,3682450.0,3701559.0,3682450.0
197,left,long,right,short,True,1380.0,incorrect,N,923.0,3701559.0,3762171.0,3701559.0
198,right,short,right,short,True,600.0,correct,N,1413.0,3762171.0,3818787.0,3762171.0
199,left,long,left,long,True,1740.0,correct,N,917.0,3818787.0,3831884.0,3818787.0
200,left,long,left,long,True,1620.0,correct,N,1757.0,3831884.0,3844505.0,3831884.0
201,right,short,right,short,True,1380.0,correct,N,890.0,3844505.0,3857333.0,3844505.0
202,right,short,right,short,True,1050.0,correct,N,752.0,3857333.0,3868759.0,3857333.0
203,right,short,right,short,True,1050.0,correct,N,726.0,3868759.0,3880097.0,3868759.0
204,left,long,left,long,True,1950.0,correct,N,828.0,3880097.0,3890854.0,3880097.0
205,right,short,right,short,True,1380.0,correct,N,1389.0,3890854.0,3903601.0,3890854.0
206,left,long,left,long,True,1740.0,correct,N,862.0,3903601.0,3919716.0,3903601.0
207,left,long,left,long,True,1950.0,correct,N,835.0,3919716.0,3932064.0,3919716.0
208,right,short,left,long,True,1620.0,incorrect,N,796.0,3932064.0,3959188.0,3932064.0
209,left,long,right,short,True,1260.0,incorrect,N,993.0,3959188.0,3980400.0,3959188.0
210,left,long,right,short,True,1260.0,incorrect,N,892.0,3980400.0,3999838.0,3980400.0
211,,,right,short,False,1380.0,broken,N,,3999838.0,4020542.0,3999838.0
212,left,long,right,short,True,1260.0,incorrect,N,651.0,4020542.0,4042656.0,4020542.0
213,left,long,right,short,True,1380.0,incorrect,N,819.0,4042656.0,4072689.0,4042656.0
214,left,long,left,long,True,1620.0,correct,N,1024.0,4072689.0,4082468.0,4072689.0
215,left,long,left,long,True,1740.0,correct,N,917.0,4082468.0,4102325.0,4082468.0
216,left,long,right,short,True,1380.0,incorrect,N,1078.0,4102325.0,4133463.0,4102325.0
217,left,long,right,short,True,1260.0,incorrect,N,1230.0,4133463.0,4155209.0,4133463.0
218,left,long,right,short,True,1380.0,incorrect,N,817.0,4155209.0,4176274.0,4155209.0
219,left,long,left,long,True,2400.0,correct,N,886.0,4176274.0,4187666.0,4176274.0
220,left,long,left,long,True,1740.0,correct,N,759.0,4187666.0,4210573.0,4187666.0
221,left,long,left,long,True,1950.0,correct,N,918.0,4210573.0,4230232.0,4210573.0
222,left,long,left,long,True,2400.0,correct,N,889.0,4230232.0,4244883.0,4230232.0
223,right,short,right,short,True,1380.0,correct,N,752.0,4244883.0,4262134.0,4244883.0
224,right,short,left,long,True,1620.0,incorrect,N,769.0,4262134.0,4282690.0,4262134.0
225,left,long,left,long,True,1620.0,correct,N,711.0,4282690.0,4293648.0,4282690.0
226,right,short,right,short,True,1380.0,correct,N,755.0,4293648.0,4316181.0,4293648.0
227,left,short,left,short,True,600.0,correct,S,1310.0,4316181.0,4330077.0,4316181.0
228,right,long,left,short,True,1260.0,incorrect,S,1352.0,4330077.0,4352598.0,4330077.0
229,right,long,right,long,True,1950.0,correct,S,701.0,4352598.0,4362829.0,4352598.0
230,right,long,right,long,True,1620.0,correct,S,666.0,4362829.0,4376458.0,4362829.0
231,,,right,long,False,2400.0,broken,S,,4376458.0,4396917.0,4376458.0
232,,,left,short,False,1050.0,broken,S,,4396917.0,4419399.0,4396917.0
233,left,short,left,short,True,1380.0,correct,S,966.0,4419399.0,4430682.0,4419399.0
234,left,short,left,short,True,1260.0,correct,S,773.0,4430682.0,4455841.0,4430682.0
235,left,short,left,short,True,1050.0,correct,S,908.0,4455841.0,4473617.0,4455841.0
236,right,long,right,long,True,1740.0,correct,S,642.0,4473617.0,4487046.0,4473617.0
237,right,long,right,long,True,1950.0,correct,S,743.0,4487046.0,4497930.0,4487046.0
238,right,long,right,long,True,1950.0,correct,S,830.0,4497930.0,4510431.0,4497930.0
239,,,left,short,False,1380.0,broken,S,,4510431.0,4531086.0,4510431.0
240,,,left,short,False,1050.0,broken,S,,4531086.0,4552433.0,4531086.0
241,left,short,left,short,True,1260.0,correct,S,986.0,4552433.0,4630964.0,4552433.0
242,left,short,left,short,True,1380.0,correct,S,1044.0,4630964.0,4644879.0,4630964.0
243,right,long,right,long,True,1740.0,correct,S,783.0,4644879.0,4668627.0,4644879.0
244,right,long,right,long,True,1740.0,broken,S,3233.0,4668627.0,4729919.0,4668627.0
245,,,left,short,False,1260.0,broken,S,,4729919.0,4770454.0,4729919.0
246,,,right,long,False,1950.0,broken,S,,4770454.0,4791632.0,4770454.0
247,left,short,left,short,True,600.0,correct,S,906.0,4791632.0,4806406.0,4791632.0
248,right,long,left,short,True,1050.0,incorrect,S,875.0,4806406.0,4829242.0,4806406.0
249,left,short,right,long,True,1620.0,incorrect,S,775.0,4829242.0,4849394.0,4829242.0
250,,,right,long,False,1620.0,broken,S,,4849394.0,4869820.0,4849394.0
251,left,short,left,short,True,600.0,broken,S,1357.0,4869820.0,4927687.0,4869820.0
252,left,short,right,long,True,1620.0,incorrect,S,1017.0,4927687.0,4976658.0,4927687.0
253,left,short,left,short,True,1380.0,correct,S,920.0,4976658.0,4994874.0,4976658.0
254,left,short,right,long,True,1950.0,incorrect,S,885.0,4994874.0,5018873.0,4994874.0
255,right,long,left,short,True,1380.0,incorrect,S,688.0,5018873.0,5050117.0,5018873.0
256,left,short,left,short,True,600.0,correct,S,923.0,5050117.0,5062299.0,5050117.0
257,left,short,left,short,True,1260.0,correct,S,836.0,5062299.0,5077465.0,5062299.0
258,right,long,right,long,True,1950.0,correct,S,614.0,5077465.0,5091963.0,5077465.0
259,left,short,left,short,True,1380.0,correct,S,1091.0,5091963.0,5104775.0,5091963.0
260,right,long,right,long,True,1950.0,broken,S,655.0,5104775.0,5123553.0,5104775.0
261,left,short,right,long,True,1620.0,incorrect,S,886.0,5123553.0,5143195.0,5123553.0
262,left,short,right,long,True,1620.0,incorrect,S,1199.0,5143195.0,5163011.0,5143195.0
263,right,long,right,long,True,1950.0,correct,S,828.0,5163011.0,5178628.0,5163011.0
264,right,long,right,long,True,2400.0,correct,S,787.0,5178628.0,5190914.0,5178628.0
265,right,long,right,long,True,1620.0,correct,S,859.0,5190914.0,5205106.0,5190914.0
266,right,long,right,long,True,1950.0,correct,S,820.0,5205106.0,5217045.0,5205106.0
267,right,long,right,long,True,1740.0,correct,S,676.0,5217045.0,5230383.0,5217045.0
268,,,right,long,False,1950.0,broken,S,,5230383.0,5254835.0,5230383.0
269,right,long,right,long,True,1620.0,correct,S,1140.0,5254835.0,5264931.0,5254835.0
270,right,long,left,short,True,1260.0,incorrect,S,796.0,5264931.0,5290332.0,5264931.0
271,left,short,left,short,True,1260.0,correct,S,1004.0,5290332.0,5302311.0,5290332.0
272,right,long,left,short,True,1380.0,incorrect,S,942.0,5302311.0,5325859.0,5302311.0
273,left,short,right,long,True,1620.0,broken,S,862.0,5325859.0,5364945.0,5325859.0
274,left,short,right,long,True,1620.0,incorrect,S,1029.0,5364945.0,5393630.0,5364945.0
275,left,short,left,short,True,1050.0,correct,S,1340.0,5393630.0,5445010.0,5393630.0
276,right,long,right,long,True,2400.0,correct,S,731.0,5445010.0,5462750.0,5445010.0
277,left,short,left,short,True,600.0,correct,S,936.0,5462750.0,5475118.0,5462750.0
278,left,short,left,short,True,1260.0,correct,S,1296.0,5475118.0,5492984.0,5475118.0
279,left,short,left,short,True,1260.0,correct,S,989.0,5492984.0,5511397.0,5492984.0
280,left,long,left,long,True,1950.0,broken,N,745.0,5511397.0,5524690.0,5511397.0
281,right,short,right,short,True,600.0,correct,N,2836.0,5524690.0,5536819.0,5524690.0
282,left,long,right,short,True,1380.0,incorrect,N,747.0,5536819.0,5561189.0,5536819.0
283,right,short,right,short,True,1260.0,broken,N,844.0,5561189.0,5571274.0,5561189.0
284,left,long,left,long,True,2400.0,correct,N,916.0,5571274.0,5583200.0,5571274.0
285,left,long,left,long,True,1740.0,correct,N,782.0,5583200.0,5596012.0,5583200.0
286,right,short,right,short,True,1380.0,correct,N,995.0,5596012.0,5608272.0,5596012.0
287,right,short,right,short,True,1260.0,correct,N,1018.0,5608272.0,5622185.0,5608272.0
288,left,long,left,long,True,1740.0,correct,N,840.0,5622185.0,5633829.0,5622185.0
289,right,short,right,short,True,1380.0,correct,N,862.0,5633829.0,5646093.0,5633829.0
290,left,long,left,long,True,2400.0,correct,N,735.0,5646093.0,5657796.0,5646093.0
291,right,short,left,long,True,1620.0,incorrect,N,804.0,5657796.0,5680563.0,5657796.0
292,left,long,left,long,True,1740.0,correct,N,748.0,5680563.0,5697544.0,5680563.0
293,,,right,short,False,600.0,broken,N,,5697544.0,5725490.0,5697544.0
294,left,long,left,long,True,1620.0,correct,N,1027.0,5725490.0,5738070.0,5725490.0
295,left,long,left,long,True,1620.0,broken,N,880.0,5738070.0,5765498.0,5738070.0
296,left,long,right,short,True,1260.0,incorrect,N,1159.0,5765498.0,5786913.0,5765498.0
297,left,long,right,short,True,1380.0,incorrect,N,883.0,5786913.0,5809350.0,5786913.0
298,left,long,right,short,True,1380.0,broken,N,1875.0,5809350.0,5828904.0,5809350.0
299,left,long,right,short,True,1380.0,incorrect,N,1313.0,5828904.0,5850817.0,5828904.0
300,,,right,short,False,1380.0,broken,N,,5850817.0,5869924.0,5850817.0
301,right,short,right,short,True,1050.0,correct,N,2130.0,5869924.0,5879597.0,5869924.0
302,left,long,left,long,True,1620.0,correct,N,1300.0,5879597.0,5914038.0,5879597.0
303,right,short,right,short,True,1380.0,correct,N,1820.0,5914038.0,5934544.0,5914038.0
304,left,long,left,long,True,1740.0,correct,N,1431.0,5934544.0,5946498.0,5934544.0
305,left,long,right,short,True,1380.0,incorrect,N,1257.0,5946498.0,5991014.0,5946498.0
306,right,short,left,long,True,2400.0,incorrect,N,1239.0,5991014.0,6020604.0,5991014.0
307,left,long,right,short,True,1050.0,incorrect,N,2830.0,6020604.0,6045465.0,6020604.0
308,right,short,left,long,True,1950.0,incorrect,N,1259.0,6045465.0,6067860.0,6045465.0
309,right,short,right,short,True,600.0,correct,N,1527.0,6067860.0,6115781.0,6067860.0
310,left,long,right,short,True,1380.0,incorrect,N,1231.0,6115781.0,6158087.0,6115781.0
311,left,long,left,long,True,2400.0,correct,N,1141.0,6158087.0,6175385.0,6158087.0
312,left,long,left,long,True,1740.0,correct,N,2263.0,6175385.0,6201677.0,6175385.0
313,left,long,left,long,True,2400.0,correct,N,1125.0,6201677.0,6233491.0,6201677.0
314,left,long,left,long,True,1950.0,correct,N,1289.0,6233491.0,6255659.0,6233491.0
315,right,short,right,short,True,1050.0,correct,N,1037.0,6255659.0,6279554.0,6255659.0
316,left,long,left,long,True,1950.0,correct,N,952.0,6279554.0,6291856.0,6279554.0
317,right,short,right,short,True,1050.0,correct,N,1016.0,6291856.0,6331938.0,6291856.0
