,chosen_side,chosen_interval,correct_side,interval_category,has_choice,this_interval,outcome,init_port,choice_rt,t_on,t_off,t
65,left,short,left,short,True,1260.0,correct,S,934.0,1271182.0,1293620.0,1271182.0
66,right,long,right,long,True,1620.0,correct,S,752.0,1293620.0,1304396.0,1293620.0
67,left,short,right,long,True,1620.0,incorrect,S,784.0,1304396.0,1324136.0,1304396.0
68,left,short,left,short,True,1260.0,correct,S,1561.0,1324136.0,1367088.0,1324136.0
69,left,short,left,short,True,1050.0,correct,S,1540.0,1367088.0,1385030.0,1367088.0
70,right,long,left,short,True,1380.0,incorrect,S,1007.0,1385030.0,1407500.0,1385030.0
71,right,long,right,long,True,2400.0,correct,S,945.0,1407500.0,1421705.0,1407500.0
72,left,short,right,long,True,2400.0,incorrect,S,1077.0,1421705.0,1459280.0,1421705.0
73,left,short,left,short,True,1260.0,correct,S,1496.0,1459280.0,1546542.0,1459280.0
74,right,long,right,long,True,1620.0,correct,S,1356.0,1546542.0,1567791.0,1546542.0
75,right,long,right,long,True,1740.0,correct,S,899.0,1567791.0,1578477.0,1567791.0
76,left,short,left,short,True,1260.0,correct,S,983.0,1578477.0,1589345.0,1578477.0
77,right,long,right,long,True,1950.0,correct,S,735.0,1589345.0,1605169.0,1589345.0
78,left,short,right,long,True,1620.0,incorrect,S,972.0,1605169.0,1625928.0,1605169.0
79,left,short,left,short,True,1380.0,correct,S,1118.0,1625928.0,1640202.0,1625928.0
80,left,short,left,short,True,1050.0,correct,S,1059.0,1640202.0,1661000.0,1640202.0
81,left,short,left,short,True,1260.0,correct,S,982.0,1661000.0,1676820.0,1661000.0
82,right,long,left,short,True,1380.0,incorrect,S,711.0,1676820.0,1705478.0,1676820.0
83,left,short,left,short,True,1260.0,correct,S,1021.0,1705478.0,1715951.0,1705478.0
84,right,long,right,long,True,1950.0,correct,S,789.0,1715951.0,1739426.0,1715951.0
85,right,long,right,long,True,1740.0,correct,S,1054.0,1739426.0,1752518.0,1739426.0
86,right,long,right,long,True,1740.0,correct,S,775.0,1752518.0,1765993.0,1752518.0
87,right,long,left,short,True,1260.0,incorrect,S,994.0,1765993.0,1794567.0,1765993.0
88,left,short,right,long,True,1740.0,incorrect,S,902.0,1794567.0,1815469.0,1794567.0
89,right,long,right,long,True,1740.0,correct,S,750.0,1815469.0,1825632.0,1815469.0
90,right,long,right,long,True,2400.0,correct,S,714.0,1825632.0,1843270.0,1825632.0
91,left,short,right,long,True,1950.0,incorrect,S,857.0,1843270.0,1862683.0,1843270.0
92,,,left,short,False,1050.0,,S,,1862683.0,1883560.0,1862683.0
93,,,right,long,False,2400.0,,S,,1883560.0,1902668.0,1883560.0
94,left,short,right,long,True,1740.0,incorrect,S,982.0,1902668.0,1923712.0,1902668.0
95,,,right,long,False,1620.0,,S,,1923712.0,1943122.0,1923712.0
96,right,long,right,long,True,2400.0,correct,S,987.0,1943122.0,1957624.0,1943122.0
97,left,short,right,long,True,1620.0,incorrect,S,1244.0,1957624.0,1997911.0,1957624.0
98,right,long,left,short,True,1380.0,incorrect,S,611.0,1997911.0,2019640.0,1997911.0
99,,,right,long,False,2400.0,,S,,2019640.0,2040029.0,2019640.0
100,right,long,right,long,True,1950.0,correct,S,741.0,2040029.0,2053243.0,2040029.0
101,,,right,long,False,2400.0,,S,,2053243.0,2083951.0,2053243.0
102,left,short,left,short,True,1050.0,correct,S,886.0,2083951.0,2103715.0,2083951.0
103,left,short,left,short,True,600.0,correct,S,1173.0,2103715.0,2127098.0,2103715.0
104,left,short,left,short,True,1380.0,correct,S,1166.0,2127098.0,2143246.0,2127098.0
105,left,short,left,short,True,1260.0,correct,S,1176.0,2143246.0,2161984.0,2143246.0
106,right,long,left,short,True,1380.0,incorrect,S,1055.0,2161984.0,2191694.0,2161984.0
107,right,long,right,long,True,1740.0,correct,S,954.0,2191694.0,2202517.0,2191694.0
108,left,short,left,short,True,1380.0,correct,S,834.0,2202517.0,2218103.0,2202517.0
109,right,long,left,short,True,1380.0,incorrect,S,3874.0,2218103.0,2242808.0,2218103.0
110,left,short,left,short,True,1260.0,correct,S,1255.0,2242808.0,2260972.0,2242808.0
111,right,long,right,long,True,1620.0,correct,S,738.0,2260972.0,2279155.0,2260972.0
112,left,short,left,short,True,1380.0,correct,S,1061.0,2279155.0,2290505.0,2279155.0
113,left,short,left,short,True,1260.0,correct,S,2356.0,2290505.0,2314971.0,2290505.0
114,left,short,left,short,True,600.0,correct,S,2906.0,2314971.0,2329366.0,2314971.0
115,right,long,left,short,True,1050.0,incorrect,S,1266.0,2329366.0,2371860.0,2329366.0
116,right,long,right,long,True,2400.0,correct,S,804.0,2371860.0,2382356.0,2371860.0
117,left,short,left,short,True,1050.0,correct,S,1096.0,2382356.0,2392689.0,2382356.0
118,right,long,right,long,True,1740.0,correct,S,806.0,2392689.0,2412158.0,2392689.0
119,,,right,long,False,1950.0,,S,,2412158.0,2438046.0,2412158.0
120,,,right,long,False,1740.0,,S,,2438046.0,2460923.0,2438046.0
121,,,left,short,False,600.0,,S,,2460923.0,2481856.0,2460923.0
122,left,short,right,long,True,1620.0,incorrect,S,1183.0,2481856.0,2515330.0,2481856.0
123,left,short,left,short,True,1260.0,correct,S,1416.0,2515330.0,2594852.0,2515330.0
124,right,long,right,long,True,2400.0,correct,S,892.0,2594852.0,2612828.0,2594852.0
125,left,short,left,short,True,1380.0,correct,S,906.0,2612828.0,2624038.0,2612828.0
126,left,short,left,short,True,1380.0,correct,S,870.0,2624038.0,2640590.0,2624038.0
127,right,long,right,long,True,1740.0,correct,S,1170.0,2640590.0,2672133.0,2640590.0
128,right,long,right,long,True,1740.0,correct,S,799.0,2672133.0,2688885.0,2672133.0
129,right,long,right,long,True,2400.0,correct,S,884.0,2688885.0,2698707.0,2688885.0
130,,,left,short,False,600.0,,S,,2698707.0,2723240.0,2698707.0
131,right,long,right,long,True,2400.0,correct,S,1363.0,2723240.0,2759649.0,2723240.0
132,,,left,short,False,1380.0,,S,,2759649.0,2785254.0,2759649.0
133,,,left,short,False,600.0,,S,,2785254.0,2805011.0,2785254.0
134,left,short,right,long,True,1620.0,incorrect,S,1038.0,2805011.0,2827045.0,2805011.0
135,right,short,left,long,True,1740.0,incorrect,N,1030.0,2827045.0,2848263.0,2827045.0
136,left,long,left,long,True,1950.0,correct,N,812.0,2848263.0,2865316.0,2848263.0
137,right,short,right,short,True,1260.0,correct,N,903.0,2865316.0,2881180.0,2865316.0
138,left,long,left,long,True,1950.0,correct,N,827.0,2881180.0,2893505.0,2881180.0
139,,,right,short,False,600.0,,N,,2893505.0,2916760.0,2893505.0
140,right,short,right,short,True,1260.0,correct,N,1130.0,2916760.0,2929739.0,2916760.0
141,left,long,right,short,True,1260.0,incorrect,N,1194.0,2929739.0,2957121.0,2929739.0
142,left,long,left,long,True,1950.0,correct,N,1225.0,2957121.0,2987806.0,2957121.0
143,,,left,long,False,1620.0,,N,,2987806.0,3007971.0,2987806.0
144,left,long,right,short,True,1260.0,incorrect,N,942.0,3007971.0,3027077.0,3007971.0
145,right,short,right,short,True,600.0,correct,N,846.0,3027077.0,3037186.0,3027077.0
146,right,short,right,short,True,600.0,correct,N,1257.0,3037186.0,3051740.0,3037186.0
147,left,long,left,long,True,1950.0,correct,N,1262.0,3051740.0,3065095.0,3051740.0
148,right,short,left,long,True,1620.0,incorrect,N,787.0,3065095.0,3088372.0,3065095.0
149,left,long,left,long,True,1950.0,correct,N,948.0,3088372.0,3099365.0,3088372.0
150,right,short,right,short,True,600.0,correct,N,1026.0,3099365.0,3116331.0,3099365.0
151,right,short,left,long,True,1950.0,incorrect,N,909.0,3116331.0,3143479.0,3116331.0
152,left,long,left,long,True,1950.0,correct,N,802.0,3143479.0,3152840.0,3143479.0
153,,,left,long,False,1950.0,,N,,3152840.0,3180811.0,3152840.0
154,left,long,right,short,True,1380.0,incorrect,N,1131.0,3180811.0,3223327.0,3180811.0
155,right,short,left,long,True,1740.0,incorrect,N,897.0,3223327.0,3245040.0,3223327.0
156,left,long,left,long,True,2400.0,correct,N,878.0,3245040.0,3255259.0,3245040.0
157,right,short,right,short,True,1380.0,correct,N,810.0,3255259.0,3273184.0,3255259.0
158,right,short,left,long,True,1620.0,incorrect,N,853.0,3273184.0,3302016.0,3273184.0
159,,,right,short,False,1050.0,,N,,3302016.0,3344447.0,3302016.0
160,right,short,right,short,True,1260.0,correct,N,1055.0,3344447.0,3354348.0,3344447.0
161,left,long,right,short,True,1260.0,incorrect,N,904.0,3354348.0,3380665.0,3354348.0
162,,,right,short,False,600.0,,N,,3380665.0,3400174.0,3380665.0
163,left,long,right,short,True,1380.0,incorrect,N,1099.0,3400174.0,3429714.0,3400174.0
164,,,right,short,False,1260.0,,N,,3429714.0,3458535.0,3429714.0
165,left,long,left,long,True,1740.0,correct,N,1186.0,3458535.0,3485191.0,3458535.0
166,,,right,short,False,1380.0,,N,,3485191.0,3510572.0,3485191.0
167,,,left,long,False,2400.0,,N,,3510572.0,3530568.0,3510572.0
168,right,short,left,long,True,1620.0,incorrect,N,780.0,3530568.0,3552146.0,3530568.0
169,left,long,right,short,True,1050.0,incorrect,N,991.0,3552146.0,3576026.0,3552146.0
170,left,long,right,short,True,1260.0,incorrect,N,896.0,3576026.0,3601044.0,3576026.0
171,,,left,long,False,1950.0,,N,,3601044.0,3621932.0,3601044.0
172,left,long,right,short,True,1260.0,incorrect,N,1014.0,3621932.0,3646557.0,3621932.0
173,right,short,right,short,True,1380.0,correct,N,981.0,3646557.0,3656526.0,3646557.0
174,right,short,left,long,True,1620.0,incorrect,N,992.0,3656526.0,3705345.0,3656526.0
175,left,long,left,long,True,1740.0,correct,N,1372.0,3705345.0,3718408.0,3705345.0
176,left,long,left,long,True,1740.0,correct,N,857.0,3718408.0,3746990.0,3718408.0
177,right,short,right,short,True,600.0,correct,N,941.0,3746990.0,3768805.0,3746990.0
178,left,long,left,long,True,1740.0,correct,N,918.0,3768805.0,3794547.0,3768805.0
179,right,short,right,short,True,1380.0,correct,N,1384.0,3794547.0,3809944.0,3794547.0
180,left,long,right,short,True,1380.0,incorrect,N,1458.0,3809944.0,3838467.0,3809944.0
181,left,long,left,long,True,1740.0,correct,N,1284.0,3838467.0,3855980.0,3838467.0
182,right,short,right,short,True,1050.0,correct,N,855.0,3855980.0,3877058.0,3855980.0
183,right,short,right,short,True,600.0,correct,N,1049.0,3877058.0,3894154.0,3877058.0
184,left,long,left,long,True,1740.0,correct,N,902.0,3894154.0,3913285.0,3894154.0
185,right,short,right,short,True,1260.0,correct,N,778.0,3913285.0,3938071.0,3913285.0
186,right,short,right,short,True,600.0,correct,N,1078.0,3938071.0,3947424.0,3938071.0
187,left,long,left,long,True,1740.0,correct,N,1303.0,3947424.0,3957021.0,3947424.0
188,right,short,right,short,True,1050.0,correct,N,953.0,3957021.0,3981762.0,3957021.0
189,right,short,right,short,True,1050.0,correct,N,931.0,3981762.0,3995722.0,3981762.0
190,right,long,left,short,True,1380.0,incorrect,S,1350.0,3995722.0,4027317.0,3995722.0
191,right,long,left,short,True,1260.0,incorrect,S,810.0,4027317.0,4048147.0,4027317.0
192,left,short,left,short,True,1260.0,correct,S,793.0,4048147.0,4058567.0,4048147.0
193,right,long,right,long,True,1740.0,correct,S,753.0,4058567.0,4077934.0,4058567.0
194,left,short,left,short,True,600.0,correct,S,890.0,4077934.0,4092940.0,4077934.0
195,left,short,left,short,True,600.0,correct,S,1738.0,4092940.0,4113162.0,4092940.0
196,right,long,right,long,True,1950.0,correct,S,739.0,4113162.0,4130003.0,4113162.0
197,right,long,left,short,True,1050.0,incorrect,S,1315.0,4130003.0,4150394.0,4130003.0
198,right,long,right,long,True,1740.0,correct,S,708.0,4150394.0,4165996.0,4150394.0
199,,,right,long,False,2400.0,,S,,4165996.0,4193472.0,4165996.0
200,right,long,left,short,True,1380.0,incorrect,S,636.0,4193472.0,4216454.0,4193472.0
201,,,right,long,False,1620.0,,S,,4216454.0,4239168.0,4216454.0
202,right,long,left,short,True,1260.0,incorrect,S,1113.0,4239168.0,4277407.0,4239168.0
203,,,right,long,False,1950.0,,S,,4277407.0,4300263.0,4277407.0
204,right,long,left,short,True,1260.0,incorrect,S,939.0,4300263.0,4320858.0,4300263.0
205,right,long,right,long,True,1950.0,correct,S,983.0,4320858.0,4335417.0,4320858.0
206,right,long,right,long,True,1740.0,correct,S,853.0,4335417.0,4349752.0,4335417.0
207,left,short,left,short,True,600.0,correct,S,1002.0,4349752.0,4363747.0,4349752.0
208,right,long,right,long,True,1950.0,correct,S,739.0,4363747.0,4384522.0,4363747.0
209,right,long,right,long,True,1740.0,correct,S,668.0,4384522.0,4400910.0,4384522.0
210,right,long,right,long,True,1740.0,correct,S,808.0,4400910.0,4413589.0,4400910.0
211,right,long,right,long,True,1620.0,correct,S,1557.0,4413589.0,4426002.0,4413589.0
212,left,short,left,short,True,600.0,correct,S,847.0,4426002.0,4441951.0,4426002.0
213,left,short,left,short,True,600.0,correct,S,1326.0,4441951.0,4456868.0,4441951.0
214,left,short,left,short,True,1380.0,correct,S,1809.0,4456868.0,4474903.0,4456868.0
215,right,long,right,long,True,1950.0,correct,S,741.0,4474903.0,4491541.0,4474903.0
216,left,short,left,short,True,600.0,correct,S,1013.0,4491541.0,4504735.0,4491541.0
217,,,right,long,False,1620.0,,S,,4504735.0,4535766.0,4504735.0
218,left,short,right,long,True,1740.0,incorrect,S,1118.0,4535766.0,4563286.0,4535766.0
219,,,left,short,False,1380.0,,S,,4563286.0,4582657.0,4563286.0
220,,,left,short,False,600.0,,S,,4582657.0,4604123.0,4582657.0
221,right,long,left,short,True,1260.0,incorrect,S,1291.0,4604123.0,4628542.0,4604123.0
222,left,short,left,short,True,600.0,correct,S,1426.0,4628542.0,4674949.0,4628542.0
223,right,long,right,long,True,1620.0,correct,S,782.0,4674949.0,4692538.0,4674949.0
224,right,long,right,long,True,1620.0,correct,S,785.0,4692538.0,4704995.0,4692538.0
225,left,short,right,long,True,1620.0,incorrect,S,1835.0,4704995.0,4729698.0,4704995.0
226,right,long,left,short,True,1260.0,incorrect,S,628.0,4729698.0,4750051.0,4729698.0
227,,,right,long,False,2400.0,,S,,4750051.0,4769160.0,4750051.0
228,right,long,right,long,True,1950.0,correct,S,849.0,4769160.0,4780778.0,4769160.0
229,,,left,short,False,1380.0,,S,,4780778.0,4813413.0,4780778.0
230,left,short,left,short,True,1260.0,correct,S,1285.0,4813413.0,4828912.0,4813413.0
231,left,short,left,short,True,600.0,correct,S,2277.0,4828912.0,4844640.0,4828912.0
232,right,long,left,short,True,1380.0,incorrect,S,1131.0,4844640.0,4875576.0,4844640.0
233,right,long,right,long,True,1950.0,correct,S,1434.0,4875576.0,4886761.0,4875576.0
234,right,long,right,long,True,1950.0,correct,S,1178.0,4886761.0,4899612.0,4886761.0
235,right,long,right,long,True,1620.0,correct,S,812.0,4899612.0,4914705.0,4899612.0
236,right,long,right,long,True,1740.0,correct,S,872.0,4914705.0,4930393.0,4914705.0
237,right,long,left,short,True,600.0,incorrect,S,987.0,4930393.0,4960273.0,4930393.0
238,,,right,long,False,2400.0,,S,,4960273.0,4979834.0,4960273.0
239,left,short,right,long,True,1740.0,incorrect,S,976.0,4979834.0,5000716.0,4979834.0
240,right,long,left,short,True,1380.0,incorrect,S,812.0,5000716.0,5020015.0,5000716.0
241,right,long,right,long,True,1740.0,correct,S,905.0,5020015.0,5030749.0,5020015.0
242,,,left,short,False,600.0,,S,,5030749.0,5062425.0,5030749.0
243,left,short,left,short,True,1260.0,correct,S,1605.0,5062425.0,5072031.0,5062425.0
244,right,long,left,short,True,1260.0,incorrect,S,1303.0,5072031.0,5106740.0,5072031.0
245,right,long,left,short,True,1380.0,incorrect,S,1097.0,5106740.0,5126362.0,5106740.0
246,right,long,right,long,True,1740.0,correct,S,936.0,5126362.0,5160113.0,5126362.0
247,right,short,right,short,True,1380.0,correct,N,931.0,5160113.0,5193043.0,5160113.0
248,right,short,right,short,True,1050.0,correct,N,811.0,5193043.0,5208905.0,5193043.0
249,left,long,left,long,True,2400.0,correct,N,982.0,5208905.0,5226074.0,5208905.0
250,,,right,short,False,1260.0,,N,,5226074.0,5256168.0,5226074.0
251,,,right,short,False,1380.0,,N,,5256168.0,5275650.0,5256168.0
252,left,long,left,long,True,2400.0,correct,N,789.0,5275650.0,5287288.0,5275650.0
253,left,long,left,long,True,1620.0,correct,N,938.0,5287288.0,5308113.0,5287288.0
254,right,short,right,short,True,1260.0,correct,N,1037.0,5308113.0,5343922.0,5308113.0
255,right,short,right,short,True,1260.0,correct,N,1267.0,5343922.0,5370083.0,5343922.0
256,left,long,right,short,True,1260.0,incorrect,N,1118.0,5370083.0,5410477.0,5370083.0
257,right,short,right,short,True,600.0,correct,N,1219.0,5410477.0,5430787.0,5410477.0
258,right,short,left,long,True,1620.0,incorrect,N,1011.0,5430787.0,5470199.0,5430787.0
259,right,short,right,short,True,600.0,correct,N,1296.0,5470199.0,5480279.0,5470199.0
260,,,right,short,False,1050.0,,N,,5480279.0,5515826.0,5480279.0
261,left,long,right,short,True,1260.0,incorrect,N,1045.0,5515826.0,5722790.0,5515826.0
262,right,short,left,long,True,1950.0,incorrect,N,1177.0,5722790.0,5743400.0,5722790.0
263,left,long,left,long,True,2400.0,correct,N,971.0,5743400.0,5753260.0,5743400.0
264,left,long,left,long,True,1950.0,correct,N,975.0,5753260.0,5767627.0,5753260.0
265,right,short,left,long,True,1740.0,incorrect,N,911.0,5767627.0,5789997.0,5767627.0
266,right,short,right,short,True,1260.0,correct,N,960.0,5789997.0,5801532.0,5789997.0
267,left,long,left,long,True,2400.0,correct,N,947.0,5801532.0,5827088.0,5801532.0
268,right,short,left,long,True,1620.0,incorrect,N,933.0,5827088.0,5846630.0,5827088.0
269,,,right,short,False,600.0,,N,,5846630.0,5872319.0,5846630.0
270,right,short,right,short,True,600.0,correct,N,954.0,5872319.0,5886124.0,5872319.0
271,left,long,left,long,True,1950.0,correct,N,1023.0,5886124.0,5915404.0,5886124.0
272,left,long,left,long,True,1620.0,correct,N,1091.0,5915404.0,5929657.0,5915404.0
273,left,long,left,long,True,2400.0,correct,N,742.0,5929657.0,5943699.0,5929657.0
274,left,long,left,long,True,1740.0,correct,N,1200.0,5943699.0,5958489.0,5943699.0
275,left,long,left,long,True,1620.0,correct,N,1096.0,5958489.0,5973384.0,5958489.0
276,left,long,left,long,True,2400.0,correct,N,903.0,5973384.0,5988574.0,5973384.0
277,,,right,short,False,1380.0,,N,,5988574.0,6014302.0,5988574.0
278,left,long,left,long,True,2400.0,correct,N,936.0,6014302.0,6025170.0,6014302.0
279,right,short,right,short,True,1050.0,correct,N,720.0,6025170.0,6042780.0,6025170.0
280,right,short,right,short,True,1050.0,correct,N,763.0,6042780.0,6054261.0,6042780.0
281,left,long,left,long,True,2400.0,correct,N,1148.0,6054261.0,6073502.0,6054261.0
282,right,short,right,short,True,1380.0,correct,N,744.0,6073502.0,6088398.0,6073502.0
283,right,short,left,long,True,1620.0,incorrect,N,748.0,6088398.0,6120712.0,6088398.0
284,left,long,right,short,True,1260.0,incorrect,N,1198.0,6120712.0,6141251.0,6120712.0
285,right,short,left,long,True,1620.0,incorrect,N,1565.0,6141251.0,6160795.0,6141251.0
286,,,left,long,False,1740.0,,N,,6160795.0,6180252.0,6160795.0
287,left,long,left,long,True,1950.0,correct,N,804.0,6180252.0,6190366.0,6180252.0
288,left,long,left,long,True,1740.0,correct,N,923.0,6190366.0,6205225.0,6190366.0
289,left,long,left,long,True,1620.0,correct,N,2449.0,6205225.0,6222990.0,6205225.0
290,right,short,right,short,True,1260.0,correct,N,869.0,6222990.0,6242288.0,6222990.0
291,right,short,right,short,True,1050.0,correct,N,868.0,6242288.0,6258434.0,6242288.0
292,left,long,left,long,True,1620.0,correct,N,982.0,6258434.0,6275059.0,6258434.0
293,right,short,right,short,True,1260.0,correct,N,917.0,6275059.0,6291377.0,6275059.0
294,right,short,right,short,True,600.0,correct,N,998.0,6291377.0,6308065.0,6291377.0
295,right,short,right,short,True,1050.0,correct,N,939.0,6308065.0,6324530.0,6308065.0
296,,,left,long,False,2400.0,,N,,6324530.0,6353513.0,6324530.0
297,left,long,left,long,True,1950.0,correct,N,1188.0,6353513.0,6398787.0,6353513.0
298,left,long,left,long,True,1950.0,correct,N,968.0,6398787.0,6410706.0,6398787.0
299,left,long,left,long,True,1620.0,correct,N,1135.0,6410706.0,6434803.0,6410706.0
300,right,short,right,short,True,1380.0,correct,N,1249.0,6434803.0,6450470.0,6434803.0
301,,,left,long,False,1740.0,,N,,6450470.0,6478680.0,6450470.0
302,right,short,right,short,True,1380.0,correct,N,1102.0,6478680.0,6488232.0,6478680.0
303,left,long,left,long,True,1950.0,correct,N,1519.0,6488232.0,6515511.0,6488232.0
304,right,short,right,short,True,1050.0,correct,N,971.0,6515511.0,6533381.0,6515511.0
305,right,short,right,short,True,1260.0,correct,N,788.0,6533381.0,6548620.0,6533381.0
306,right,short,left,long,True,1740.0,incorrect,N,1028.0,6548620.0,6576059.0,6548620.0
307,right,short,right,short,True,600.0,correct,N,1126.0,6576059.0,6588768.0,6576059.0
308,left,long,left,long,True,2400.0,correct,N,1552.0,6588768.0,6610290.0,6588768.0
309,left,long,left,long,True,1740.0,correct,N,1117.0,6610290.0,6626349.0,6610290.0
310,left,long,right,short,True,1260.0,incorrect,N,1030.0,6626349.0,6651609.0,6626349.0
311,right,short,left,long,True,1620.0,incorrect,N,776.0,6651609.0,6671937.0,6651609.0
312,left,long,left,long,True,1950.0,correct,N,1355.0,6671937.0,6681044.0,6671937.0
313,left,long,right,short,True,1260.0,incorrect,N,1637.0,6681044.0,6713601.0,6681044.0
314,left,long,right,short,True,1050.0,incorrect,N,2283.0,6713601.0,6735688.0,6713601.0
315,right,long,right,long,True,1950.0,correct,S,930.0,6735688.0,6746898.0,6735688.0
316,right,long,right,long,True,1950.0,correct,S,706.0,6746898.0,6764603.0,6746898.0
317,left,short,right,long,True,2400.0,incorrect,S,1328.0,6764603.0,6790713.0,6764603.0
318,left,short,left,short,True,1260.0,correct,S,1371.0,6790713.0,6801074.0,6790713.0
319,right,long,left,short,True,1260.0,incorrect,S,2007.0,6801074.0,6830827.0,6801074.0
320,right,long,right,long,True,1950.0,correct,S,990.0,6830827.0,6841597.0,6830827.0
