,chosen_side,chosen_interval,correct_side,interval_category,has_choice,this_interval,outcome,init_port,choice_rt,t_on,t_off,t
54,left,short,left,short,True,600.0,correct,S,832.0,890506.0,903488.0,890506.0
55,right,long,right,long,True,2400.0,correct,S,619.0,903488.0,923126.0,903488.0
56,right,long,right,long,True,1620.0,correct,S,748.0,923126.0,937255.0,923126.0
57,right,long,right,long,True,1740.0,correct,S,658.0,937255.0,949391.0,937255.0
58,right,long,right,long,True,1740.0,correct,S,639.0,949391.0,959021.0,949391.0
59,right,long,left,short,True,1380.0,incorrect,S,766.0,959021.0,978129.0,959021.0
60,right,long,right,long,True,1740.0,correct,S,540.0,978129.0,989422.0,978129.0
61,right,long,right,long,True,1620.0,correct,S,1230.0,989422.0,1009222.0,989422.0
62,right,long,left,short,True,1380.0,incorrect,S,717.0,1009222.0,1029234.0,1009222.0
63,left,short,left,short,True,600.0,correct,S,724.0,1029234.0,1042565.0,1029234.0
64,left,short,right,long,True,1950.0,incorrect,S,1114.0,1042565.0,1062931.0,1042565.0
65,left,short,left,short,True,600.0,correct,S,944.0,1062931.0,1075878.0,1062931.0
66,left,short,left,short,True,1380.0,correct,S,773.0,1075878.0,1092195.0,1075878.0
67,right,long,left,short,True,1260.0,incorrect,S,1218.0,1092195.0,1118656.0,1092195.0
68,left,short,left,short,True,600.0,correct,S,919.0,1118656.0,1128158.0,1118656.0
69,left,short,left,short,True,1260.0,correct,S,1055.0,1128158.0,1153640.0,1128158.0
70,right,long,right,long,True,1740.0,correct,S,688.0,1153640.0,1170028.0,1153640.0
71,,,left,short,False,1260.0,,S,,1170028.0,1193401.0,1170028.0
72,,,right,long,False,2400.0,,S,,1193401.0,1214438.0,1193401.0
73,right,long,left,short,True,1380.0,incorrect,S,828.0,1214438.0,1234957.0,1214438.0
74,right,long,right,long,True,2400.0,correct,S,717.0,1234957.0,1245470.0,1234957.0
75,left,short,right,long,True,1740.0,incorrect,S,846.0,1245470.0,1265143.0,1245470.0
76,left,short,right,long,True,1740.0,incorrect,S,1005.0,1265143.0,1286490.0,1265143.0
77,right,long,right,long,True,1620.0,correct,S,938.0,1286490.0,1302620.0,1286490.0
78,left,short,left,short,True,1050.0,correct,S,915.0,1302620.0,1318957.0,1302620.0
79,right,long,right,long,True,2400.0,correct,S,642.0,1318957.0,1330948.0,1318957.0
80,right,long,left,short,True,600.0,incorrect,S,1138.0,1330948.0,1352010.0,1330948.0
81,right,long,right,long,True,2400.0,correct,S,753.0,1352010.0,1363728.0,1352010.0
82,,,right,long,False,1740.0,,S,,1363728.0,1388050.0,1363728.0
83,left,short,left,short,True,1050.0,correct,S,1477.0,1388050.0,1415203.0,1388050.0
84,left,short,left,short,True,600.0,correct,S,1220.0,1415203.0,1428334.0,1415203.0
85,right,long,left,short,True,1050.0,incorrect,S,1229.0,1428334.0,1448038.0,1428334.0
86,left,short,left,short,True,1380.0,correct,S,1521.0,1448038.0,1473832.0,1448038.0
87,right,long,right,long,True,1620.0,correct,S,1130.0,1473832.0,1490609.0,1473832.0
88,left,short,left,short,True,1050.0,correct,S,1047.0,1490609.0,1502033.0,1490609.0
89,left,short,left,short,True,1260.0,correct,S,1743.0,1502033.0,1516176.0,1502033.0
90,right,long,left,short,True,1380.0,incorrect,S,748.0,1516176.0,1542462.0,1516176.0
91,left,short,left,short,True,1380.0,correct,S,1128.0,1542462.0,1555252.0,1542462.0
92,left,short,left,short,True,1260.0,correct,S,927.0,1555252.0,1568990.0,1555252.0
93,left,short,right,long,True,1620.0,incorrect,S,1511.0,1568990.0,1589614.0,1568990.0
94,left,short,right,long,True,1620.0,incorrect,S,1117.0,1589614.0,1608723.0,1589614.0
95,left,short,right,long,True,1620.0,incorrect,S,1158.0,1608723.0,1647625.0,1608723.0
96,left,short,left,short,True,1050.0,correct,S,976.0,1647625.0,1657013.0,1647625.0
97,right,long,right,long,True,1740.0,correct,S,731.0,1657013.0,1670447.0,1657013.0
98,right,long,left,short,True,1050.0,incorrect,S,2000.0,1670447.0,1689834.0,1670447.0
99,left,short,left,short,True,1380.0,correct,S,1265.0,1689834.0,1702941.0,1689834.0
100,right,long,left,short,True,600.0,incorrect,S,3903.0,1702941.0,1730642.0,1702941.0
101,left,short,left,short,True,600.0,correct,S,1277.0,1730642.0,1743296.0,1730642.0
102,right,short,right,short,True,600.0,correct,N,787.0,1743296.0,1759539.0,1743296.0
103,right,short,right,short,True,1050.0,correct,N,925.0,1759539.0,1775617.0,1759539.0
104,right,short,right,short,True,1380.0,correct,N,640.0,1775617.0,1789697.0,1775617.0
105,right,short,right,short,True,1380.0,correct,N,732.0,1789697.0,1802561.0,1789697.0
106,right,short,right,short,True,1380.0,correct,N,756.0,1802561.0,1814621.0,1802561.0
107,left,long,left,long,True,2400.0,correct,N,735.0,1814621.0,1832338.0,1814621.0
108,,,left,long,False,1950.0,,N,,1832338.0,1852170.0,1832338.0
109,right,short,right,short,True,1260.0,correct,N,937.0,1852170.0,1868355.0,1852170.0
110,left,long,left,long,True,1950.0,correct,N,737.0,1868355.0,1877977.0,1868355.0
111,right,short,right,short,True,1050.0,correct,N,712.0,1877977.0,1891549.0,1877977.0
112,left,long,right,short,True,1050.0,incorrect,N,1832.0,1891549.0,1911302.0,1891549.0
113,,,right,short,False,1380.0,,N,,1911302.0,1930801.0,1911302.0
114,,,left,long,False,2400.0,,N,,1930801.0,1955523.0,1930801.0
115,right,short,right,short,True,600.0,correct,N,1007.0,1955523.0,1966811.0,1955523.0
116,left,long,left,long,True,1740.0,correct,N,915.0,1966811.0,1983392.0,1966811.0
117,left,long,left,long,True,1620.0,correct,N,1167.0,1983392.0,1997644.0,1983392.0
118,right,short,right,short,True,600.0,correct,N,695.0,1997644.0,2008982.0,1997644.0
119,left,long,right,short,True,1380.0,incorrect,N,828.0,2008982.0,2034363.0,2008982.0
120,left,long,left,long,True,1740.0,correct,N,889.0,2034363.0,2043901.0,2034363.0
121,right,short,right,short,True,600.0,correct,N,677.0,2043901.0,2053902.0,2043901.0
122,left,long,left,long,True,2400.0,correct,N,852.0,2053902.0,2073954.0,2053902.0
123,,,left,long,False,1950.0,,N,,2073954.0,2095554.0,2073954.0
124,left,long,right,short,True,1380.0,incorrect,N,832.0,2095554.0,2114934.0,2095554.0
125,right,short,left,long,True,1950.0,incorrect,N,689.0,2114934.0,2134471.0,2114934.0
126,,,left,long,False,1740.0,,N,,2134471.0,2154320.0,2134471.0
127,left,long,right,short,True,1050.0,incorrect,N,1047.0,2154320.0,2175609.0,2154320.0
128,left,long,left,long,True,1740.0,correct,N,895.0,2175609.0,2185940.0,2175609.0
129,left,long,left,long,True,1740.0,correct,N,1376.0,2185940.0,2196531.0,2185940.0
130,right,short,right,short,True,1050.0,correct,N,687.0,2196531.0,2209743.0,2196531.0
131,left,long,left,long,True,1620.0,correct,N,1105.0,2209743.0,2218993.0,2209743.0
132,right,short,left,long,True,1620.0,incorrect,N,1305.0,2218993.0,2243172.0,2218993.0
133,right,short,right,short,True,600.0,correct,N,734.0,2243172.0,2253679.0,2243172.0
134,right,short,right,short,True,1380.0,correct,N,685.0,2253679.0,2262916.0,2253679.0
135,right,short,right,short,True,1050.0,correct,N,944.0,2262916.0,2282975.0,2262916.0
136,left,long,left,long,True,2400.0,correct,N,987.0,2282975.0,2294067.0,2282975.0
137,left,long,left,long,True,1950.0,correct,N,1063.0,2294067.0,2306170.0,2294067.0
138,right,short,right,short,True,1050.0,correct,N,707.0,2306170.0,2315889.0,2306170.0
139,right,short,right,short,True,600.0,correct,N,822.0,2315889.0,2325356.0,2315889.0
140,left,long,left,long,True,2400.0,correct,N,856.0,2325356.0,2346829.0,2325356.0
141,right,short,right,short,True,600.0,correct,N,820.0,2346829.0,2360733.0,2346829.0
142,right,short,left,long,True,1740.0,incorrect,N,1684.0,2360733.0,2380475.0,2360733.0
143,right,short,right,short,True,1380.0,correct,N,641.0,2380475.0,2390321.0,2380475.0
144,right,short,right,short,True,600.0,correct,N,1977.0,2390321.0,2406312.0,2390321.0
145,left,long,left,long,True,1620.0,correct,N,1269.0,2406312.0,2420481.0,2406312.0
146,left,long,left,long,True,1620.0,correct,N,989.0,2420481.0,2434000.0,2420481.0
147,right,short,right,short,True,1380.0,correct,N,593.0,2434000.0,2443540.0,2434000.0
148,right,short,right,short,True,1050.0,correct,N,825.0,2443540.0,2460826.0,2443540.0
149,right,short,right,short,True,1380.0,correct,N,762.0,2460826.0,2475857.0,2460826.0
150,right,short,right,short,True,600.0,correct,N,745.0,2475857.0,2490434.0,2475857.0
151,right,short,left,long,True,1740.0,incorrect,N,750.0,2490434.0,2510504.0,2490434.0
152,left,long,left,long,True,1620.0,correct,N,1056.0,2510504.0,2523117.0,2510504.0
153,right,short,right,short,True,1260.0,correct,N,721.0,2523117.0,2534139.0,2523117.0
154,right,short,right,short,True,1050.0,correct,N,723.0,2534139.0,2544896.0,2534139.0
155,right,short,right,short,True,600.0,correct,N,1275.0,2544896.0,2554286.0,2544896.0
156,right,short,right,short,True,1380.0,correct,N,680.0,2554286.0,2564864.0,2554286.0
157,right,short,right,short,True,1260.0,correct,N,1027.0,2564864.0,2584449.0,2564864.0
158,left,short,left,short,True,1380.0,correct,S,967.0,2584449.0,2596872.0,2584449.0
159,right,long,right,long,True,1950.0,correct,S,820.0,2596872.0,2611271.0,2596872.0
160,right,long,right,long,True,1740.0,correct,S,631.0,2611271.0,2621211.0,2611271.0
161,right,long,left,short,True,1260.0,incorrect,S,899.0,2621211.0,2640337.0,2621211.0
162,left,short,right,long,True,1740.0,incorrect,S,1146.0,2640337.0,2707912.0,2640337.0
163,left,short,left,short,True,600.0,correct,S,1833.0,2707912.0,2727503.0,2707912.0
164,right,long,left,short,True,600.0,incorrect,S,5189.0,2727503.0,2757681.0,2727503.0
165,right,long,right,long,True,1620.0,correct,S,1003.0,2757681.0,2772276.0,2757681.0
166,,,right,long,False,1950.0,,S,,2772276.0,2792094.0,2772276.0
167,right,long,right,long,True,1740.0,correct,S,887.0,2792094.0,2804542.0,2792094.0
168,right,long,right,long,True,2400.0,correct,S,663.0,2804542.0,2814751.0,2804542.0
169,right,long,right,long,True,1950.0,correct,S,786.0,2814751.0,2826436.0,2814751.0
170,right,long,right,long,True,1620.0,correct,S,788.0,2826436.0,2836305.0,2826436.0
171,left,short,left,short,True,600.0,correct,S,898.0,2836305.0,2846289.0,2836305.0
172,left,short,left,short,True,600.0,correct,S,1142.0,2846289.0,2855813.0,2846289.0
173,,,left,short,False,1260.0,,S,,2855813.0,2876020.0,2855813.0
174,,,right,long,False,1740.0,,S,,2876020.0,2896229.0,2876020.0
175,right,long,right,long,True,1740.0,correct,S,1114.0,2896229.0,2907231.0,2896229.0
176,right,long,left,short,True,1260.0,incorrect,S,694.0,2907231.0,2935929.0,2907231.0
177,left,short,right,long,True,1620.0,incorrect,S,1605.0,2935929.0,2956278.0,2935929.0
178,right,long,right,long,True,1740.0,correct,S,659.0,2956278.0,2967083.0,2956278.0
179,,,right,long,False,1950.0,,S,,2967083.0,2994371.0,2967083.0
180,right,long,right,long,True,1740.0,correct,S,779.0,2994371.0,3003479.0,2994371.0
181,right,long,right,long,True,2400.0,correct,S,706.0,3003479.0,3015168.0,3003479.0
182,right,long,left,short,True,1260.0,incorrect,S,849.0,3015168.0,3039993.0,3015168.0
183,left,short,right,long,True,1620.0,incorrect,S,775.0,3039993.0,3060058.0,3039993.0
184,right,long,left,short,True,1260.0,incorrect,S,803.0,3060058.0,3081561.0,3060058.0
185,left,short,right,long,True,1620.0,incorrect,S,1219.0,3081561.0,3105256.0,3081561.0
186,right,long,right,long,True,2400.0,correct,S,798.0,3105256.0,3120460.0,3105256.0
187,,,left,short,False,1380.0,,S,,3120460.0,3145383.0,3120460.0
188,right,long,right,long,True,1740.0,correct,S,747.0,3145383.0,3166926.0,3145383.0
189,right,long,right,long,True,1620.0,correct,S,767.0,3166926.0,3181267.0,3166926.0
190,right,long,right,long,True,1740.0,correct,S,710.0,3181267.0,3191974.0,3181267.0
191,left,short,left,short,True,1260.0,correct,S,1025.0,3191974.0,3201140.0,3191974.0
192,left,short,left,short,True,600.0,correct,S,1858.0,3201140.0,3216174.0,3201140.0
193,right,long,right,long,True,1740.0,correct,S,726.0,3216174.0,3228358.0,3216174.0
194,right,long,left,short,True,1380.0,incorrect,S,957.0,3228358.0,3248230.0,3228358.0
195,left,short,right,long,True,1950.0,incorrect,S,1151.0,3248230.0,3267601.0,3248230.0
196,right,long,left,short,True,1260.0,incorrect,S,1079.0,3267601.0,3286768.0,3267601.0
197,,,right,long,False,1950.0,,S,,3286768.0,3307584.0,3286768.0
198,left,short,right,long,True,1620.0,incorrect,S,1077.0,3307584.0,3327252.0,3307584.0
199,left,short,right,long,True,1620.0,incorrect,S,866.0,3327252.0,3346868.0,3327252.0
200,right,long,right,long,True,2400.0,correct,S,802.0,3346868.0,3356291.0,3346868.0
201,right,long,left,short,True,1380.0,incorrect,S,775.0,3356291.0,3383120.0,3356291.0
202,left,short,left,short,True,1260.0,correct,S,898.0,3383120.0,3392596.0,3383120.0
203,right,long,right,long,True,1620.0,correct,S,713.0,3392596.0,3406916.0,3392596.0
204,right,long,left,short,True,1050.0,incorrect,S,1142.0,3406916.0,3431683.0,3406916.0
205,left,short,right,long,True,1740.0,incorrect,S,1215.0,3431683.0,3452730.0,3431683.0
206,right,long,left,short,True,600.0,incorrect,S,1524.0,3452730.0,3472683.0,3452730.0
207,left,short,right,long,True,1620.0,incorrect,S,1083.0,3472683.0,3492510.0,3472683.0
208,right,long,left,short,True,1050.0,incorrect,S,2350.0,3492510.0,3516384.0,3492510.0
209,right,long,left,short,True,1260.0,incorrect,S,832.0,3516384.0,3536200.0,3516384.0
210,left,short,right,long,True,1740.0,incorrect,S,1061.0,3536200.0,3555680.0,3536200.0
211,,,left,short,False,600.0,,S,,3555680.0,3590035.0,3555680.0
212,left,short,left,short,True,1380.0,correct,S,1408.0,3590035.0,3600342.0,3590035.0
213,left,short,left,short,True,1260.0,correct,S,1193.0,3600342.0,3620162.0,3600342.0
214,left,short,left,short,True,1380.0,correct,S,999.0,3620162.0,3638017.0,3620162.0
215,right,long,right,long,True,2400.0,correct,S,758.0,3638017.0,3660932.0,3638017.0
216,right,long,right,long,True,1620.0,correct,S,908.0,3660932.0,3671027.0,3660932.0
217,left,short,left,short,True,1380.0,correct,S,977.0,3671027.0,3682592.0,3671027.0
218,right,long,right,long,True,1740.0,correct,S,660.0,3682592.0,3695873.0,3682592.0
219,right,long,right,long,True,1740.0,correct,S,724.0,3695873.0,3705877.0,3695873.0
220,right,long,right,long,True,1740.0,correct,S,722.0,3705877.0,3718429.0,3705877.0
221,left,short,left,short,True,1050.0,correct,S,1073.0,3718429.0,3728500.0,3718429.0
222,left,short,left,short,True,600.0,correct,S,2242.0,3728500.0,3742785.0,3728500.0
223,right,long,left,short,True,1260.0,incorrect,S,855.0,3742785.0,3762477.0,3742785.0
224,right,long,left,short,True,1050.0,incorrect,S,755.0,3762477.0,3782059.0,3762477.0
225,left,short,left,short,True,1050.0,correct,S,1009.0,3782059.0,3792799.0,3782059.0
226,left,long,left,long,True,1950.0,correct,N,909.0,3792799.0,3813866.0,3792799.0
227,right,short,right,short,True,600.0,correct,N,732.0,3813866.0,3825685.0,3813866.0
228,right,short,right,short,True,1260.0,correct,N,657.0,3825685.0,3837761.0,3825685.0
229,right,short,right,short,True,1050.0,correct,N,778.0,3837761.0,3851868.0,3837761.0
230,,,right,short,False,1050.0,,N,,3851868.0,3871512.0,3851868.0
231,left,long,left,long,True,1740.0,correct,N,1033.0,3871512.0,3883404.0,3871512.0
232,right,short,right,short,True,1050.0,correct,N,861.0,3883404.0,3893311.0,3883404.0
233,left,long,left,long,True,1620.0,correct,N,875.0,3893311.0,3905036.0,3893311.0
234,left,long,left,long,True,1740.0,correct,N,964.0,3905036.0,3916452.0,3905036.0
235,right,short,left,long,True,1740.0,incorrect,N,700.0,3916452.0,3936807.0,3916452.0
236,left,long,left,long,True,2400.0,correct,N,940.0,3936807.0,3947576.0,3936807.0
237,right,short,right,short,True,600.0,correct,N,1390.0,3947576.0,3976811.0,3947576.0
238,right,short,right,short,True,1260.0,correct,N,804.0,3976811.0,3988372.0,3976811.0
239,right,short,right,short,True,1050.0,correct,N,841.0,3988372.0,3999496.0,3988372.0
240,right,short,left,long,True,1620.0,incorrect,N,737.0,3999496.0,4020154.0,3999496.0
241,left,long,right,short,True,1380.0,incorrect,N,1209.0,4020154.0,4040384.0,4020154.0
242,left,long,right,short,True,1050.0,incorrect,N,1228.0,4040384.0,4066654.0,4040384.0
243,left,long,left,long,True,1620.0,correct,N,2197.0,4066654.0,4079572.0,4066654.0
244,left,long,right,short,True,1260.0,incorrect,N,1600.0,4079572.0,4101965.0,4079572.0
245,right,short,right,short,True,1260.0,correct,N,1943.0,4101965.0,4117176.0,4101965.0
246,right,short,left,long,True,1620.0,incorrect,N,1148.0,4117176.0,4138950.0,4117176.0
247,left,long,left,long,True,2400.0,correct,N,927.0,4138950.0,4148059.0,4138950.0
248,right,short,right,short,True,1380.0,correct,N,842.0,4148059.0,4161684.0,4148059.0
249,right,short,right,short,True,1380.0,correct,N,720.0,4161684.0,4174182.0,4161684.0
250,,,left,long,False,1740.0,,N,,4174182.0,4195665.0,4174182.0
251,left,long,right,short,True,1050.0,incorrect,N,1338.0,4195665.0,4219078.0,4195665.0
252,,,right,short,False,1260.0,,N,,4219078.0,4239657.0,4219078.0
253,,,left,long,False,1740.0,,N,,4239657.0,4261840.0,4239657.0
254,left,long,left,long,True,1740.0,correct,N,877.0,4261840.0,4273761.0,4261840.0
255,left,long,right,short,True,1380.0,incorrect,N,1073.0,4273761.0,4302827.0,4273761.0
256,left,long,left,long,True,1620.0,correct,N,884.0,4302827.0,4314734.0,4302827.0
257,right,short,left,long,True,1740.0,incorrect,N,1061.0,4314734.0,4335863.0,4314734.0
258,left,long,left,long,True,1740.0,correct,N,854.0,4335863.0,4347813.0,4335863.0
259,left,long,right,short,True,1380.0,incorrect,N,1164.0,4347813.0,4371557.0,4347813.0
260,left,long,left,long,True,1620.0,correct,N,1207.0,4371557.0,4415785.0,4371557.0
261,right,short,right,short,True,1380.0,correct,N,762.0,4415785.0,4428036.0,4415785.0
262,right,short,left,long,True,1950.0,incorrect,N,1378.0,4428036.0,4453590.0,4428036.0
263,left,long,left,long,True,1740.0,correct,N,853.0,4453590.0,4464215.0,4453590.0
264,right,short,left,long,True,1620.0,incorrect,N,905.0,4464215.0,4486598.0,4464215.0
265,left,long,right,short,True,1380.0,incorrect,N,1228.0,4486598.0,4512534.0,4486598.0
266,right,short,right,short,True,1260.0,correct,N,1329.0,4512534.0,4539794.0,4512534.0
267,left,long,left,long,True,1620.0,correct,N,1161.0,4539794.0,4549479.0,4539794.0
268,left,long,left,long,True,1950.0,correct,N,745.0,4549479.0,4562420.0,4549479.0
269,left,long,left,long,True,1950.0,correct,N,1056.0,4562420.0,4579271.0,4562420.0
270,,,right,short,False,1380.0,,N,,4579271.0,4605604.0,4579271.0
271,left,long,left,long,True,1740.0,correct,N,1217.0,4605604.0,4616331.0,4605604.0
272,right,short,left,long,True,1620.0,incorrect,N,769.0,4616331.0,4643288.0,4616331.0
273,right,short,left,long,True,1620.0,incorrect,N,1496.0,4643288.0,4663225.0,4643288.0
274,right,short,right,short,True,600.0,correct,N,843.0,4663225.0,4675975.0,4663225.0
275,right,short,left,long,True,1620.0,incorrect,N,669.0,4675975.0,4702810.0,4675975.0
276,left,long,left,long,True,1740.0,correct,N,1254.0,4702810.0,4726284.0,4702810.0
277,left,long,left,long,True,1740.0,correct,N,1085.0,4726284.0,4738338.0,4726284.0
278,right,short,right,short,True,600.0,correct,N,1100.0,4738338.0,4747825.0,4738338.0
279,right,short,right,short,True,600.0,correct,N,660.0,4747825.0,4758121.0,4747825.0
280,right,short,left,long,True,1950.0,incorrect,N,769.0,4758121.0,4777815.0,4758121.0
281,right,long,left,short,True,1260.0,incorrect,S,1490.0,4777815.0,4798745.0,4777815.0
282,left,short,left,short,True,600.0,correct,S,753.0,4798745.0,4809356.0,4798745.0
283,left,short,left,short,True,1380.0,correct,S,944.0,4809356.0,4831450.0,4809356.0
284,right,long,right,long,True,2400.0,correct,S,614.0,4831450.0,4844108.0,4831450.0
285,right,long,right,long,True,2400.0,correct,S,834.0,4844108.0,4853724.0,4844108.0
286,left,short,left,short,True,600.0,correct,S,814.0,4853724.0,4865560.0,4853724.0
287,left,short,left,short,True,1260.0,correct,S,965.0,4865560.0,4875706.0,4865560.0
288,left,short,left,short,True,600.0,correct,S,864.0,4875706.0,4888179.0,4875706.0
289,right,long,right,long,True,1740.0,correct,S,832.0,4888179.0,4899033.0,4888179.0
290,right,long,left,short,True,600.0,incorrect,S,1967.0,4899033.0,4924782.0,4899033.0
291,,,left,short,False,1380.0,,S,,4924782.0,4944081.0,4924782.0
292,left,short,left,short,True,1050.0,correct,S,832.0,4944081.0,4955162.0,4944081.0
293,left,short,right,long,True,1620.0,incorrect,S,954.0,4955162.0,4987729.0,4955162.0
294,right,long,left,short,True,1050.0,incorrect,S,1177.0,4987729.0,5012499.0,4987729.0
295,,,right,long,False,1740.0,,S,,5012499.0,5031667.0,5012499.0
296,right,long,left,short,True,600.0,incorrect,S,4502.0,5031667.0,5052872.0,5031667.0
297,,,right,long,False,1950.0,,S,,5052872.0,5072942.0,5052872.0
298,,,left,short,False,600.0,,S,,5072942.0,5093745.0,5072942.0
299,right,long,right,long,True,1740.0,correct,S,882.0,5093745.0,5103937.0,5093745.0
300,right,long,right,long,True,1950.0,correct,S,984.0,5103937.0,5123390.0,5103937.0
301,left,short,left,short,True,600.0,correct,S,866.0,5123390.0,5136141.0,5123390.0
302,right,long,right,long,True,1950.0,correct,S,1220.0,5136141.0,5148611.0,5136141.0
303,right,long,right,long,True,1620.0,correct,S,807.0,5148611.0,5164062.0,5148611.0
304,right,long,left,short,True,1260.0,incorrect,S,722.0,5164062.0,5189669.0,5164062.0
305,right,long,right,long,True,2400.0,correct,S,707.0,5189669.0,5199305.0,5189669.0
306,left,short,left,short,True,1260.0,correct,S,1008.0,5199305.0,5216133.0,5199305.0
307,left,short,left,short,True,1260.0,correct,S,1170.0,5216133.0,5236861.0,5216133.0
308,right,long,left,short,True,1380.0,incorrect,S,1344.0,5236861.0,5262441.0,5236861.0
309,,,left,short,False,1050.0,,S,,5262441.0,5281770.0,5262441.0
310,right,long,left,short,True,1380.0,incorrect,S,863.0,5281770.0,5301415.0,5281770.0
311,right,long,right,long,True,1620.0,correct,S,687.0,5301415.0,5311617.0,5301415.0
312,right,long,right,long,True,1740.0,correct,S,707.0,5311617.0,5324739.0,5311617.0
313,right,long,left,short,True,1260.0,incorrect,S,800.0,5324739.0,5345220.0,5324739.0
314,left,short,left,short,True,600.0,correct,S,897.0,5345220.0,5355421.0,5345220.0
315,right,long,right,long,True,1740.0,correct,S,662.0,5355421.0,5378902.0,5355421.0
316,right,long,right,long,True,2400.0,correct,S,808.0,5378902.0,5393077.0,5378902.0
317,right,long,right,long,True,2400.0,correct,S,690.0,5393077.0,5405208.0,5393077.0
