,chosen_side,chosen_interval,correct_side,interval_category,has_choice,this_interval,outcome,init_port,choice_rt,t_on,t_off,t
320,left,long,right,short,True,1260.0,incorrect,N,1194.0,5715808.0,5737286.0,5715808.0
321,left,long,left,long,True,1950.0,correct,N,1022.0,5737286.0,5746393.0,5737286.0
322,right,short,right,short,True,1260.0,correct,N,757.0,5746393.0,5756111.0,5746393.0
323,left,long,right,short,True,1050.0,incorrect,N,825.0,5756111.0,5777408.0,5756111.0
324,right,short,left,long,True,1620.0,incorrect,N,1123.0,5777408.0,5800400.0,5777408.0
325,left,long,left,long,True,1950.0,correct,N,1623.0,5800400.0,5810239.0,5800400.0
326,left,long,right,short,True,1380.0,incorrect,N,1357.0,5810239.0,5840010.0,5810239.0
327,left,long,right,short,True,1260.0,incorrect,N,1919.0,5840010.0,5859885.0,5840010.0
328,left,long,left,long,True,1620.0,correct,N,846.0,5859885.0,5870768.0,5859885.0
329,left,long,left,long,True,1620.0,correct,N,982.0,5870768.0,5892942.0,5870768.0
330,right,short,left,long,True,1740.0,incorrect,N,969.0,5892942.0,5916618.0,5892942.0
331,left,long,left,long,True,1740.0,correct,N,1025.0,5916618.0,5937599.0,5916618.0
332,left,long,right,short,True,600.0,incorrect,N,1603.0,5937599.0,5959489.0,5937599.0
333,right,short,right,short,True,1260.0,correct,N,891.0,5959489.0,5968769.0,5959489.0
334,left,long,left,long,True,1740.0,correct,N,801.0,5968769.0,5984243.0,5968769.0
335,right,short,left,long,True,1620.0,incorrect,N,1435.0,5984243.0,6008694.0,5984243.0
336,left,long,right,short,True,1050.0,incorrect,N,960.0,6008694.0,6027955.0,6008694.0
337,left,short,left,short,True,1260.0,correct,S,859.0,6027955.0,6037756.0,6027955.0
338,right,long,left,short,True,1380.0,incorrect,S,718.0,6037756.0,6066564.0,6037756.0
339,left,short,right,long,True,1740.0,incorrect,S,955.0,6066564.0,6086974.0,6066564.0
340,left,short,left,short,True,600.0,correct,S,1219.0,6086974.0,6097222.0,6086974.0
341,right,long,right,long,True,1950.0,correct,S,611.0,6097222.0,6107325.0,6097222.0
342,,,right,long,False,1950.0,,S,,6107325.0,6134246.0,6107325.0
343,left,short,left,short,True,1050.0,correct,S,743.0,6134246.0,6145328.0,6134246.0
344,right,long,right,long,True,1620.0,correct,S,762.0,6145328.0,6163151.0,6145328.0
345,right,long,left,short,True,1260.0,incorrect,S,925.0,6163151.0,6186036.0,6163151.0
346,,,right,long,False,2400.0,,S,,6186036.0,6208475.0,6186036.0
347,right,long,left,short,True,1380.0,incorrect,S,643.0,6208475.0,6229234.0,6208475.0
348,left,short,left,short,True,1050.0,correct,S,937.0,6229234.0,6239729.0,6229234.0
349,right,long,right,long,True,1620.0,correct,S,1039.0,6239729.0,6252078.0,6239729.0
350,right,long,left,short,True,1380.0,incorrect,S,1015.0,6252078.0,6273862.0,6252078.0
351,right,long,right,long,True,1950.0,correct,S,696.0,6273862.0,6283763.0,6273862.0
352,right,long,right,long,True,2400.0,correct,S,788.0,6283763.0,6301148.0,6283763.0
353,,,right,long,False,1620.0,,S,,6301148.0,6320530.0,6301148.0
354,right,long,right,long,True,1950.0,correct,S,744.0,6320530.0,6330128.0,6320530.0
355,right,long,right,long,True,1620.0,correct,S,1218.0,6330128.0,6343799.0,6330128.0
356,right,long,right,long,True,1950.0,correct,S,833.0,6343799.0,6361061.0,6343799.0
357,left,short,left,short,True,1050.0,correct,S,1306.0,6361061.0,6370532.0,6361061.0
358,left,short,left,short,True,1260.0,correct,S,958.0,6370532.0,6380953.0,6370532.0
359,right,long,right,long,True,2400.0,correct,S,691.0,6380953.0,6407478.0,6380953.0
360,left,short,right,long,True,1950.0,incorrect,S,840.0,6407478.0,6432312.0,6407478.0
361,right,long,right,long,True,2400.0,correct,S,711.0,6432312.0,6442022.0,6432312.0
362,right,long,right,long,True,1620.0,correct,S,2431.0,6442022.0,6452723.0,6442022.0
363,right,long,right,long,True,1950.0,correct,S,755.0,6452723.0,6463513.0,6452723.0
364,left,short,left,short,True,600.0,correct,S,1030.0,6463513.0,6476550.0,6463513.0
365,left,short,right,long,True,1740.0,incorrect,S,1129.0,6476550.0,6501237.0,6476550.0
366,right,long,left,short,True,1380.0,incorrect,S,781.0,6501237.0,6521649.0,6501237.0
367,left,short,right,long,True,1620.0,incorrect,S,849.0,6521649.0,6541832.0,6521649.0
368,,,left,short,False,1050.0,,S,,6541832.0,6561745.0,6541832.0
369,right,long,right,long,True,1950.0,correct,S,746.0,6561745.0,6571513.0,6561745.0
370,left,short,right,long,True,1620.0,incorrect,S,2577.0,6571513.0,6610165.0,6571513.0
371,right,long,right,long,True,1740.0,correct,S,1171.0,6610165.0,6619747.0,6610165.0
372,right,long,left,short,True,1050.0,incorrect,S,750.0,6619747.0,6640732.0,6619747.0
373,right,long,left,short,True,1380.0,incorrect,S,738.0,6640732.0,6660524.0,6640732.0
374,left,short,left,short,True,1260.0,correct,S,1314.0,6660524.0,6672667.0,6660524.0
375,right,long,left,short,True,1050.0,incorrect,S,1502.0,6672667.0,6714807.0,6672667.0
376,right,long,left,short,True,1380.0,incorrect,S,854.0,6714807.0,6734246.0,6714807.0
377,left,short,left,short,True,1050.0,correct,S,1072.0,6734246.0,6744724.0,6734246.0
378,right,long,left,short,True,1380.0,incorrect,S,1111.0,6744724.0,6765813.0,6744724.0
379,right,long,right,long,True,2400.0,correct,S,727.0,6765813.0,6776222.0,6765813.0
380,right,long,left,short,True,1380.0,incorrect,S,1369.0,6776222.0,6797587.0,6776222.0
381,left,short,left,short,True,1260.0,correct,S,898.0,6797587.0,6807516.0,6797587.0
382,left,short,left,short,True,1260.0,correct,S,1047.0,6807516.0,6818167.0,6807516.0
383,right,long,right,long,True,1620.0,correct,S,923.0,6818167.0,6863133.0,6818167.0
384,,,left,short,False,1260.0,,S,,6863133.0,6888092.0,6863133.0
385,,,right,long,False,1740.0,,S,,6888092.0,6907198.0,6888092.0
386,left,short,left,short,True,1380.0,correct,S,1068.0,6907198.0,6916786.0,6907198.0
387,left,short,right,long,True,1620.0,incorrect,S,744.0,6916786.0,6936891.0,6916786.0
388,,,right,long,False,1950.0,,S,,6936891.0,6958452.0,6936891.0
389,left,short,left,short,True,1260.0,correct,S,685.0,6958452.0,6970355.0,6958452.0
390,left,short,left,short,True,600.0,correct,S,959.0,6970355.0,6992431.0,6970355.0
391,right,long,right,long,True,1740.0,correct,S,991.0,6992431.0,7004362.0,6992431.0
392,left,long,left,long,True,1950.0,correct,N,1030.0,7004362.0,7018874.0,7004362.0
393,left,long,left,long,True,1950.0,correct,N,836.0,7018874.0,7034371.0,7018874.0
394,left,long,left,long,True,1620.0,correct,N,805.0,7034371.0,7047937.0,7034371.0
395,right,short,right,short,True,1380.0,correct,N,813.0,7047937.0,7057475.0,7047937.0
396,left,long,left,long,True,1950.0,correct,N,796.0,7057475.0,7083149.0,7057475.0
397,right,short,right,short,True,1050.0,correct,N,748.0,7083149.0,7096551.0,7083149.0
398,right,short,left,long,True,2400.0,incorrect,N,946.0,7096551.0,7118430.0,7096551.0
399,left,long,right,short,True,1050.0,incorrect,N,1131.0,7118430.0,7137837.0,7118430.0
400,right,short,left,long,True,1620.0,incorrect,N,795.0,7137837.0,7184016.0,7137837.0
401,left,long,right,short,True,1380.0,incorrect,N,798.0,7184016.0,7205006.0,7184016.0
402,right,short,right,short,True,600.0,correct,N,715.0,7205006.0,7215610.0,7205006.0
