,chosen_side,chosen_interval,correct_side,interval_category,has_choice,this_interval,outcome,init_port,choice_rt,t_on,t_off,t
37,left,long,left,long,True,1950.0,correct,N,1055.0,679099.0,689104.0,679099.0
38,right,short,right,short,True,1050.0,correct,N,719.0,689104.0,703155.0,689104.0
39,left,long,left,long,True,2400.0,broken,N,795.0,703155.0,725293.0,703155.0
40,right,short,right,short,True,1050.0,broken,N,766.0,725293.0,734750.0,725293.0
41,left,long,left,long,True,2400.0,correct,N,827.0,734750.0,744070.0,734750.0
42,right,short,right,short,True,600.0,correct,N,767.0,744070.0,758982.0,744070.0
43,right,short,left,long,True,1620.0,incorrect,N,699.0,758982.0,782469.0,758982.0
44,right,short,right,short,True,1050.0,correct,N,929.0,782469.0,793707.0,782469.0
45,left,long,left,long,True,1950.0,correct,N,864.0,793707.0,814628.0,793707.0
46,right,short,right,short,True,600.0,correct,N,940.0,814628.0,826625.0,814628.0
47,right,short,right,short,True,1380.0,correct,N,822.0,826625.0,843472.0,826625.0
48,,,left,long,False,1620.0,broken,N,,843472.0,866782.0,843472.0
49,left,long,right,short,True,1260.0,incorrect,N,907.0,866782.0,886130.0,866782.0
50,right,short,right,short,True,600.0,correct,N,873.0,886130.0,896384.0,886130.0
51,,,right,short,False,600.0,broken,N,,896384.0,920336.0,896384.0
52,right,short,left,long,True,1620.0,incorrect,N,675.0,920336.0,940871.0,920336.0
53,,,right,short,False,1380.0,broken,N,,940871.0,961986.0,940871.0
54,,,left,long,False,1740.0,broken,N,,961986.0,981995.0,961986.0
55,right,short,left,long,True,1740.0,incorrect,N,1173.0,981995.0,1006585.0,981995.0
56,right,short,right,short,True,600.0,correct,N,1262.0,1006585.0,1037314.0,1006585.0
57,right,short,left,long,True,1950.0,incorrect,N,862.0,1037314.0,1062850.0,1037314.0
58,right,short,right,short,True,1380.0,correct,N,980.0,1062850.0,1072303.0,1062850.0
59,left,long,right,short,True,1260.0,incorrect,N,853.0,1072303.0,1097912.0,1072303.0
60,right,long,left,short,True,1380.0,incorrect,S,723.0,1097912.0,1119908.0,1097912.0
61,left,short,left,short,True,1380.0,correct,S,927.0,1119908.0,1143559.0,1119908.0
62,right,long,right,long,True,1620.0,correct,S,778.0,1143559.0,1168859.0,1143559.0
63,left,short,left,short,True,1260.0,correct,S,853.0,1168859.0,1178785.0,1168859.0
64,left,short,left,short,True,1050.0,broken,S,955.0,1178785.0,1207023.0,1178785.0
65,left,short,left,short,True,1260.0,broken,S,892.0,1207023.0,1218040.0,1207023.0
66,left,short,right,long,True,1620.0,incorrect,S,1023.0,1218040.0,1239518.0,1218040.0
67,,,left,short,False,1380.0,broken,S,,1239518.0,1259676.0,1239518.0
68,right,long,left,short,True,1380.0,incorrect,S,1037.0,1259676.0,1280736.0,1259676.0
69,left,short,left,short,True,1380.0,correct,S,777.0,1280736.0,1291039.0,1280736.0
70,,,left,short,False,1260.0,broken,S,,1291039.0,1324737.0,1291039.0
71,right,long,right,long,True,1740.0,correct,S,686.0,1324737.0,1336594.0,1324737.0
72,right,long,right,long,True,1740.0,correct,S,865.0,1336594.0,1347619.0,1336594.0
73,right,long,right,long,True,1620.0,correct,S,785.0,1347619.0,1358285.0,1347619.0
74,right,long,right,long,True,1740.0,correct,S,890.0,1358285.0,1368804.0,1358285.0
75,left,short,left,short,True,1260.0,correct,S,978.0,1368804.0,1380035.0,1368804.0
76,right,long,right,long,True,2400.0,broken,S,688.0,1380035.0,1393955.0,1380035.0
77,left,short,left,short,True,600.0,correct,S,939.0,1393955.0,1403318.0,1393955.0
78,right,long,right,long,True,1620.0,broken,S,688.0,1403318.0,1422155.0,1403318.0
79,right,long,right,long,True,2400.0,correct,S,760.0,1422155.0,1431262.0,1422155.0
80,,,right,long,False,1740.0,broken,S,,1431262.0,1459333.0,1431262.0
81,left,short,left,short,True,1380.0,correct,S,830.0,1459333.0,1470200.0,1459333.0
82,right,long,right,long,True,2400.0,correct,S,729.0,1470200.0,1488966.0,1470200.0
83,right,long,left,short,True,1380.0,incorrect,S,818.0,1488966.0,1509432.0,1488966.0
84,left,short,left,short,True,1260.0,correct,S,783.0,1509432.0,1519597.0,1509432.0
85,left,short,left,short,True,1380.0,broken,S,954.0,1519597.0,1544102.0,1519597.0
86,right,long,right,long,True,1950.0,correct,S,945.0,1544102.0,1553630.0,1544102.0
87,left,short,left,short,True,1260.0,correct,S,848.0,1553630.0,1566614.0,1553630.0
88,right,long,right,long,True,2400.0,correct,S,804.0,1566614.0,1576123.0,1566614.0
89,,,left,short,False,600.0,broken,S,,1576123.0,1596292.0,1576123.0
90,right,long,right,long,True,2400.0,correct,S,742.0,1596292.0,1607414.0,1596292.0
91,left,short,left,short,True,600.0,broken,S,749.0,1607414.0,1627670.0,1607414.0
92,left,short,left,short,True,600.0,correct,S,1291.0,1627670.0,1636890.0,1627670.0
93,right,long,right,long,True,2400.0,broken,S,1041.0,1636890.0,1655741.0,1636890.0
94,right,long,right,long,True,1740.0,correct,S,1206.0,1655741.0,1664847.0,1655741.0
95,left,short,left,short,True,600.0,correct,S,893.0,1664847.0,1677602.0,1664847.0
96,left,short,left,short,True,1050.0,correct,S,945.0,1677602.0,1689015.0,1677602.0
97,right,long,right,long,True,1620.0,correct,S,643.0,1689015.0,1700029.0,1689015.0
98,left,short,left,short,True,1260.0,correct,S,1361.0,1700029.0,1709134.0,1700029.0
99,right,long,right,long,True,1740.0,broken,S,818.0,1709134.0,1723310.0,1709134.0
100,,,right,long,False,1950.0,broken,S,,1723310.0,1742888.0,1723310.0
101,right,long,right,long,True,1740.0,correct,S,727.0,1742888.0,1752442.0,1742888.0
102,,,left,short,False,1260.0,broken,S,,1752442.0,1782789.0,1752442.0
103,left,short,left,short,True,1260.0,broken,S,1013.0,1782789.0,1792943.0,1782789.0
104,right,long,right,long,True,2400.0,broken,S,633.0,1792943.0,1802292.0,1792943.0
105,right,long,right,long,True,1740.0,correct,S,828.0,1802292.0,1811400.0,1802292.0
106,right,long,right,long,True,2400.0,correct,S,756.0,1811400.0,1826619.0,1811400.0
107,left,short,left,short,True,600.0,correct,S,786.0,1826619.0,1838150.0,1826619.0
108,left,short,left,short,True,1380.0,correct,S,1001.0,1838150.0,1849526.0,1838150.0
109,left,short,left,short,True,1260.0,correct,S,1012.0,1849526.0,1862829.0,1849526.0
110,left,short,left,short,True,1260.0,correct,S,990.0,1862829.0,1876615.0,1862829.0
111,right,long,right,long,True,2400.0,broken,S,721.0,1876615.0,1887293.0,1876615.0
112,left,short,left,short,True,600.0,correct,S,806.0,1887293.0,1898168.0,1887293.0
113,left,short,left,short,True,1050.0,correct,S,737.0,1898168.0,1913522.0,1898168.0
114,right,long,right,long,True,1740.0,broken,S,978.0,1913522.0,1924117.0,1913522.0
115,right,long,right,long,True,1620.0,correct,S,883.0,1924117.0,1933809.0,1924117.0
116,left,short,left,short,True,1260.0,correct,S,799.0,1933809.0,1945453.0,1933809.0
117,,,right,long,False,1740.0,broken,S,,1945453.0,1967262.0,1945453.0
118,left,short,right,long,True,1740.0,incorrect,S,860.0,1967262.0,1990358.0,1967262.0
119,left,short,right,long,True,1950.0,broken,S,1062.0,1990358.0,2011610.0,1990358.0
120,,,left,short,False,1260.0,broken,S,,2011610.0,2030716.0,2011610.0
121,,,right,long,False,1740.0,broken,S,,2030716.0,2050324.0,2030716.0
122,left,short,left,short,True,600.0,correct,S,931.0,2050324.0,2062721.0,2050324.0
123,right,short,right,short,True,1260.0,correct,N,897.0,2062721.0,2082832.0,2062721.0
124,,,right,short,False,1050.0,broken,N,,2082832.0,2103406.0,2082832.0
125,,,left,long,False,1620.0,broken,N,,2103406.0,2133064.0,2103406.0
126,left,long,left,long,True,2400.0,correct,N,743.0,2133064.0,2145718.0,2133064.0
127,right,short,right,short,True,1260.0,correct,N,888.0,2145718.0,2159187.0,2145718.0
128,,,left,long,False,2400.0,broken,N,,2159187.0,2195510.0,2159187.0
129,left,long,left,long,True,1620.0,correct,N,1060.0,2195510.0,2212943.0,2195510.0
130,left,long,left,long,True,2400.0,correct,N,796.0,2212943.0,2228361.0,2212943.0
131,right,short,right,short,True,600.0,broken,N,732.0,2228361.0,2241686.0,2228361.0
132,right,short,right,short,True,600.0,correct,N,793.0,2241686.0,2251033.0,2241686.0
133,left,long,left,long,True,2400.0,correct,N,734.0,2251033.0,2261584.0,2251033.0
134,left,long,left,long,True,1620.0,broken,N,1153.0,2261584.0,2272076.0,2261584.0
135,left,long,right,short,True,1380.0,broken,N,1014.0,2272076.0,2361570.0,2272076.0
136,,,left,long,False,2400.0,broken,N,,2361570.0,2380972.0,2361570.0
137,right,short,right,short,True,1050.0,correct,N,1246.0,2380972.0,2402130.0,2380972.0
138,right,short,left,long,True,1740.0,incorrect,N,817.0,2402130.0,2425319.0,2402130.0
139,left,long,left,long,True,1620.0,correct,N,883.0,2425319.0,2444841.0,2425319.0
140,right,short,right,short,True,1380.0,correct,N,779.0,2444841.0,2457290.0,2444841.0
141,left,long,left,long,True,2400.0,correct,N,812.0,2457290.0,2469236.0,2457290.0
142,left,long,right,short,True,1380.0,incorrect,N,1175.0,2469236.0,2491796.0,2469236.0
143,right,short,left,long,True,1740.0,incorrect,N,1077.0,2491796.0,2512991.0,2491796.0
144,left,long,left,long,True,2400.0,correct,N,807.0,2512991.0,2591652.0,2512991.0
145,right,short,right,short,True,600.0,correct,N,897.0,2591652.0,2609551.0,2591652.0
146,right,short,right,short,True,1050.0,broken,N,692.0,2609551.0,2620306.0,2609551.0
147,right,short,right,short,True,600.0,correct,N,957.0,2620306.0,2629803.0,2620306.0
148,left,long,left,long,True,1950.0,correct,N,758.0,2629803.0,2646752.0,2629803.0
149,left,long,right,short,True,1380.0,incorrect,N,1149.0,2646752.0,2669355.0,2646752.0
150,left,long,left,long,True,1620.0,correct,N,1008.0,2669355.0,2688374.0,2669355.0
151,left,long,left,long,True,1620.0,broken,N,1379.0,2688374.0,2716377.0,2688374.0
152,right,short,right,short,True,1380.0,correct,N,756.0,2716377.0,2726263.0,2716377.0
153,right,short,right,short,True,1050.0,correct,N,823.0,2726263.0,2753579.0,2726263.0
154,right,short,left,long,True,1620.0,incorrect,N,1184.0,2753579.0,2774718.0,2753579.0
155,left,long,right,short,True,1380.0,incorrect,N,1307.0,2774718.0,2795052.0,2774718.0
156,right,short,left,long,True,1740.0,incorrect,N,906.0,2795052.0,2814564.0,2795052.0
157,right,short,right,short,True,1380.0,correct,N,679.0,2814564.0,2823873.0,2814564.0
158,right,short,left,long,True,1620.0,incorrect,N,730.0,2823873.0,2861898.0,2823873.0
159,left,long,right,short,True,1050.0,incorrect,N,973.0,2861898.0,2882542.0,2861898.0
160,left,long,left,long,True,1740.0,correct,N,1058.0,2882542.0,2893010.0,2882542.0
161,,,left,long,False,1950.0,broken,N,,2893010.0,2919569.0,2893010.0
162,right,short,right,short,True,1260.0,correct,N,1260.0,2919569.0,2930702.0,2919569.0
163,left,long,left,long,True,1740.0,correct,N,908.0,2930702.0,2954500.0,2930702.0
164,,,right,short,False,1050.0,broken,N,,2954500.0,2977232.0,2954500.0
165,right,short,left,long,True,1620.0,incorrect,N,874.0,2977232.0,2997505.0,2977232.0
166,left,long,right,short,True,1260.0,incorrect,N,893.0,2997505.0,3017817.0,2997505.0
167,right,short,right,short,True,1260.0,correct,N,776.0,3017817.0,3027888.0,3017817.0
168,right,short,right,short,True,600.0,correct,N,925.0,3027888.0,3054357.0,3027888.0
169,left,long,right,short,True,1260.0,incorrect,N,658.0,3054357.0,3081661.0,3054357.0
170,right,short,right,short,True,600.0,correct,N,953.0,3081661.0,3092131.0,3081661.0
171,right,short,right,short,True,1260.0,correct,N,750.0,3092131.0,3115717.0,3092131.0
172,left,long,left,long,True,1950.0,broken,N,796.0,3115717.0,3127328.0,3115717.0
173,right,short,right,short,True,600.0,broken,N,913.0,3127328.0,3149690.0,3127328.0
174,left,long,right,short,True,1260.0,incorrect,N,832.0,3149690.0,3170308.0,3149690.0
175,left,long,left,long,True,2400.0,correct,N,845.0,3170308.0,3184343.0,3170308.0
176,left,long,left,long,True,1950.0,broken,N,857.0,3184343.0,3210435.0,3184343.0
177,right,short,right,short,True,1380.0,correct,N,672.0,3210435.0,3221832.0,3210435.0
178,left,long,left,long,True,2400.0,correct,N,782.0,3221832.0,3237935.0,3221832.0
179,right,short,right,short,True,1050.0,correct,N,601.0,3237935.0,3248982.0,3237935.0
180,,,left,long,False,1950.0,broken,N,,3248982.0,3272376.0,3248982.0
181,left,long,left,long,True,2400.0,correct,N,804.0,3272376.0,3281757.0,3272376.0
182,right,short,right,short,True,600.0,correct,N,1543.0,3281757.0,3298919.0,3281757.0
183,right,short,right,short,True,600.0,correct,N,758.0,3298919.0,3312300.0,3298919.0
184,right,short,right,short,True,1260.0,broken,N,647.0,3312300.0,3327830.0,3312300.0
185,right,short,right,short,True,1260.0,correct,N,674.0,3327830.0,3337196.0,3327830.0
186,left,long,right,short,True,1380.0,broken,N,733.0,3337196.0,3363220.0,3337196.0
187,right,short,right,short,True,1260.0,correct,N,642.0,3363220.0,3372600.0,3363220.0
188,left,long,left,long,True,2400.0,correct,N,907.0,3372600.0,3392859.0,3372600.0
189,right,short,right,short,True,1050.0,correct,N,763.0,3392859.0,3404650.0,3392859.0
190,right,long,right,long,True,1620.0,correct,S,789.0,3404650.0,3418923.0,3404650.0
191,left,short,left,short,True,1050.0,correct,S,860.0,3418923.0,3430518.0,3418923.0
192,right,long,right,long,True,1740.0,broken,S,657.0,3430518.0,3444286.0,3430518.0
193,left,short,left,short,True,1050.0,correct,S,795.0,3444286.0,3454495.0,3444286.0
194,left,short,left,short,True,1260.0,broken,S,1014.0,3454495.0,3472064.0,3454495.0
195,right,long,right,long,True,1620.0,correct,S,971.0,3472064.0,3481840.0,3472064.0
196,right,long,left,short,True,1380.0,incorrect,S,747.0,3481840.0,3504497.0,3481840.0
197,,,right,long,False,1620.0,broken,S,,3504497.0,3525975.0,3504497.0
198,right,long,right,long,True,1620.0,correct,S,1001.0,3525975.0,3539120.0,3525975.0
199,right,long,left,short,True,1050.0,incorrect,S,1285.0,3539120.0,3564142.0,3539120.0
200,,,right,long,False,1950.0,broken,S,,3564142.0,3616535.0,3564142.0
201,left,short,left,short,True,1260.0,correct,S,1605.0,3616535.0,3630190.0,3616535.0
202,,,right,long,False,2400.0,broken,S,,3630190.0,3655364.0,3630190.0
203,left,short,right,long,True,1620.0,incorrect,S,975.0,3655364.0,3674576.0,3655364.0
204,right,long,right,long,True,1950.0,correct,S,1143.0,3674576.0,3694312.0,3674576.0
205,right,long,right,long,True,1740.0,correct,S,766.0,3694312.0,3710557.0,3694312.0
206,left,short,right,long,True,1620.0,incorrect,S,1382.0,3710557.0,3737337.0,3710557.0
207,left,short,left,short,True,1050.0,correct,S,858.0,3737337.0,3748173.0,3737337.0
208,right,long,left,short,True,1380.0,incorrect,S,1729.0,3748173.0,3777777.0,3748173.0
209,left,short,left,short,True,1260.0,correct,S,1277.0,3777777.0,3798177.0,3777777.0
210,left,short,right,long,True,1740.0,incorrect,S,1165.0,3798177.0,3822257.0,3798177.0
211,right,long,left,short,True,1260.0,incorrect,S,1240.0,3822257.0,3853991.0,3822257.0
212,right,long,right,long,True,1620.0,broken,S,839.0,3853991.0,3865454.0,3853991.0
213,left,short,left,short,True,1260.0,correct,S,863.0,3865454.0,3879080.0,3865454.0
214,left,short,right,long,True,1620.0,incorrect,S,778.0,3879080.0,3903344.0,3879080.0
215,,,right,long,False,2400.0,broken,S,,3903344.0,3925046.0,3903344.0
216,right,long,right,long,True,2400.0,correct,S,756.0,3925046.0,3952901.0,3925046.0
217,right,long,left,short,True,1380.0,incorrect,S,779.0,3952901.0,3973727.0,3952901.0
218,right,long,right,long,True,1740.0,correct,S,731.0,3973727.0,3984570.0,3973727.0
219,left,short,left,short,True,1050.0,correct,S,885.0,3984570.0,3996637.0,3984570.0
220,left,short,left,short,True,1260.0,correct,S,1079.0,3996637.0,4013524.0,3996637.0
221,right,long,right,long,True,2400.0,correct,S,684.0,4013524.0,4035493.0,4013524.0
222,right,long,left,short,True,1380.0,incorrect,S,799.0,4035493.0,4056803.0,4035493.0
223,left,short,right,long,True,1740.0,incorrect,S,999.0,4056803.0,4077369.0,4056803.0
224,right,long,right,long,True,1620.0,correct,S,788.0,4077369.0,4089354.0,4077369.0
225,right,long,right,long,True,1620.0,correct,S,750.0,4089354.0,4100426.0,4089354.0
226,right,long,right,long,True,1950.0,correct,S,786.0,4100426.0,4111383.0,4100426.0
227,left,short,left,short,True,1260.0,correct,S,846.0,4111383.0,4123393.0,4111383.0
228,left,short,left,short,True,1260.0,correct,S,924.0,4123393.0,4137133.0,4123393.0
229,right,long,right,long,True,1740.0,correct,S,750.0,4137133.0,4150953.0,4137133.0
230,right,long,right,long,True,1740.0,correct,S,832.0,4150953.0,4161699.0,4150953.0
231,right,long,right,long,True,1950.0,correct,S,782.0,4161699.0,4172976.0,4161699.0
232,left,short,right,long,True,1740.0,incorrect,S,802.0,4172976.0,4196398.0,4172976.0
233,left,short,left,short,True,600.0,correct,S,1629.0,4196398.0,4205861.0,4196398.0
234,left,short,left,short,True,600.0,correct,S,1556.0,4205861.0,4220128.0,4205861.0
235,right,long,right,long,True,2400.0,correct,S,793.0,4220128.0,4230444.0,4220128.0
236,right,long,right,long,True,1620.0,correct,S,807.0,4230444.0,4242534.0,4230444.0
237,right,long,left,short,True,1380.0,incorrect,S,759.0,4242534.0,4266895.0,4242534.0
238,left,short,right,long,True,1740.0,incorrect,S,1043.0,4266895.0,4288659.0,4266895.0
239,left,short,left,short,True,600.0,correct,S,1077.0,4288659.0,4298586.0,4288659.0
240,right,long,left,short,True,1380.0,incorrect,S,1143.0,4298586.0,4326651.0,4298586.0
241,left,short,left,short,True,1050.0,correct,S,1098.0,4326651.0,4339389.0,4326651.0
242,left,short,left,short,True,1050.0,correct,S,1454.0,4339389.0,4352235.0,4339389.0
243,right,long,right,long,True,1620.0,broken,S,1208.0,4352235.0,4363880.0,4352235.0
244,right,long,right,long,True,1620.0,correct,S,715.0,4363880.0,4373175.0,4363880.0
245,right,long,left,short,True,1260.0,incorrect,S,840.0,4373175.0,4392941.0,4373175.0
246,right,short,right,short,True,1050.0,correct,N,5980.0,4392941.0,4403331.0,4392941.0
247,left,long,left,long,True,2400.0,correct,N,838.0,4403331.0,4432525.0,4403331.0
248,right,short,right,short,True,1260.0,broken,N,944.0,4432525.0,4445742.0,4432525.0
249,left,long,left,long,True,1740.0,correct,N,774.0,4445742.0,4455707.0,4445742.0
250,left,long,left,long,True,2400.0,correct,N,855.0,4455707.0,4468106.0,4455707.0
251,right,short,right,short,True,1380.0,correct,N,1179.0,4468106.0,4481411.0,4468106.0
252,right,short,right,short,True,1260.0,correct,N,1000.0,4481411.0,4494684.0,4481411.0
253,right,short,right,short,True,600.0,correct,N,865.0,4494684.0,4510422.0,4494684.0
254,left,long,left,long,True,1950.0,correct,N,850.0,4510422.0,4522864.0,4510422.0
255,right,short,right,short,True,1260.0,broken,N,858.0,4522864.0,4532885.0,4522864.0
256,right,short,right,short,True,1380.0,correct,N,701.0,4532885.0,4542332.0,4532885.0
257,left,long,left,long,True,1620.0,correct,N,1004.0,4542332.0,4554179.0,4542332.0
258,left,long,left,long,True,1620.0,correct,N,949.0,4554179.0,4569251.0,4554179.0
259,left,long,right,short,True,1380.0,incorrect,N,1514.0,4569251.0,4593367.0,4569251.0
260,,,left,long,False,1620.0,broken,N,,4593367.0,4612856.0,4593367.0
261,right,short,left,long,True,1620.0,incorrect,N,986.0,4612856.0,4636762.0,4612856.0
262,right,short,left,long,True,1620.0,incorrect,N,1693.0,4636762.0,4658772.0,4636762.0
263,,,left,long,False,2400.0,broken,N,,4658772.0,4680513.0,4658772.0
264,right,short,right,short,True,1050.0,correct,N,703.0,4680513.0,4690714.0,4680513.0
265,left,long,left,long,True,2400.0,correct,N,787.0,4690714.0,4703562.0,4690714.0
266,,,left,long,False,1740.0,broken,N,,4703562.0,4724695.0,4703562.0
267,left,long,left,long,True,1740.0,correct,N,1031.0,4724695.0,4734912.0,4724695.0
268,left,long,left,long,True,2400.0,correct,N,1028.0,4734912.0,4757155.0,4734912.0
269,right,short,right,short,True,1260.0,correct,N,797.0,4757155.0,4776050.0,4757155.0
270,right,short,right,short,True,1380.0,correct,N,929.0,4776050.0,4788348.0,4776050.0
271,,,right,short,False,1260.0,broken,N,,4788348.0,4815498.0,4788348.0
272,right,short,right,short,True,1260.0,correct,N,784.0,4815498.0,4825708.0,4815498.0
273,right,short,right,short,True,1260.0,correct,N,873.0,4825708.0,4854248.0,4825708.0
274,right,short,left,long,True,1740.0,incorrect,N,686.0,4854248.0,4882020.0,4854248.0
275,right,short,right,short,True,1260.0,correct,N,1126.0,4882020.0,4891309.0,4882020.0
276,left,long,right,short,True,1380.0,incorrect,N,884.0,4891309.0,4924305.0,4891309.0
277,left,long,left,long,True,1620.0,correct,N,1006.0,4924305.0,4933411.0,4924305.0
278,right,short,left,long,True,1740.0,incorrect,N,880.0,4933411.0,4960194.0,4933411.0
279,left,long,left,long,True,1950.0,correct,N,932.0,4960194.0,4971503.0,4960194.0
280,right,short,right,short,True,1050.0,correct,N,861.0,4971503.0,4988904.0,4971503.0
281,right,short,right,short,True,1380.0,correct,N,786.0,4988904.0,4999364.0,4988904.0
282,,,left,long,False,1740.0,broken,N,,4999364.0,5020782.0,4999364.0
283,right,short,right,short,True,600.0,correct,N,1122.0,5020782.0,5057401.0,5020782.0
284,right,short,right,short,True,1050.0,correct,N,1129.0,5057401.0,5069243.0,5057401.0
285,left,long,left,long,True,2400.0,broken,N,896.0,5069243.0,5080991.0,5069243.0
286,right,short,left,long,True,1620.0,incorrect,N,1360.0,5080991.0,5122111.0,5080991.0
287,,,right,short,False,600.0,broken,N,,5122111.0,5155288.0,5122111.0
288,right,short,right,short,True,1380.0,broken,N,1135.0,5155288.0,5191369.0,5155288.0
289,left,long,left,long,True,2400.0,correct,N,866.0,5191369.0,5203537.0,5191369.0
290,,,left,long,False,1740.0,broken,N,,5203537.0,5228320.0,5203537.0
291,,,left,long,False,1740.0,broken,N,,5228320.0,5249506.0,5228320.0
292,left,long,left,long,True,2400.0,correct,N,905.0,5249506.0,5289203.0,5249506.0
293,right,short,left,long,True,1740.0,incorrect,N,1058.0,5289203.0,5315944.0,5289203.0
294,right,short,left,long,True,1620.0,incorrect,N,1176.0,5315944.0,5339859.0,5315944.0
295,right,short,right,short,True,1380.0,correct,N,1444.0,5339859.0,5355955.0,5339859.0
296,left,long,left,long,True,1740.0,correct,N,1005.0,5355955.0,5377129.0,5355955.0
297,right,short,left,long,True,1620.0,incorrect,N,1484.0,5377129.0,5411429.0,5377129.0
298,left,long,left,long,True,2400.0,correct,N,737.0,5411429.0,5422582.0,5411429.0
299,,,right,short,False,1260.0,broken,N,,5422582.0,5452009.0,5422582.0
300,right,short,left,long,True,2400.0,incorrect,N,1082.0,5452009.0,5581731.0,5452009.0
301,right,short,right,short,True,1380.0,correct,N,1514.0,5581731.0,5631210.0,5581731.0
302,left,long,left,long,True,2400.0,correct,N,1121.0,5631210.0,5643060.0,5631210.0
303,right,long,left,short,True,1380.0,incorrect,S,1100.0,5643060.0,5671981.0,5643060.0
304,,,left,short,False,600.0,broken,S,,5671981.0,5693241.0,5671981.0
305,left,short,left,short,True,1380.0,correct,S,933.0,5693241.0,5704052.0,5693241.0
306,right,long,right,long,True,2400.0,correct,S,674.0,5704052.0,5725264.0,5704052.0
307,left,short,left,short,True,1050.0,correct,S,1162.0,5725264.0,5738540.0,5725264.0
308,right,long,right,long,True,1620.0,correct,S,772.0,5738540.0,5753818.0,5738540.0
309,right,long,right,long,True,1740.0,correct,S,798.0,5753818.0,5764457.0,5753818.0
310,right,long,left,short,True,1260.0,incorrect,S,1088.0,5764457.0,5789857.0,5764457.0
311,left,short,left,short,True,1380.0,correct,S,805.0,5789857.0,5800015.0,5789857.0
312,left,short,left,short,True,1050.0,correct,S,935.0,5800015.0,5814331.0,5800015.0
313,right,long,right,long,True,1620.0,correct,S,826.0,5814331.0,5835915.0,5814331.0
314,right,long,left,short,True,1380.0,incorrect,S,751.0,5835915.0,5866646.0,5835915.0
315,,,left,short,False,1380.0,broken,S,,5866646.0,5886844.0,5866646.0
316,left,short,left,short,True,600.0,broken,S,1786.0,5886844.0,5918832.0,5886844.0
317,right,long,left,short,True,1260.0,incorrect,S,1354.0,5918832.0,5941571.0,5918832.0
318,left,short,right,long,True,1620.0,incorrect,S,1272.0,5941571.0,5982186.0,5941571.0
319,left,short,left,short,True,1380.0,broken,S,1447.0,5982186.0,6006082.0,5982186.0
