,t,name,var,value
0,8076.0,TRIAL_AVAILABLE_EVENT,,
1,8077.0,,correct_side,left
2,8077.0,,stim_long,True
3,8077.0,,init_port,N
4,8077.0,,this_interval,1950.0
5,9543.0,TRIAL_ENTRY_EVENT,,
6,9543.0,STIM_ONSET_EVENT,,
7,11493.0,CHOICE_STATE,,
8,11493.0,STIM_OFFSET_EVENT,,
9,12349.0,CHOICE_EVENT,,
10,12349.0,CHOICE_RIGHT_EVENT,,
11,12349.0,CHOICE_INCORRECT_EVENT,,
12,12349.0,CHOICE_SHORT_EVENT,,
13,28648.0,TRIAL_AVAILABLE_EVENT,,
14,28649.0,,correct_side,left
15,28649.0,,init_port,N
16,28649.0,,this_interval,1740.0
17,28649.0,,stim_long,True
18,29895.0,TRIAL_ENTRY_EVENT,,
19,29895.0,STIM_ONSET_EVENT,,
20,49000.0,TRIAL_AVAILABLE_EVENT,,
21,49001.0,,correct_side,left
22,49001.0,,init_port,N
23,49001.0,,stim_long,True
24,49001.0,,this_interval,2400.0
25,50734.0,TRIAL_ENTRY_EVENT,,
26,50735.0,STIM_ONSET_EVENT,,
27,69840.0,TRIAL_AVAILABLE_EVENT,,
28,69841.0,,init_port,N
29,69841.0,,this_interval,1950.0
30,69841.0,,correct_side,left
31,69841.0,,stim_long,True
32,74130.0,STIM_ONSET_EVENT,,
33,74130.0,TRIAL_ENTRY_EVENT,,
34,76080.0,STIM_OFFSET_EVENT,,
35,76080.0,CHOICE_STATE,,
36,77062.0,CHOICE_EVENT,,
37,77062.0,CHOICE_CORRECT_EVENT,,
38,77062.0,CHOICE_LEFT_EVENT,,
39,77062.0,CHOICE_LONG_EVENT,,
40,77863.0,REWARD_EVENT,,
41,83234.0,TRIAL_AVAILABLE_EVENT,,
42,83235.0,,init_port,N
43,83235.0,,this_interval,1620.0
44,83235.0,,correct_side,left
45,83235.0,,stim_long,True
46,89022.0,TRIAL_ENTRY_EVENT,,
47,89023.0,STIM_ONSET_EVENT,,
48,90644.0,STIM_OFFSET_EVENT,,
49,90644.0,CHOICE_STATE,,
50,91316.0,CHOICE_INCORRECT_EVENT,,
51,91316.0,CHOICE_EVENT,,
52,91316.0,CHOICE_SHORT_EVENT,,
53,91316.0,CHOICE_RIGHT_EVENT,,
54,108128.0,TRIAL_AVAILABLE_EVENT,,
55,108129.0,,this_interval,2400.0
56,108129.0,,stim_long,True
57,108129.0,,init_port,N
58,108129.0,,correct_side,left
59,108395.0,TRIAL_ENTRY_EVENT,,
60,108396.0,STIM_ONSET_EVENT,,
61,110797.0,CHOICE_STATE,,
62,110797.0,STIM_OFFSET_EVENT,,
63,111616.0,CHOICE_INCORRECT_EVENT,,
64,111616.0,CHOICE_RIGHT_EVENT,,
65,111616.0,CHOICE_SHORT_EVENT,,
66,111616.0,CHOICE_EVENT,,
67,127502.0,TRIAL_AVAILABLE_EVENT,,
68,127503.0,,correct_side,left
69,127503.0,,init_port,N
70,127503.0,,stim_long,True
71,127503.0,,this_interval,1620.0
72,130029.0,TRIAL_ENTRY_EVENT,,
73,130030.0,STIM_ONSET_EVENT,,
74,131651.0,CHOICE_STATE,,
75,131651.0,STIM_OFFSET_EVENT,,
76,132530.0,CHOICE_EVENT,,
77,132530.0,CHOICE_CORRECT_EVENT,,
78,132530.0,CHOICE_LONG_EVENT,,
79,132530.0,CHOICE_LEFT_EVENT,,
