,chosen_side,chosen_interval,correct_side,interval_category,has_choice,this_interval,outcome,init_port,choice_rt,t_on,t_off,t
67,right,short,right,short,True,1050.0,correct,N,687.0,2134207.0,2144379.0,2134207.0
68,left,long,right,short,True,1260.0,incorrect,N,1735.0,2144379.0,2191870.0,2144379.0
69,right,short,left,long,True,1950.0,incorrect,N,653.0,2191870.0,2211678.0,2191870.0
70,right,short,right,short,True,600.0,correct,N,915.0,2211678.0,2222260.0,2211678.0
71,right,short,left,long,True,1620.0,incorrect,N,758.0,2222260.0,2251195.0,2222260.0
72,right,short,right,short,True,1260.0,correct,N,768.0,2251195.0,2260980.0,2251195.0
73,right,short,right,short,True,1050.0,correct,N,780.0,2260980.0,2279920.0,2260980.0
74,right,short,right,short,True,1260.0,correct,N,1476.0,2279920.0,2300420.0,2279920.0
75,left,long,right,short,True,1380.0,incorrect,N,1123.0,2300420.0,2329961.0,2300420.0
76,right,short,right,short,True,1260.0,correct,N,1394.0,2329961.0,2340842.0,2329961.0
77,left,long,right,short,True,600.0,incorrect,N,1139.0,2340842.0,2380774.0,2340842.0
78,left,long,left,long,True,2400.0,correct,N,861.0,2380774.0,2391964.0,2380774.0
79,left,long,right,short,True,1260.0,incorrect,N,1276.0,2391964.0,2430436.0,2391964.0
80,right,short,right,short,True,600.0,correct,N,941.0,2430436.0,2439741.0,2430436.0
81,left,long,left,long,True,1740.0,broken,N,720.0,2439741.0,2471401.0,2439741.0
82,,,left,long,False,2400.0,broken,N,,2471401.0,2491202.0,2471401.0
83,right,short,right,short,True,1260.0,correct,N,646.0,2491202.0,2501081.0,2491202.0
84,left,long,left,long,True,1950.0,correct,N,813.0,2501081.0,2517656.0,2501081.0
85,left,long,right,short,True,1380.0,incorrect,N,803.0,2517656.0,2539122.0,2517656.0
86,right,short,right,short,True,600.0,correct,N,937.0,2539122.0,2548761.0,2539122.0
87,,,right,short,False,1260.0,broken,N,,2548761.0,2587593.0,2548761.0
88,right,short,right,short,True,1050.0,correct,N,747.0,2587593.0,2598286.0,2587593.0
89,left,long,left,long,True,1620.0,correct,N,992.0,2598286.0,2614948.0,2598286.0
90,left,long,left,long,True,2400.0,correct,N,729.0,2614948.0,2626598.0,2614948.0
91,right,short,right,short,True,600.0,correct,N,845.0,2626598.0,2641272.0,2626598.0
92,left,long,left,long,True,2400.0,correct,N,670.0,2641272.0,2651429.0,2641272.0
93,right,short,right,short,True,1050.0,correct,N,550.0,2651429.0,2666892.0,2651429.0
94,right,short,right,short,True,1050.0,broken,N,888.0,2666892.0,2679085.0,2666892.0
95,left,long,right,short,True,1380.0,incorrect,N,966.0,2679085.0,2701424.0,2679085.0
96,right,short,right,short,True,1260.0,correct,N,626.0,2701424.0,2711488.0,2701424.0
97,left,long,left,long,True,2400.0,correct,N,671.0,2711488.0,2735254.0,2711488.0
98,left,long,left,long,True,1740.0,correct,N,771.0,2735254.0,2748524.0,2735254.0
99,right,long,right,long,True,1740.0,broken,S,1273.0,2748524.0,2770095.0,2748524.0
100,right,long,right,long,True,1740.0,broken,S,733.0,2770095.0,2780591.0,2770095.0
101,,,left,short,False,1260.0,broken,S,,2780591.0,2800708.0,2780591.0
102,right,long,right,long,True,1620.0,correct,S,694.0,2800708.0,2811759.0,2800708.0
103,right,long,right,long,True,1620.0,correct,S,681.0,2811759.0,2828809.0,2811759.0
104,left,short,right,long,True,1740.0,incorrect,S,827.0,2828809.0,2849701.0,2828809.0
105,left,short,left,short,True,1260.0,correct,S,1562.0,2849701.0,2861604.0,2849701.0
106,left,short,right,long,True,1740.0,incorrect,S,780.0,2861604.0,2888821.0,2861604.0
107,right,long,left,short,True,1380.0,incorrect,S,1188.0,2888821.0,2908434.0,2888821.0
108,left,short,left,short,True,1050.0,correct,S,1268.0,2908434.0,2918830.0,2908434.0
109,right,long,left,short,True,1380.0,incorrect,S,791.0,2918830.0,2956069.0,2918830.0
110,left,short,left,short,True,1380.0,correct,S,1400.0,2956069.0,2965714.0,2956069.0
111,right,long,left,short,True,1260.0,incorrect,S,626.0,2965714.0,3001782.0,2965714.0
112,right,long,left,short,True,1380.0,incorrect,S,673.0,3001782.0,3021448.0,3001782.0
113,right,long,right,long,True,2400.0,correct,S,696.0,3021448.0,3031816.0,3021448.0
114,right,long,right,long,True,1740.0,correct,S,772.0,3031816.0,3044968.0,3031816.0
115,,,left,short,False,1050.0,broken,S,,3044968.0,3068477.0,3044968.0
116,left,short,left,short,True,1050.0,correct,S,823.0,3068477.0,3079016.0,3068477.0
117,left,short,left,short,True,600.0,broken,S,1131.0,3079016.0,3100316.0,3079016.0
118,right,long,right,long,True,2400.0,correct,S,562.0,3100316.0,3110576.0,3100316.0
119,right,long,right,long,True,1740.0,correct,S,852.0,3110576.0,3125722.0,3110576.0
120,right,long,left,short,True,1260.0,incorrect,S,704.0,3125722.0,3146999.0,3125722.0
121,right,long,right,long,True,1620.0,correct,S,575.0,3146999.0,3176798.0,3146999.0
122,,,left,short,False,1260.0,broken,S,,3176798.0,3204708.0,3176798.0
123,left,short,left,short,True,1380.0,correct,S,1228.0,3204708.0,3397464.0,3204708.0
124,left,short,left,short,True,1380.0,correct,S,1134.0,3397464.0,3429163.0,3397464.0
125,left,short,left,short,True,600.0,correct,S,2287.0,3429163.0,3448767.0,3429163.0
126,right,long,right,long,True,1620.0,broken,S,737.0,3448767.0,3470185.0,3448767.0
127,left,short,left,short,True,600.0,correct,S,991.0,3470185.0,3479879.0,3470185.0
128,left,short,left,short,True,1260.0,correct,S,849.0,3479879.0,3495677.0,3479879.0
129,right,long,right,long,True,1620.0,correct,S,746.0,3495677.0,3518469.0,3495677.0
130,left,short,left,short,True,1380.0,correct,S,819.0,3518469.0,3528851.0,3518469.0
131,right,long,right,long,True,1950.0,correct,S,625.0,3528851.0,3546805.0,3528851.0
132,left,short,left,short,True,600.0,correct,S,823.0,3546805.0,3559244.0,3546805.0
133,right,long,right,long,True,1620.0,broken,S,705.0,3559244.0,3571632.0,3559244.0
134,,,left,short,False,1050.0,broken,S,,3571632.0,3592240.0,3571632.0
135,left,short,left,short,True,1260.0,correct,S,856.0,3592240.0,3601838.0,3592240.0
136,left,short,left,short,True,600.0,correct,S,935.0,3601838.0,3625874.0,3601838.0
137,right,long,right,long,True,2400.0,correct,S,609.0,3625874.0,3650282.0,3625874.0
138,left,short,left,short,True,1050.0,correct,S,861.0,3650282.0,3662905.0,3650282.0
139,right,long,left,short,True,1050.0,incorrect,S,712.0,3662905.0,3689466.0,3662905.0
140,left,short,left,short,True,1260.0,broken,S,755.0,3689466.0,3699812.0,3689466.0
141,,,left,short,False,1050.0,broken,S,,3699812.0,3719421.0,3699812.0
142,left,short,left,short,True,600.0,correct,S,1407.0,3719421.0,3737199.0,3719421.0
143,right,long,right,long,True,2400.0,broken,S,659.0,3737199.0,3762812.0,3737199.0
144,right,long,right,long,True,1620.0,broken,S,672.0,3762812.0,3773315.0,3762812.0
145,left,short,left,short,True,600.0,correct,S,1052.0,3773315.0,3784719.0,3773315.0
146,left,short,left,short,True,1260.0,broken,S,804.0,3784719.0,3809021.0,3784719.0
147,,,left,short,False,1380.0,broken,S,,3809021.0,3828969.0,3809021.0
148,,,right,long,False,1740.0,broken,S,,3828969.0,3849809.0,3828969.0
149,right,long,right,long,True,2400.0,broken,S,579.0,3849809.0,3860513.0,3849809.0
150,right,long,right,long,True,1740.0,broken,S,722.0,3860513.0,3872944.0,3860513.0
151,left,short,left,short,True,600.0,correct,S,952.0,3872944.0,3883350.0,3872944.0
152,right,long,right,long,True,1740.0,broken,S,1032.0,3883350.0,3903218.0,3883350.0
153,left,short,right,long,True,1950.0,incorrect,S,1083.0,3903218.0,3923505.0,3903218.0
154,right,long,right,long,True,1620.0,broken,S,684.0,3923505.0,3933828.0,3923505.0
155,right,long,left,short,True,1380.0,incorrect,S,757.0,3933828.0,3956116.0,3933828.0
156,left,short,left,short,True,600.0,broken,S,1097.0,3956116.0,3967072.0,3956116.0
157,left,short,left,short,True,1260.0,correct,S,988.0,3967072.0,3977199.0,3967072.0
158,left,short,left,short,True,1050.0,correct,S,825.0,3977199.0,4006168.0,3977199.0
159,left,short,right,long,True,1620.0,incorrect,S,1078.0,4006168.0,4040147.0,4006168.0
160,left,short,left,short,True,600.0,correct,S,853.0,4040147.0,4050462.0,4040147.0
161,left,short,left,short,True,600.0,correct,S,927.0,4050462.0,4078761.0,4050462.0
162,left,long,right,short,True,1380.0,incorrect,N,830.0,4078761.0,4115855.0,4078761.0
163,right,short,left,long,True,1620.0,incorrect,N,1642.0,4115855.0,4137281.0,4115855.0
164,right,short,right,short,True,600.0,broken,N,858.0,4137281.0,4147372.0,4137281.0
165,,,right,short,False,600.0,broken,N,,4147372.0,4168424.0,4147372.0
166,right,short,right,short,True,1380.0,correct,N,921.0,4168424.0,4192177.0,4168424.0
167,left,long,left,long,True,1620.0,correct,N,836.0,4192177.0,4204524.0,4192177.0
168,right,short,right,short,True,1050.0,correct,N,650.0,4204524.0,4216913.0,4204524.0
169,right,short,right,short,True,600.0,broken,N,807.0,4216913.0,4230222.0,4216913.0
170,right,short,right,short,True,600.0,broken,N,965.0,4230222.0,4241118.0,4230222.0
171,,,right,short,False,1380.0,broken,N,,4241118.0,4288071.0,4241118.0
172,left,long,right,short,True,1380.0,incorrect,N,926.0,4288071.0,4309483.0,4288071.0
173,right,short,right,short,True,1380.0,correct,N,743.0,4309483.0,4328390.0,4309483.0
174,left,long,left,long,True,1740.0,correct,N,1043.0,4328390.0,4346561.0,4328390.0
175,right,short,left,long,True,1620.0,incorrect,N,901.0,4346561.0,4381659.0,4346561.0
176,,,right,short,False,600.0,broken,N,,4381659.0,4410168.0,4381659.0
177,left,long,right,short,True,600.0,incorrect,N,1397.0,4410168.0,4441591.0,4410168.0
178,right,short,left,long,True,1740.0,broken,N,865.0,4441591.0,4493170.0,4441591.0
179,left,long,left,long,True,1950.0,correct,N,854.0,4493170.0,4503163.0,4493170.0
180,right,short,right,short,True,1260.0,correct,N,608.0,4503163.0,4517255.0,4503163.0
181,,,left,long,False,1620.0,broken,N,,4517255.0,4544376.0,4517255.0
182,right,short,right,short,True,1050.0,correct,N,1263.0,4544376.0,4555679.0,4544376.0
183,,,left,long,False,1950.0,broken,N,,4555679.0,4589366.0,4555679.0
184,right,short,right,short,True,600.0,broken,N,741.0,4589366.0,4601160.0,4589366.0
185,left,long,left,long,True,1620.0,broken,N,1397.0,4601160.0,4612742.0,4601160.0
186,,,left,long,False,1620.0,broken,N,,4612742.0,4633097.0,4612742.0
187,right,short,right,short,True,600.0,correct,N,1017.0,4633097.0,4643765.0,4633097.0
188,,,left,long,False,1740.0,broken,N,,4643765.0,4678868.0,4643765.0
189,right,short,right,short,True,600.0,broken,N,737.0,4678868.0,4689071.0,4678868.0
190,right,short,left,long,True,1740.0,incorrect,N,756.0,4689071.0,4708837.0,4689071.0
191,right,short,right,short,True,1050.0,correct,N,687.0,4708837.0,4722437.0,4708837.0
192,right,short,right,short,True,1380.0,correct,N,739.0,4722437.0,4750034.0,4722437.0
193,right,short,right,short,True,1380.0,broken,N,1022.0,4750034.0,4775699.0,4750034.0
194,right,short,right,short,True,1380.0,broken,N,570.0,4775699.0,4785691.0,4775699.0
195,,,left,long,False,1740.0,broken,N,,4785691.0,4806025.0,4785691.0
196,left,long,right,short,True,1260.0,incorrect,N,957.0,4806025.0,4831872.0,4806025.0
197,left,long,left,long,True,1740.0,broken,N,807.0,4831872.0,4842028.0,4831872.0
198,left,long,left,long,True,1620.0,correct,N,1051.0,4842028.0,4852225.0,4842028.0
199,left,long,left,long,True,2400.0,broken,N,771.0,4852225.0,4872762.0,4852225.0
200,,,right,short,False,1260.0,broken,N,,4872762.0,4892332.0,4872762.0
201,left,long,left,long,True,1740.0,broken,N,902.0,4892332.0,4904179.0,4892332.0
202,left,long,left,long,True,1950.0,broken,N,1282.0,4904179.0,4915562.0,4904179.0
203,left,long,left,long,True,1740.0,correct,N,886.0,4915562.0,4925935.0,4915562.0
204,right,short,right,short,True,1260.0,correct,N,936.0,4925935.0,4955014.0,4925935.0
205,right,short,left,long,True,1950.0,incorrect,N,1171.0,4955014.0,4978610.0,4955014.0
206,left,long,right,short,True,1050.0,incorrect,N,1215.0,4978610.0,5023705.0,4978610.0
207,left,long,left,long,True,1950.0,correct,N,898.0,5023705.0,5052874.0,5023705.0
208,,,left,long,False,1950.0,broken,N,,5052874.0,5079684.0,5052874.0
209,,,right,short,False,1260.0,broken,N,,5079684.0,5100316.0,5079684.0
210,left,long,left,long,True,1950.0,correct,N,916.0,5100316.0,5112299.0,5100316.0
211,,,right,short,False,600.0,broken,N,,5112299.0,5150311.0,5112299.0
212,right,short,right,short,True,600.0,broken,N,661.0,5150311.0,5160799.0,5150311.0
213,right,short,right,short,True,1260.0,correct,N,775.0,5160799.0,5171497.0,5160799.0
214,left,long,left,long,True,2400.0,correct,N,794.0,5171497.0,5205789.0,5171497.0
215,,,left,long,False,1620.0,broken,N,,5205789.0,5238849.0,5205789.0
216,right,short,right,short,True,1260.0,broken,N,691.0,5238849.0,5249696.0,5238849.0
217,,,right,short,False,1260.0,broken,N,,5249696.0,5270305.0,5249696.0
218,right,short,right,short,True,1050.0,correct,N,977.0,5270305.0,5283151.0,5270305.0
219,left,long,left,long,True,1620.0,correct,N,775.0,5283151.0,5312443.0,5283151.0
220,right,short,right,short,True,1380.0,correct,N,841.0,5312443.0,5330444.0,5312443.0
221,right,short,left,long,True,1620.0,incorrect,N,918.0,5330444.0,5361021.0,5330444.0
222,right,short,right,short,True,1380.0,broken,N,637.0,5361021.0,5371406.0,5361021.0
223,left,long,left,long,True,1740.0,broken,N,753.0,5371406.0,5381371.0,5371406.0
224,right,short,left,long,True,1620.0,incorrect,N,891.0,5381371.0,5401110.0,5381371.0
225,right,short,left,long,True,1620.0,broken,N,2371.0,5401110.0,5421320.0,5401110.0
226,right,short,right,short,True,1380.0,correct,N,682.0,5421320.0,5433649.0,5421320.0
227,left,long,left,long,True,2400.0,correct,N,766.0,5433649.0,5457463.0,5433649.0
228,left,long,left,long,True,2400.0,correct,N,776.0,5457463.0,5476623.0,5457463.0
229,,,right,short,False,1380.0,broken,N,,5476623.0,5508165.0,5476623.0
230,left,long,left,long,True,1740.0,broken,N,781.0,5508165.0,5524803.0,5508165.0
231,left,long,left,long,True,1740.0,correct,N,948.0,5524803.0,5534618.0,5524803.0
232,right,long,right,long,True,1740.0,correct,S,1524.0,5534618.0,5559105.0,5534618.0
233,left,short,left,short,True,1380.0,correct,S,911.0,5559105.0,5574909.0,5559105.0
234,,,left,short,False,600.0,broken,S,,5574909.0,5600467.0,5574909.0
235,right,long,right,long,True,2400.0,correct,S,1553.0,5600467.0,5611922.0,5600467.0
236,right,long,left,short,True,1380.0,incorrect,S,841.0,5611922.0,5637600.0,5611922.0
237,right,long,left,short,True,1260.0,incorrect,S,699.0,5637600.0,5658974.0,5637600.0
238,right,long,right,long,True,2400.0,correct,S,680.0,5658974.0,5670847.0,5658974.0
239,,,left,short,False,1380.0,broken,S,,5670847.0,5705231.0,5670847.0
240,left,short,left,short,True,1380.0,correct,S,818.0,5705231.0,5715504.0,5705231.0
241,right,long,right,long,True,1740.0,broken,S,621.0,5715504.0,5748155.0,5715504.0
242,right,long,right,long,True,2400.0,correct,S,780.0,5748155.0,5758497.0,5748155.0
243,left,short,left,short,True,1380.0,correct,S,858.0,5758497.0,5784690.0,5758497.0
244,left,short,left,short,True,600.0,correct,S,983.0,5784690.0,5805054.0,5784690.0
245,left,short,left,short,True,1260.0,correct,S,857.0,5805054.0,5823132.0,5805054.0
246,right,long,right,long,True,1740.0,correct,S,643.0,5823132.0,5844415.0,5823132.0
247,right,long,right,long,True,1740.0,broken,S,714.0,5844415.0,5858381.0,5844415.0
248,left,short,right,long,True,1620.0,incorrect,S,1086.0,5858381.0,5878847.0,5858381.0
249,left,short,left,short,True,1260.0,broken,S,824.0,5878847.0,5888616.0,5878847.0
250,,,left,short,False,1260.0,broken,S,,5888616.0,5908445.0,5888616.0
251,right,long,right,long,True,1950.0,correct,S,632.0,5908445.0,5920733.0,5908445.0
252,right,long,right,long,True,1620.0,correct,S,1377.0,5920733.0,5970989.0,5920733.0
253,,,left,short,False,1260.0,broken,S,,5970989.0,6014481.0,5970989.0
254,right,long,right,long,True,2400.0,broken,S,749.0,6014481.0,6037096.0,6014481.0
255,right,long,left,short,True,1380.0,incorrect,S,774.0,6037096.0,6057445.0,6037096.0
256,left,short,left,short,True,1380.0,correct,S,3533.0,6057445.0,6073352.0,6057445.0
257,,,left,short,False,1380.0,broken,S,,6073352.0,6112989.0,6073352.0
258,left,short,left,short,True,1260.0,correct,S,827.0,6112989.0,6123582.0,6112989.0
259,left,short,left,short,True,1050.0,broken,S,1211.0,6123582.0,6153900.0,6123582.0
260,right,long,right,long,True,1950.0,broken,S,991.0,6153900.0,6177033.0,6153900.0
261,left,short,left,short,True,1260.0,correct,S,907.0,6177033.0,6191846.0,6177033.0
262,,,right,long,False,1620.0,missed,S,,6191846.0,6219554.0,6191846.0
263,right,long,right,long,True,1740.0,correct,S,1542.0,6219554.0,6231352.0,6219554.0
264,left,short,left,short,True,1050.0,broken,S,1166.0,6231352.0,6242942.0,6231352.0
265,left,short,left,short,True,1380.0,correct,S,3393.0,6242942.0,6259324.0,6242942.0
266,right,long,left,short,True,1260.0,incorrect,S,1237.0,6259324.0,6289324.0,6259324.0
267,left,short,left,short,True,1260.0,correct,S,828.0,6289324.0,6299969.0,6289324.0
268,left,short,left,short,True,1380.0,correct,S,1218.0,6299969.0,6326109.0,6299969.0
269,right,long,right,long,True,2400.0,correct,S,646.0,6326109.0,6345549.0,6326109.0
270,left,short,right,long,True,1740.0,incorrect,S,830.0,6345549.0,6372748.0,6345549.0
271,left,short,left,short,True,1050.0,correct,S,784.0,6372748.0,6383034.0,6372748.0
272,left,short,left,short,True,1380.0,correct,S,1141.0,6383034.0,6408686.0,6383034.0
273,right,long,right,long,True,1740.0,correct,S,691.0,6408686.0,6431497.0,6408686.0
274,left,short,left,short,True,1050.0,correct,S,1027.0,6431497.0,6451599.0,6431497.0
275,left,short,left,short,True,600.0,correct,S,1250.0,6451599.0,6474133.0,6451599.0
276,left,short,left,short,True,1380.0,correct,S,1052.0,6474133.0,6497344.0,6474133.0
277,right,long,right,long,True,1620.0,correct,S,893.0,6497344.0,6527147.0,6497344.0
278,left,short,right,long,True,1950.0,incorrect,S,913.0,6527147.0,6557946.0,6527147.0
279,right,long,right,long,True,1620.0,correct,S,822.0,6557946.0,6568235.0,6557946.0
280,left,short,left,short,True,1050.0,broken,S,752.0,6568235.0,6587343.0,6568235.0
281,right,long,left,short,True,1260.0,incorrect,S,1464.0,6587343.0,6608273.0,6587343.0
282,right,long,right,long,True,1950.0,broken,S,1002.0,6608273.0,6621377.0,6608273.0
283,left,short,left,short,True,1380.0,correct,S,1687.0,6621377.0,6657274.0,6621377.0
284,,,right,long,False,1620.0,broken,S,,6657274.0,6711000.0,6657274.0
285,right,long,left,short,True,1050.0,incorrect,S,2218.0,6711000.0,6737645.0,6711000.0
286,left,short,right,long,True,1620.0,incorrect,S,1814.0,6737645.0,6798428.0,6737645.0
287,left,short,left,short,True,1050.0,correct,S,1016.0,6798428.0,6809655.0,6798428.0
288,left,short,right,long,True,1740.0,incorrect,S,1037.0,6809655.0,6833079.0,6809655.0
289,,,left,long,False,1740.0,broken,N,,6833079.0,6853480.0,6833079.0
290,right,short,right,short,True,1380.0,correct,N,719.0,6853480.0,6864557.0,6853480.0
291,left,long,left,long,True,2400.0,correct,N,792.0,6864557.0,6876969.0,6864557.0
292,right,short,right,short,True,1050.0,correct,N,843.0,6876969.0,6888971.0,6876969.0
293,right,short,right,short,True,1380.0,correct,N,769.0,6888971.0,6905785.0,6888971.0
294,left,long,left,long,True,2400.0,correct,N,770.0,6905785.0,6929444.0,6905785.0
295,left,long,left,long,True,1620.0,correct,N,1228.0,6929444.0,6943066.0,6929444.0
296,right,short,right,short,True,1260.0,correct,N,617.0,6943066.0,6960037.0,6943066.0
297,left,long,left,long,True,1950.0,correct,N,837.0,6960037.0,6971478.0,6960037.0
298,right,short,right,short,True,600.0,broken,N,1255.0,6971478.0,6984290.0,6971478.0
299,right,short,right,short,True,1260.0,correct,N,584.0,6984290.0,6994546.0,6984290.0
300,left,long,left,long,True,1620.0,broken,N,876.0,6994546.0,7019529.0,6994546.0
301,right,short,right,short,True,1380.0,correct,N,700.0,7019529.0,7029226.0,7019529.0
302,right,short,left,long,True,1950.0,incorrect,N,791.0,7029226.0,7059314.0,7029226.0
303,left,long,left,long,True,2400.0,correct,N,711.0,7059314.0,7069170.0,7059314.0
304,left,long,left,long,True,1620.0,broken,N,1006.0,7069170.0,7082153.0,7069170.0
305,,,left,long,False,2400.0,broken,N,,7082153.0,7102084.0,7082153.0
306,,,left,long,False,2400.0,broken,N,,7102084.0,7128167.0,7102084.0
307,left,long,left,long,True,1950.0,correct,N,672.0,7128167.0,7138897.0,7128167.0
308,right,short,right,short,True,1380.0,correct,N,874.0,7138897.0,7154196.0,7138897.0
309,right,short,right,short,True,1380.0,broken,N,799.0,7154196.0,7166819.0,7154196.0
310,right,short,right,short,True,1380.0,correct,N,782.0,7166819.0,7176969.0,7166819.0
311,right,short,right,short,True,1260.0,broken,N,674.0,7176969.0,7188790.0,7176969.0
312,right,short,left,long,True,2400.0,incorrect,N,858.0,7188790.0,7209353.0,7188790.0
313,left,long,left,long,True,1620.0,correct,N,779.0,7209353.0,7219357.0,7209353.0
314,left,long,left,long,True,1950.0,correct,N,1500.0,7219357.0,7238506.0,7219357.0
315,left,long,left,long,True,1950.0,broken,N,849.0,7238506.0,7256227.0,7238506.0
316,,,left,long,False,1740.0,broken,N,,7256227.0,7276570.0,7256227.0
