,chosen_side,chosen_interval,correct_side,interval_category,has_choice,this_interval,outcome,init_port,choice_rt,t_on,t_off,t
26,right,long,right,long,True,1740.0,correct,S,905.0,574390.0,586296.0,574390.0
27,right,long,right,long,True,1740.0,correct,S,748.0,586296.0,615366.0,586296.0
28,,,right,long,False,1740.0,broken,S,,615366.0,637988.0,615366.0
29,left,short,left,short,True,1260.0,correct,S,1565.0,637988.0,648492.0,637988.0
30,left,short,left,short,True,1050.0,correct,S,1578.0,648492.0,680188.0,648492.0
31,left,short,left,short,True,1260.0,correct,S,930.0,680188.0,696212.0,680188.0
32,right,long,left,short,True,1260.0,incorrect,S,1202.0,696212.0,734019.0,696212.0
33,right,long,right,long,True,1950.0,correct,S,924.0,734019.0,753982.0,734019.0
34,left,short,left,short,True,1260.0,correct,S,955.0,753982.0,778118.0,753982.0
35,left,short,left,short,True,1260.0,correct,S,941.0,778118.0,791560.0,778118.0
36,left,short,left,short,True,1260.0,correct,S,1122.0,791560.0,808603.0,791560.0
37,right,long,right,long,True,2400.0,correct,S,785.0,808603.0,825625.0,808603.0
38,left,short,right,long,True,1740.0,incorrect,S,1201.0,825625.0,849020.0,825625.0
39,,,left,short,False,600.0,broken,S,,849020.0,872995.0,849020.0
40,right,long,left,short,True,600.0,incorrect,S,800.0,872995.0,895466.0,872995.0
41,right,long,right,long,True,2400.0,correct,S,847.0,895466.0,907421.0,895466.0
42,left,short,right,long,True,1950.0,incorrect,S,1014.0,907421.0,939172.0,907421.0
43,right,long,left,short,True,1050.0,incorrect,S,847.0,939172.0,960095.0,939172.0
44,right,long,right,long,True,1740.0,correct,S,794.0,960095.0,975423.0,960095.0
45,right,long,left,short,True,1260.0,incorrect,S,888.0,975423.0,1006221.0,975423.0
46,left,short,right,long,True,1950.0,incorrect,S,1348.0,1006221.0,1027662.0,1006221.0
47,left,short,left,short,True,1260.0,correct,S,986.0,1027662.0,1047208.0,1027662.0
48,right,long,left,short,True,1260.0,incorrect,S,761.0,1047208.0,1089683.0,1047208.0
49,left,short,left,short,True,1380.0,correct,S,1460.0,1089683.0,1103047.0,1089683.0
50,right,long,right,long,True,1740.0,correct,S,887.0,1103047.0,1135219.0,1103047.0
51,left,short,left,short,True,1260.0,broken,S,1015.0,1135219.0,1150533.0,1135219.0
52,right,long,right,long,True,1620.0,correct,S,1094.0,1150533.0,1161705.0,1150533.0
53,left,short,left,short,True,1380.0,correct,S,1004.0,1161705.0,1180575.0,1161705.0
54,right,short,right,short,True,1260.0,correct,N,765.0,1180575.0,1192427.0,1180575.0
55,left,long,left,long,True,1740.0,correct,N,1048.0,1192427.0,1223756.0,1192427.0
56,left,long,left,long,True,2400.0,broken,N,929.0,1223756.0,1239297.0,1223756.0
57,,,left,long,False,1950.0,broken,N,,1239297.0,1262389.0,1239297.0
58,left,long,left,long,True,1740.0,correct,N,844.0,1262389.0,1274888.0,1262389.0
59,right,short,right,short,True,1050.0,correct,N,649.0,1274888.0,1300065.0,1274888.0
60,left,long,left,long,True,2400.0,correct,N,943.0,1300065.0,1310252.0,1300065.0
61,left,long,right,short,True,1380.0,incorrect,N,866.0,1310252.0,1336434.0,1310252.0
62,right,short,right,short,True,600.0,correct,N,827.0,1336434.0,1346659.0,1336434.0
63,left,long,right,short,True,1260.0,incorrect,N,1106.0,1346659.0,1385062.0,1346659.0
64,right,short,right,short,True,600.0,correct,N,614.0,1385062.0,1395697.0,1385062.0
65,right,short,right,short,True,1260.0,correct,N,1560.0,1395697.0,1421544.0,1395697.0
66,left,long,right,short,True,1380.0,incorrect,N,1099.0,1421544.0,1446920.0,1421544.0
67,right,short,right,short,True,1050.0,broken,N,783.0,1446920.0,1474158.0,1446920.0
68,left,long,left,long,True,1740.0,correct,N,940.0,1474158.0,1484835.0,1474158.0
69,right,short,left,long,True,1740.0,incorrect,N,894.0,1484835.0,1510660.0,1484835.0
70,left,long,left,long,True,2400.0,correct,N,819.0,1510660.0,1520720.0,1510660.0
71,left,long,left,long,True,1620.0,correct,N,796.0,1520720.0,1537846.0,1520720.0
72,right,short,left,long,True,1620.0,incorrect,N,1443.0,1537846.0,1562433.0,1537846.0
73,left,long,left,long,True,1620.0,correct,N,1443.0,1562433.0,1572180.0,1562433.0
74,,,right,short,False,600.0,broken,N,,1572180.0,1603144.0,1572180.0
75,right,short,right,short,True,1260.0,correct,N,792.0,1603144.0,1614411.0,1603144.0
76,left,long,left,long,True,2400.0,correct,N,691.0,1614411.0,1630313.0,1614411.0
77,left,long,right,short,True,1380.0,incorrect,N,1436.0,1630313.0,1653500.0,1630313.0
78,,,right,short,False,1380.0,broken,N,,1653500.0,1674389.0,1653500.0
79,right,short,right,short,True,1380.0,correct,N,817.0,1674389.0,1687521.0,1674389.0
80,right,short,right,short,True,1260.0,correct,N,1055.0,1687521.0,1716372.0,1687521.0
81,left,long,left,long,True,1620.0,correct,N,962.0,1716372.0,1745555.0,1716372.0
82,right,short,right,short,True,600.0,broken,N,752.0,1745555.0,1757712.0,1745555.0
83,right,short,right,short,True,600.0,correct,N,1751.0,1757712.0,1767792.0,1757712.0
84,right,short,right,short,True,1050.0,broken,N,777.0,1767792.0,1788542.0,1767792.0
85,left,long,left,long,True,1740.0,broken,N,926.0,1788542.0,1798702.0,1788542.0
86,,,left,long,False,1740.0,broken,N,,1798702.0,1818149.0,1798702.0
87,right,short,right,short,True,1050.0,correct,N,937.0,1818149.0,1828423.0,1818149.0
88,right,short,right,short,True,600.0,correct,N,1013.0,1828423.0,1852273.0,1828423.0
89,right,short,right,short,True,1260.0,correct,N,709.0,1852273.0,1867734.0,1852273.0
90,right,short,right,short,True,1380.0,correct,N,771.0,1867734.0,1888672.0,1867734.0
91,right,short,right,short,True,1050.0,broken,N,783.0,1888672.0,1912339.0,1888672.0
92,right,short,right,short,True,600.0,broken,N,980.0,1912339.0,1922226.0,1912339.0
93,left,long,left,long,True,1950.0,correct,N,717.0,1922226.0,1933082.0,1922226.0
94,,,right,short,False,1380.0,broken,N,,1933082.0,1962877.0,1933082.0
95,right,short,right,short,True,1260.0,broken,N,764.0,1962877.0,1973534.0,1962877.0
96,left,long,left,long,True,2400.0,correct,N,1163.0,1973534.0,2007610.0,1973534.0
97,left,long,right,short,True,1050.0,incorrect,N,1738.0,2007610.0,2055480.0,2007610.0
98,left,long,left,long,True,1740.0,correct,N,1286.0,2055480.0,2069577.0,2055480.0
99,right,short,right,short,True,600.0,correct,N,1254.0,2069577.0,2093164.0,2069577.0
100,left,long,right,short,True,600.0,incorrect,N,1233.0,2093164.0,2113256.0,2093164.0
101,right,short,right,short,True,1050.0,correct,N,1030.0,2113256.0,2141596.0,2113256.0
102,left,long,left,long,True,1950.0,correct,N,1194.0,2141596.0,2157153.0,2141596.0
103,,,left,long,False,1950.0,broken,N,,2157153.0,2181487.0,2157153.0
104,left,long,right,short,True,1380.0,incorrect,N,2605.0,2181487.0,2225432.0,2181487.0
105,left,long,right,short,True,1380.0,incorrect,N,1150.0,2225432.0,2261018.0,2225432.0
106,,,right,short,False,1260.0,broken,N,,2261018.0,2280554.0,2261018.0
107,right,short,left,long,True,2400.0,incorrect,N,1203.0,2280554.0,2301980.0,2280554.0
108,,,left,long,False,1620.0,broken,N,,2301980.0,2322758.0,2301980.0
109,right,short,right,short,True,1260.0,broken,N,1519.0,2322758.0,2333120.0,2322758.0
110,right,short,right,short,True,1260.0,correct,N,651.0,2333120.0,2344922.0,2333120.0
111,right,short,right,short,True,1260.0,correct,N,862.0,2344922.0,2359985.0,2344922.0
112,right,short,right,short,True,1380.0,broken,N,819.0,2359985.0,2377246.0,2359985.0
113,left,long,right,short,True,600.0,incorrect,N,1433.0,2377246.0,2397434.0,2377246.0
114,right,short,right,short,True,1050.0,correct,N,810.0,2397434.0,2408237.0,2397434.0
115,,,right,short,False,1380.0,broken,N,,2408237.0,2433408.0,2408237.0
116,right,short,right,short,True,1050.0,correct,N,919.0,2433408.0,2447177.0,2433408.0
117,left,long,left,long,True,1740.0,correct,N,924.0,2447177.0,2469090.0,2447177.0
118,right,short,right,short,True,1260.0,correct,N,659.0,2469090.0,2482549.0,2469090.0
119,right,short,right,short,True,1260.0,correct,N,915.0,2482549.0,2501528.0,2482549.0
120,right,short,right,short,True,600.0,broken,N,1091.0,2501528.0,2524258.0,2501528.0
121,right,short,left,long,True,1620.0,incorrect,N,1711.0,2524258.0,2544208.0,2524258.0
122,left,long,right,short,True,1380.0,incorrect,N,959.0,2544208.0,2566700.0,2544208.0
123,left,short,left,short,True,1050.0,correct,S,915.0,2566700.0,2578582.0,2566700.0
124,right,long,right,long,True,1620.0,correct,S,699.0,2578582.0,2610549.0,2578582.0
125,,,right,long,False,1950.0,broken,S,,2610549.0,2633827.0,2610549.0
126,left,short,right,long,True,1950.0,broken,S,962.0,2633827.0,2658108.0,2633827.0
127,right,long,right,long,True,1740.0,broken,S,721.0,2658108.0,2669672.0,2658108.0
128,,,left,short,False,1050.0,broken,S,,2669672.0,2689715.0,2669672.0
129,left,short,left,short,True,1380.0,correct,S,919.0,2689715.0,2699906.0,2689715.0
130,right,long,right,long,True,1620.0,broken,S,739.0,2699906.0,2721646.0,2699906.0
131,right,long,right,long,True,1950.0,broken,S,731.0,2721646.0,2731621.0,2721646.0
132,left,short,left,short,True,1050.0,correct,S,1244.0,2731621.0,2744414.0,2731621.0
133,right,long,right,long,True,2400.0,correct,S,701.0,2744414.0,2767845.0,2744414.0
134,left,short,left,short,True,1260.0,correct,S,1416.0,2767845.0,2780320.0,2767845.0
135,left,short,left,short,True,600.0,correct,S,1677.0,2780320.0,2802098.0,2780320.0
136,left,short,left,short,True,1050.0,correct,S,803.0,2802098.0,2822217.0,2802098.0
137,right,long,left,short,True,1380.0,incorrect,S,751.0,2822217.0,2860137.0,2822217.0
138,left,short,left,short,True,1050.0,correct,S,877.0,2860137.0,2871236.0,2860137.0
139,right,long,right,long,True,1950.0,broken,S,615.0,2871236.0,2894452.0,2871236.0
140,right,long,right,long,True,1950.0,correct,S,717.0,2894452.0,2904112.0,2894452.0
141,,,right,long,False,1950.0,broken,S,,2904112.0,2928862.0,2904112.0
142,left,short,left,short,True,1260.0,correct,S,1002.0,2928862.0,2940519.0,2928862.0
143,right,long,right,long,True,2400.0,correct,S,804.0,2940519.0,2950942.0,2940519.0
144,right,long,right,long,True,1620.0,correct,S,1390.0,2950942.0,2962527.0,2950942.0
145,left,short,right,long,True,1950.0,incorrect,S,919.0,2962527.0,2985877.0,2962527.0
146,,,right,long,False,2400.0,broken,S,,2985877.0,3007203.0,2985877.0
147,left,short,left,short,True,1050.0,correct,S,1136.0,3007203.0,3019945.0,3007203.0
148,right,long,right,long,True,1740.0,correct,S,818.0,3019945.0,3036228.0,3019945.0
149,right,long,right,long,True,1950.0,broken,S,909.0,3036228.0,3046890.0,3036228.0
150,right,long,right,long,True,1620.0,correct,S,910.0,3046890.0,3066790.0,3046890.0
151,right,long,right,long,True,1950.0,correct,S,799.0,3066790.0,3081175.0,3066790.0
152,right,long,right,long,True,1620.0,correct,S,1004.0,3081175.0,3092041.0,3081175.0
153,left,short,left,short,True,1380.0,correct,S,1604.0,3092041.0,3103854.0,3092041.0
154,left,short,right,long,True,1620.0,incorrect,S,860.0,3103854.0,3129410.0,3103854.0
155,,,right,long,False,1950.0,broken,S,,3129410.0,3151570.0,3129410.0
156,right,long,right,long,True,2400.0,correct,S,657.0,3151570.0,3164985.0,3151570.0
157,right,long,right,long,True,2400.0,correct,S,787.0,3164985.0,3179951.0,3164985.0
158,left,short,left,short,True,1050.0,broken,S,1328.0,3179951.0,3192011.0,3179951.0
159,left,short,left,short,True,600.0,correct,S,1592.0,3192011.0,3205867.0,3192011.0
160,left,short,left,short,True,1380.0,broken,S,857.0,3205867.0,3217015.0,3205867.0
161,left,short,left,short,True,1260.0,broken,S,2641.0,3217015.0,3259261.0,3217015.0
162,right,long,right,long,True,1620.0,correct,S,1043.0,3259261.0,3270443.0,3259261.0
163,,,right,long,False,1950.0,broken,S,,3270443.0,3295529.0,3270443.0
164,left,short,right,long,True,1620.0,incorrect,S,957.0,3295529.0,3316612.0,3295529.0
165,right,long,right,long,True,1950.0,broken,S,703.0,3316612.0,3328460.0,3316612.0
166,left,short,left,short,True,1380.0,correct,S,1994.0,3328460.0,3338226.0,3328460.0
167,right,long,left,short,True,1260.0,incorrect,S,7819.0,3338226.0,3373510.0,3338226.0
168,,,right,long,False,1950.0,broken,S,,3373510.0,3397906.0,3373510.0
169,,,right,long,False,1620.0,broken,S,,3397906.0,3459333.0,3397906.0
170,,,left,short,False,1380.0,broken,S,,3459333.0,3486129.0,3459333.0
171,right,long,right,long,True,2400.0,correct,S,872.0,3486129.0,3499390.0,3486129.0
172,left,short,right,long,True,2400.0,incorrect,S,1102.0,3499390.0,3526519.0,3499390.0
173,,,left,short,False,600.0,broken,S,,3526519.0,3556106.0,3526519.0
174,right,long,left,short,True,1260.0,incorrect,S,1129.0,3556106.0,3579523.0,3556106.0
175,,,right,long,False,1620.0,broken,S,,3579523.0,3600442.0,3579523.0
176,left,short,right,long,True,1740.0,incorrect,S,1185.0,3600442.0,3638240.0,3600442.0
177,,,right,long,False,1620.0,broken,S,,3638240.0,3659355.0,3638240.0
178,right,long,right,long,True,2400.0,correct,S,1511.0,3659355.0,3676953.0,3659355.0
179,left,short,left,short,True,1380.0,correct,S,1164.0,3676953.0,3701271.0,3676953.0
180,right,long,left,short,True,1380.0,incorrect,S,894.0,3701271.0,3726271.0,3701271.0
181,right,long,left,short,True,1380.0,incorrect,S,703.0,3726271.0,3749004.0,3726271.0
182,left,short,left,short,True,1050.0,correct,S,950.0,3749004.0,3762310.0,3749004.0
183,left,short,left,short,True,1380.0,correct,S,813.0,3762310.0,3788091.0,3762310.0
184,right,long,left,short,True,1260.0,incorrect,S,825.0,3788091.0,3818698.0,3788091.0
185,left,short,right,long,True,1740.0,incorrect,S,967.0,3818698.0,3839840.0,3818698.0
186,left,short,left,short,True,600.0,broken,S,877.0,3839840.0,3852988.0,3839840.0
187,left,short,left,short,True,600.0,correct,S,985.0,3852988.0,3862896.0,3852988.0
188,left,short,left,short,True,1260.0,correct,S,961.0,3862896.0,3892328.0,3862896.0
189,right,short,right,short,True,600.0,correct,N,1353.0,3892328.0,3916621.0,3892328.0
190,left,long,right,short,True,1380.0,incorrect,N,855.0,3916621.0,3947107.0,3916621.0
191,left,long,left,long,True,2400.0,broken,N,841.0,3947107.0,3961700.0,3947107.0
192,right,short,left,long,True,1620.0,incorrect,N,1091.0,3961700.0,3989158.0,3961700.0
193,right,short,left,long,True,1740.0,incorrect,N,747.0,3989158.0,4010171.0,3989158.0
194,left,long,left,long,True,2400.0,broken,N,815.0,4010171.0,4026764.0,4010171.0
195,left,long,right,short,True,1380.0,incorrect,N,1811.0,4026764.0,4047425.0,4026764.0
196,right,short,right,short,True,1050.0,correct,N,640.0,4047425.0,4058476.0,4047425.0
197,right,short,right,short,True,1050.0,correct,N,927.0,4058476.0,4081006.0,4058476.0
198,right,short,right,short,True,600.0,broken,N,789.0,4081006.0,4099730.0,4081006.0
199,right,short,left,long,True,1620.0,incorrect,N,840.0,4099730.0,4120292.0,4099730.0
200,left,long,left,long,True,1740.0,correct,N,1558.0,4120292.0,4130788.0,4120292.0
201,right,short,left,long,True,1620.0,incorrect,N,1138.0,4130788.0,4165101.0,4130788.0
202,,,left,long,False,1620.0,broken,N,,4165101.0,4187966.0,4165101.0
203,,,left,long,False,1950.0,broken,N,,4187966.0,4208052.0,4187966.0
204,left,long,right,short,True,1260.0,incorrect,N,1470.0,4208052.0,4234005.0,4208052.0
205,right,short,right,short,True,1050.0,correct,N,870.0,4234005.0,4245092.0,4234005.0
206,right,short,right,short,True,1260.0,broken,N,1601.0,4245092.0,4275662.0,4245092.0
207,,,left,long,False,1740.0,broken,N,,4275662.0,4295443.0,4275662.0
208,right,short,right,short,True,600.0,correct,N,735.0,4295443.0,4306653.0,4295443.0
209,right,short,right,short,True,600.0,correct,N,903.0,4306653.0,4323661.0,4306653.0
210,left,long,left,long,True,1620.0,correct,N,1049.0,4323661.0,4345450.0,4323661.0
211,left,long,left,long,True,1740.0,broken,N,797.0,4345450.0,4371137.0,4345450.0
212,right,short,right,short,True,600.0,correct,N,1020.0,4371137.0,4380994.0,4371137.0
213,,,right,short,False,1050.0,broken,N,,4380994.0,4416154.0,4380994.0
214,,,right,short,False,1380.0,broken,N,,4416154.0,4436168.0,4416154.0
215,,,left,long,False,1740.0,broken,N,,4436168.0,4457312.0,4436168.0
216,left,long,left,long,True,1740.0,correct,N,900.0,4457312.0,4467997.0,4457312.0
217,right,short,right,short,True,600.0,correct,N,897.0,4467997.0,4496620.0,4467997.0
218,left,long,left,long,True,1620.0,broken,N,1166.0,4496620.0,4532786.0,4496620.0
219,right,short,right,short,True,1050.0,correct,N,650.0,4532786.0,4542963.0,4532786.0
220,,,left,long,False,1620.0,broken,N,,4542963.0,4576614.0,4542963.0
221,left,long,right,short,True,1260.0,incorrect,N,1285.0,4576614.0,4596702.0,4576614.0
222,right,short,right,short,True,1380.0,broken,N,1809.0,4596702.0,4606211.0,4596702.0
223,right,short,right,short,True,1260.0,correct,N,1011.0,4606211.0,4616570.0,4606211.0
224,left,long,left,long,True,1620.0,correct,N,1366.0,4616570.0,4639324.0,4616570.0
225,left,long,right,short,True,1260.0,incorrect,N,1272.0,4639324.0,4664552.0,4639324.0
226,left,long,left,long,True,1950.0,correct,N,1028.0,4664552.0,4675065.0,4664552.0
227,left,long,left,long,True,1620.0,correct,N,1181.0,4675065.0,4697659.0,4675065.0
228,left,long,right,short,True,1380.0,incorrect,N,970.0,4697659.0,4741147.0,4697659.0
229,left,long,right,short,True,1380.0,incorrect,N,1097.0,4741147.0,4779731.0,4741147.0
230,left,long,left,long,True,1620.0,correct,N,903.0,4779731.0,4791232.0,4779731.0
231,left,long,left,long,True,1740.0,correct,N,1682.0,4791232.0,4821374.0,4791232.0
232,left,long,left,long,True,2400.0,correct,N,788.0,4821374.0,4836860.0,4821374.0
233,right,short,right,short,True,600.0,correct,N,868.0,4836860.0,4857536.0,4836860.0
234,,,right,short,False,1260.0,broken,N,,4857536.0,4878039.0,4857536.0
235,right,short,left,long,True,1740.0,incorrect,N,736.0,4878039.0,4899701.0,4878039.0
236,,,right,short,False,1050.0,broken,N,,4899701.0,4919831.0,4899701.0
237,left,long,left,long,True,2400.0,correct,N,861.0,4919831.0,4936901.0,4919831.0
238,left,long,right,short,True,1050.0,broken,N,1494.0,4936901.0,4974614.0,4936901.0
239,right,short,right,short,True,1050.0,correct,N,1016.0,4974614.0,4984764.0,4974614.0
240,,,right,short,False,600.0,broken,N,,4984764.0,5024662.0,4984764.0
241,right,short,right,short,True,1050.0,correct,N,1281.0,5024662.0,5101112.0,5024662.0
242,,,right,short,False,1260.0,broken,N,,5101112.0,5134962.0,5101112.0
243,left,long,left,long,True,1950.0,broken,N,855.0,5134962.0,5148232.0,5134962.0
244,right,short,right,short,True,1260.0,broken,N,1321.0,5148232.0,5167331.0,5148232.0
245,right,short,right,short,True,1260.0,correct,N,742.0,5167331.0,5177466.0,5167331.0
246,right,long,right,long,True,1950.0,correct,S,1591.0,5177466.0,5192115.0,5177466.0
247,left,short,left,short,True,1260.0,correct,S,969.0,5192115.0,5203915.0,5192115.0
248,right,long,right,long,True,2400.0,broken,S,666.0,5203915.0,5220392.0,5203915.0
249,left,short,left,short,True,1380.0,correct,S,972.0,5220392.0,5230283.0,5220392.0
250,right,long,right,long,True,2400.0,correct,S,704.0,5230283.0,5245361.0,5230283.0
251,left,short,left,short,True,1380.0,correct,S,868.0,5245361.0,5257233.0,5245361.0
252,right,long,right,long,True,2400.0,correct,S,729.0,5257233.0,5277907.0,5257233.0
253,left,short,right,long,True,1740.0,incorrect,S,1056.0,5277907.0,5309536.0,5277907.0
254,right,long,right,long,True,1740.0,correct,S,840.0,5309536.0,5320648.0,5309536.0
255,right,long,right,long,True,1620.0,correct,S,1201.0,5320648.0,5335114.0,5320648.0
256,left,short,left,short,True,1260.0,correct,S,973.0,5335114.0,5351929.0,5335114.0
257,right,long,right,long,True,2400.0,broken,S,685.0,5351929.0,5369281.0,5351929.0
258,left,short,left,short,True,1380.0,correct,S,1482.0,5369281.0,5378869.0,5369281.0
259,right,long,right,long,True,2400.0,correct,S,685.0,5378869.0,5400919.0,5378869.0
260,right,long,right,long,True,2400.0,correct,S,2007.0,5400919.0,5413651.0,5400919.0
261,,,right,long,False,1740.0,broken,S,,5413651.0,5449818.0,5413651.0
262,left,short,left,short,True,600.0,correct,S,9477.0,5449818.0,5466085.0,5449818.0
263,,,right,long,False,2400.0,broken,S,,5466085.0,5501375.0,5466085.0
264,left,short,left,short,True,1260.0,broken,S,1893.0,5501375.0,5526970.0,5501375.0
265,,,right,long,False,1950.0,missed,S,,5526970.0,5541988.0,5526970.0
