,chosen_side,chosen_interval,correct_side,interval_category,has_choice,this_interval,outcome,init_port,choice_rt,t_on,t_off,t
69,,,right,long,False,2400.0,,S,,1624147.0,1645518.0,1624147.0
70,right,long,left,short,True,1260.0,incorrect,S,743.0,1645518.0,1674279.0,1645518.0
71,left,short,left,short,True,1380.0,correct,S,958.0,1674279.0,1685969.0,1674279.0
72,left,short,left,short,True,600.0,correct,S,1433.0,1685969.0,1734330.0,1685969.0
73,right,long,right,long,True,1740.0,correct,S,876.0,1734330.0,1745362.0,1734330.0
74,left,short,right,long,True,1950.0,incorrect,S,1050.0,1745362.0,1793370.0,1745362.0
75,,,left,short,False,600.0,,S,,1793370.0,1815114.0,1793370.0
76,,,right,long,False,1740.0,,S,,1815114.0,1837308.0,1815114.0
77,left,short,left,short,True,1380.0,correct,S,849.0,1837308.0,1848588.0,1837308.0
78,left,short,left,short,True,600.0,correct,S,3446.0,1848588.0,1878434.0,1848588.0
79,right,long,right,long,True,1620.0,correct,S,956.0,1878434.0,1912093.0,1878434.0
80,right,long,right,long,True,2400.0,correct,S,811.0,1912093.0,1924814.0,1912093.0
81,left,short,left,short,True,1050.0,correct,S,670.0,1924814.0,1945955.0,1924814.0
82,right,long,right,long,True,2400.0,correct,S,679.0,1945955.0,1964932.0,1945955.0
83,right,long,left,short,True,1050.0,incorrect,S,870.0,1964932.0,2007787.0,1964932.0
84,left,short,left,short,True,1260.0,correct,S,771.0,2007787.0,2019089.0,2007787.0
85,right,long,left,short,True,600.0,incorrect,S,2304.0,2019089.0,2059121.0,2019089.0
86,right,long,right,long,True,1740.0,correct,S,889.0,2059121.0,2103810.0,2059121.0
87,left,short,right,long,True,1740.0,incorrect,S,1211.0,2103810.0,2127072.0,2103810.0
88,left,short,left,short,True,600.0,correct,S,820.0,2127072.0,2139339.0,2127072.0
89,right,long,left,short,True,1260.0,incorrect,S,762.0,2139339.0,2176220.0,2139339.0
90,left,short,left,short,True,1050.0,correct,S,995.0,2176220.0,2186713.0,2176220.0
91,left,short,right,long,True,1740.0,incorrect,S,2019.0,2186713.0,2220308.0,2186713.0
92,right,long,left,short,True,1260.0,incorrect,S,1504.0,2220308.0,2249318.0,2220308.0
93,right,long,left,short,True,1260.0,incorrect,S,1264.0,2249318.0,2270771.0,2249318.0
94,left,short,left,short,True,1380.0,correct,S,1707.0,2270771.0,2281448.0,2270771.0
95,right,long,left,short,True,600.0,incorrect,S,3865.0,2281448.0,2302690.0,2281448.0
96,left,short,left,short,True,600.0,correct,S,1253.0,2302690.0,2317287.0,2302690.0
97,,,left,short,False,600.0,,S,,2317287.0,2337843.0,2317287.0
98,,,left,short,False,1050.0,,S,,2337843.0,2378320.0,2337843.0
99,left,short,right,long,True,1950.0,incorrect,S,977.0,2378320.0,2438482.0,2378320.0
100,right,long,right,long,True,1740.0,correct,S,1154.0,2438482.0,2471895.0,2438482.0
101,,,left,short,False,1260.0,,S,,2471895.0,2496244.0,2471895.0
102,left,short,right,long,True,1620.0,incorrect,S,1411.0,2496244.0,2531399.0,2496244.0
103,right,long,left,short,True,1380.0,incorrect,S,964.0,2531399.0,2559265.0,2531399.0
104,right,long,left,short,True,600.0,incorrect,S,1299.0,2559265.0,2583718.0,2559265.0
105,right,long,right,long,True,1950.0,correct,S,1024.0,2583718.0,2596129.0,2583718.0
106,left,short,right,long,True,1620.0,incorrect,S,1828.0,2596129.0,2633645.0,2596129.0
107,,,right,long,False,1620.0,,S,,2633645.0,2657255.0,2633645.0
108,left,short,left,short,True,1260.0,correct,S,1640.0,2657255.0,2669125.0,2657255.0
109,right,long,left,short,True,1260.0,incorrect,S,1411.0,2669125.0,2704975.0,2669125.0
110,right,long,right,long,True,1620.0,correct,S,794.0,2704975.0,2718895.0,2704975.0
111,left,short,right,long,True,1620.0,incorrect,S,1297.0,2718895.0,2740401.0,2718895.0
112,right,long,right,long,True,1620.0,correct,S,780.0,2740401.0,2752907.0,2740401.0
113,,,right,long,False,2400.0,,S,,2752907.0,2795478.0,2752907.0
114,right,long,right,long,True,1950.0,correct,S,695.0,2795478.0,2806020.0,2795478.0
115,right,long,left,short,True,1380.0,incorrect,S,1685.0,2806020.0,2832661.0,2806020.0
116,left,short,left,short,True,1260.0,correct,S,883.0,2832661.0,2843817.0,2832661.0
117,right,long,right,long,True,1950.0,correct,S,788.0,2843817.0,2868188.0,2843817.0
118,right,long,right,long,True,1950.0,correct,S,1010.0,2868188.0,2881488.0,2868188.0
119,right,long,right,long,True,2400.0,correct,S,1518.0,2881488.0,2923947.0,2881488.0
120,left,short,left,short,True,1260.0,correct,S,1263.0,2923947.0,2935085.0,2923947.0
121,left,short,left,short,True,600.0,correct,S,1999.0,2935085.0,2970533.0,2935085.0
122,left,short,left,short,True,1050.0,correct,S,946.0,2970533.0,2999257.0,2970533.0
123,right,long,left,short,True,1050.0,incorrect,S,1213.0,2999257.0,3046650.0,2999257.0
124,,,right,long,False,1950.0,,S,,3046650.0,3067528.0,3046650.0
125,right,long,right,long,True,2400.0,correct,S,819.0,3067528.0,3077856.0,3067528.0
126,left,short,right,long,True,1740.0,incorrect,S,880.0,3077856.0,3113664.0,3077856.0
127,left,short,left,short,True,1380.0,correct,S,995.0,3113664.0,3124527.0,3113664.0
128,left,short,right,long,True,1950.0,incorrect,S,1191.0,3124527.0,3157285.0,3124527.0
129,left,short,left,short,True,1260.0,correct,S,940.0,3157285.0,3167901.0,3157285.0
130,right,long,right,long,True,1740.0,correct,S,715.0,3167901.0,3209730.0,3167901.0
131,left,short,left,short,True,1050.0,correct,S,885.0,3209730.0,3229894.0,3209730.0
132,left,short,left,short,True,1260.0,correct,S,1598.0,3229894.0,3260756.0,3229894.0
133,right,short,left,long,True,1740.0,incorrect,N,694.0,3260756.0,3282015.0,3260756.0
134,right,short,right,short,True,1050.0,correct,N,801.0,3282015.0,3316049.0,3282015.0
135,right,short,right,short,True,600.0,correct,N,1382.0,3316049.0,3339309.0,3316049.0
136,left,long,right,short,True,1380.0,incorrect,N,781.0,3339309.0,3367573.0,3339309.0
137,left,long,left,long,True,1740.0,correct,N,995.0,3367573.0,3378069.0,3367573.0
138,left,long,left,long,True,1620.0,correct,N,1684.0,3378069.0,3394288.0,3378069.0
139,right,short,right,short,True,1380.0,correct,N,674.0,3394288.0,3409323.0,3394288.0
140,,,left,long,False,1620.0,,N,,3409323.0,3446483.0,3409323.0
141,left,long,left,long,True,1950.0,correct,N,916.0,3446483.0,3457964.0,3446483.0
142,left,long,left,long,True,2400.0,correct,N,842.0,3457964.0,3478982.0,3457964.0
143,right,short,right,short,True,1260.0,correct,N,635.0,3478982.0,3489344.0,3478982.0
144,left,long,right,short,True,1380.0,incorrect,N,749.0,3489344.0,3517318.0,3489344.0
145,left,long,left,long,True,1950.0,correct,N,1512.0,3517318.0,3527711.0,3517318.0
146,left,long,left,long,True,2400.0,correct,N,796.0,3527711.0,3555921.0,3527711.0
147,right,short,left,long,True,1740.0,incorrect,N,864.0,3555921.0,3580931.0,3555921.0
148,right,short,right,short,True,600.0,correct,N,828.0,3580931.0,3592500.0,3580931.0
149,right,short,right,short,True,1260.0,correct,N,1197.0,3592500.0,3605384.0,3592500.0
150,left,long,left,long,True,1740.0,correct,N,951.0,3605384.0,3634648.0,3605384.0
151,left,long,right,short,True,1260.0,incorrect,N,1287.0,3634648.0,3660837.0,3634648.0
152,,,right,short,False,1380.0,,N,,3660837.0,3681044.0,3660837.0
153,right,short,right,short,True,1260.0,correct,N,796.0,3681044.0,3692722.0,3681044.0
154,left,long,left,long,True,2400.0,correct,N,774.0,3692722.0,3728292.0,3692722.0
155,left,long,left,long,True,1740.0,correct,N,969.0,3728292.0,3738391.0,3728292.0
156,left,long,left,long,True,1740.0,correct,N,961.0,3738391.0,3754358.0,3738391.0
157,left,long,left,long,True,2400.0,correct,N,800.0,3754358.0,3781010.0,3754358.0
158,right,short,right,short,True,600.0,correct,N,1512.0,3781010.0,3791085.0,3781010.0
159,left,long,right,short,True,600.0,incorrect,N,1677.0,3791085.0,3837894.0,3791085.0
160,,,right,short,False,1380.0,,N,,3837894.0,3858113.0,3837894.0
161,left,long,right,short,True,1050.0,incorrect,N,1055.0,3858113.0,3878771.0,3858113.0
162,right,short,right,short,True,1050.0,correct,N,589.0,3878771.0,3900250.0,3878771.0
163,left,long,left,long,True,1740.0,correct,N,1120.0,3900250.0,3924271.0,3900250.0
164,right,short,right,short,True,1380.0,correct,N,965.0,3924271.0,3935012.0,3924271.0
165,left,long,right,short,True,1380.0,incorrect,N,1392.0,3935012.0,3975611.0,3935012.0
166,right,short,right,short,True,600.0,correct,N,1582.0,3975611.0,3985721.0,3975611.0
167,left,long,right,short,True,600.0,incorrect,N,2661.0,3985721.0,4028474.0,3985721.0
168,right,short,right,short,True,1380.0,correct,N,750.0,4028474.0,4038023.0,4028474.0
169,left,long,right,short,True,1260.0,incorrect,N,1696.0,4038023.0,4078869.0,4038023.0
170,right,short,right,short,True,1380.0,correct,N,876.0,4078869.0,4088557.0,4078869.0
171,right,short,right,short,True,1050.0,correct,N,985.0,4088557.0,4112591.0,4088557.0
172,right,short,left,long,True,1740.0,incorrect,N,1120.0,4112591.0,4138897.0,4112591.0
173,left,long,left,long,True,2400.0,correct,N,1523.0,4138897.0,4152880.0,4138897.0
174,,,left,long,False,2400.0,,N,,4152880.0,4197397.0,4152880.0
175,right,short,right,short,True,1380.0,correct,N,1379.0,4197397.0,4213397.0,4197397.0
176,right,short,left,long,True,1620.0,incorrect,N,887.0,4213397.0,4242643.0,4213397.0
177,left,long,left,long,True,2400.0,correct,N,950.0,4242643.0,4256076.0,4242643.0
178,,,right,short,False,1260.0,,N,,4256076.0,4276970.0,4256076.0
179,left,long,left,long,True,1950.0,correct,N,903.0,4276970.0,4291894.0,4276970.0
180,left,long,left,long,True,1950.0,correct,N,1201.0,4291894.0,4319970.0,4291894.0
181,right,short,right,short,True,1050.0,correct,N,716.0,4319970.0,4335865.0,4319970.0
182,,,right,short,False,1380.0,,N,,4335865.0,4358512.0,4335865.0
183,left,long,left,long,True,1740.0,correct,N,1244.0,4358512.0,4395893.0,4358512.0
184,,,left,long,False,1740.0,,N,,4395893.0,4424987.0,4395893.0
185,,,right,short,False,1260.0,,N,,4424987.0,4446873.0,4424987.0
186,,,right,short,False,1380.0,,N,,4446873.0,4469596.0,4446873.0
187,,,left,long,False,1950.0,,N,,4469596.0,4489735.0,4469596.0
188,right,short,left,long,True,1620.0,incorrect,N,1048.0,4489735.0,4512485.0,4489735.0
189,right,short,left,long,True,1740.0,incorrect,N,900.0,4512485.0,4539588.0,4512485.0
190,right,short,right,short,True,600.0,correct,N,1043.0,4539588.0,4568535.0,4539588.0
191,,,left,long,False,2400.0,,N,,4568535.0,4590930.0,4568535.0
192,right,short,right,short,True,600.0,correct,N,2375.0,4590930.0,4667554.0,4590930.0
193,right,short,right,short,True,1260.0,correct,N,746.0,4667554.0,4685574.0,4667554.0
194,left,long,left,long,True,1740.0,correct,N,1471.0,4685574.0,4706160.0,4685574.0
195,right,short,right,short,True,1050.0,correct,N,746.0,4706160.0,4721150.0,4706160.0
196,,,left,long,False,1740.0,,N,,4721150.0,4757841.0,4721150.0
197,right,short,right,short,True,1380.0,correct,N,989.0,4757841.0,4769030.0,4757841.0
198,right,short,left,long,True,1620.0,incorrect,N,1315.0,4769030.0,4792995.0,4769030.0
199,left,long,left,long,True,1740.0,correct,N,1180.0,4792995.0,4811028.0,4792995.0
200,right,short,right,short,True,1380.0,correct,N,992.0,4811028.0,4824513.0,4811028.0
201,left,short,right,long,True,1740.0,incorrect,S,1889.0,4824513.0,4848945.0,4824513.0
202,left,short,left,short,True,1050.0,correct,S,879.0,4848945.0,4866812.0,4848945.0
203,right,long,right,long,True,1740.0,correct,S,2492.0,4866812.0,4884511.0,4866812.0
204,,,right,long,False,2400.0,,S,,4884511.0,4910994.0,4884511.0
205,right,long,left,short,True,600.0,incorrect,S,1634.0,4910994.0,4935166.0,4910994.0
206,left,short,left,short,True,600.0,correct,S,935.0,4935166.0,4946586.0,4935166.0
207,left,short,right,long,True,1950.0,incorrect,S,1254.0,4946586.0,4968211.0,4946586.0
208,right,long,right,long,True,2400.0,correct,S,1443.0,4968211.0,4980239.0,4968211.0
209,right,long,right,long,True,2400.0,correct,S,1367.0,4980239.0,4995372.0,4980239.0
210,left,short,right,long,True,1620.0,incorrect,S,969.0,4995372.0,5020393.0,4995372.0
211,right,long,left,short,True,1050.0,incorrect,S,1666.0,5020393.0,5043088.0,5020393.0
212,left,short,left,short,True,1260.0,correct,S,877.0,5043088.0,5053853.0,5043088.0
213,right,long,right,long,True,1950.0,correct,S,4256.0,5053853.0,5110579.0,5053853.0
214,left,short,right,long,True,1740.0,incorrect,S,3195.0,5110579.0,5155126.0,5110579.0
215,right,long,right,long,True,2400.0,correct,S,893.0,5155126.0,5165556.0,5155126.0
216,left,short,left,short,True,1260.0,correct,S,1394.0,5165556.0,5199186.0,5165556.0
217,right,long,right,long,True,2400.0,correct,S,7554.0,5199186.0,5235143.0,5199186.0
218,,,right,long,False,1950.0,,S,,5235143.0,5280059.0,5235143.0
219,left,short,left,short,True,1050.0,correct,S,1419.0,5280059.0,5291594.0,5280059.0
220,right,long,right,long,True,2400.0,correct,S,939.0,5291594.0,5321853.0,5291594.0
221,left,short,left,short,True,1380.0,correct,S,953.0,5321853.0,5348150.0,5321853.0
222,,,left,short,False,1380.0,,S,,5348150.0,5368392.0,5348150.0
223,left,short,right,long,True,1620.0,incorrect,S,988.0,5368392.0,5388271.0,5368392.0
224,right,long,left,short,True,1380.0,incorrect,S,747.0,5388271.0,5409509.0,5388271.0
225,left,short,left,short,True,1260.0,correct,S,847.0,5409509.0,5419612.0,5409509.0
226,left,short,right,long,True,1620.0,incorrect,S,1911.0,5419612.0,5460245.0,5419612.0
227,right,long,right,long,True,2400.0,correct,S,696.0,5460245.0,5472205.0,5460245.0
228,left,short,left,short,True,1050.0,correct,S,878.0,5472205.0,5496682.0,5472205.0
229,left,short,left,short,True,600.0,correct,S,1716.0,5496682.0,5512430.0,5496682.0
230,right,long,right,long,True,2400.0,correct,S,636.0,5512430.0,5534031.0,5512430.0
231,right,long,right,long,True,1740.0,correct,S,933.0,5534031.0,5544470.0,5534031.0
232,right,long,right,long,True,1950.0,correct,S,1455.0,5544470.0,5562690.0,5544470.0
233,left,short,right,long,True,1950.0,incorrect,S,994.0,5562690.0,5593985.0,5562690.0
234,right,long,left,short,True,1260.0,incorrect,S,656.0,5593985.0,5613736.0,5593985.0
235,left,short,right,long,True,1620.0,incorrect,S,981.0,5613736.0,5635062.0,5613736.0
236,,,right,long,False,1620.0,,S,,5635062.0,5654631.0,5635062.0
237,right,long,right,long,True,2400.0,correct,S,1194.0,5654631.0,5708151.0,5654631.0
238,left,short,left,short,True,600.0,correct,S,1216.0,5708151.0,5737538.0,5708151.0
239,right,long,right,long,True,1620.0,correct,S,713.0,5737538.0,5757060.0,5737538.0
240,right,long,right,long,True,1740.0,correct,S,1645.0,5757060.0,5779238.0,5757060.0
241,left,short,left,short,True,1050.0,correct,S,869.0,5779238.0,5793590.0,5779238.0
242,right,long,right,long,True,2400.0,correct,S,666.0,5793590.0,5816550.0,5793590.0
243,left,short,left,short,True,600.0,correct,S,929.0,5816550.0,5841177.0,5816550.0
244,right,long,left,short,True,1380.0,incorrect,S,1183.0,5841177.0,5875931.0,5841177.0
245,left,short,left,short,True,1260.0,correct,S,976.0,5875931.0,5887874.0,5875931.0
246,right,long,left,short,True,600.0,incorrect,S,2290.0,5887874.0,5931160.0,5887874.0
247,left,short,left,short,True,1380.0,correct,S,1091.0,5931160.0,5941041.0,5931160.0
248,left,short,left,short,True,1380.0,correct,S,1267.0,5941041.0,5967902.0,5941041.0
249,right,long,right,long,True,2400.0,correct,S,809.0,5967902.0,5990305.0,5967902.0
250,right,long,right,long,True,1950.0,correct,S,1454.0,5990305.0,6002989.0,5990305.0
251,left,short,left,short,True,1380.0,correct,S,1567.0,6002989.0,6013307.0,6002989.0
252,right,long,right,long,True,1950.0,correct,S,1183.0,6013307.0,6024396.0,6013307.0
253,left,short,left,short,True,1260.0,correct,S,874.0,6024396.0,6036087.0,6024396.0
254,right,long,left,short,True,1260.0,incorrect,S,1184.0,6036087.0,6071720.0,6036087.0
255,,,right,long,False,1950.0,,S,,6071720.0,6091230.0,6071720.0
256,,,left,short,False,1380.0,,S,,6091230.0,6112643.0,6091230.0
257,right,long,right,long,True,1950.0,correct,S,756.0,6112643.0,6137869.0,6112643.0
258,right,long,right,long,True,1620.0,correct,S,1366.0,6137869.0,6155281.0,6137869.0
259,left,short,right,long,True,1620.0,incorrect,S,993.0,6155281.0,6176886.0,6155281.0
260,left,short,right,long,True,1950.0,incorrect,S,1792.0,6176886.0,6207481.0,6176886.0
261,right,short,right,short,True,1380.0,correct,N,839.0,6207481.0,6220678.0,6207481.0
262,left,long,left,long,True,1620.0,correct,N,924.0,6220678.0,6242774.0,6220678.0
263,left,long,right,short,True,600.0,incorrect,N,2548.0,6242774.0,6267527.0,6242774.0
264,right,short,right,short,True,1050.0,correct,N,1154.0,6267527.0,6292813.0,6267527.0
265,left,long,right,short,True,600.0,incorrect,N,2834.0,6292813.0,6319687.0,6292813.0
266,left,long,left,long,True,1620.0,correct,N,1757.0,6319687.0,6340021.0,6319687.0
267,right,short,left,long,True,1620.0,incorrect,N,1117.0,6340021.0,6361554.0,6340021.0
268,right,short,right,short,True,1260.0,correct,N,1143.0,6361554.0,6373221.0,6361554.0
269,left,long,left,long,True,1950.0,correct,N,1293.0,6373221.0,6384164.0,6373221.0
270,left,long,left,long,True,1740.0,correct,N,1663.0,6384164.0,6399439.0,6384164.0
271,right,short,right,short,True,1050.0,correct,N,751.0,6399439.0,6419816.0,6399439.0
272,left,long,right,short,True,1260.0,incorrect,N,955.0,6419816.0,6444128.0,6419816.0
273,left,long,left,long,True,1740.0,correct,N,1089.0,6444128.0,6454348.0,6444128.0
274,left,long,left,long,True,1950.0,correct,N,1071.0,6454348.0,6493195.0,6454348.0
275,,,right,short,False,600.0,,N,,6493195.0,6514703.0,6493195.0
276,right,short,left,long,True,1740.0,incorrect,N,666.0,6514703.0,6536303.0,6514703.0
277,right,short,right,short,True,1380.0,correct,N,868.0,6536303.0,6547662.0,6536303.0
278,left,long,left,long,True,1620.0,correct,N,1100.0,6547662.0,6568510.0,6547662.0
279,right,short,right,short,True,1260.0,correct,N,856.0,6568510.0,6580272.0,6568510.0
280,left,long,right,short,True,600.0,incorrect,N,1873.0,6580272.0,6613488.0,6580272.0
281,,,left,long,False,2400.0,,N,,6613488.0,6633746.0,6613488.0
282,,,right,short,False,1380.0,,N,,6633746.0,6653891.0,6633746.0
283,right,short,left,long,True,1620.0,incorrect,N,1129.0,6653891.0,6674919.0,6653891.0
284,right,short,left,long,True,1620.0,incorrect,N,651.0,6674919.0,6695388.0,6674919.0
285,,,right,short,False,1260.0,,N,,6695388.0,6715601.0,6695388.0
286,right,short,right,short,True,600.0,correct,N,1192.0,6715601.0,6759608.0,6715601.0
287,right,short,right,short,True,1380.0,correct,N,1093.0,6759608.0,6773572.0,6759608.0
288,right,short,right,short,True,1050.0,correct,N,1045.0,6773572.0,6787550.0,6773572.0
289,left,long,right,short,True,1380.0,incorrect,N,1166.0,6787550.0,6813620.0,6787550.0
290,right,short,right,short,True,600.0,correct,N,1551.0,6813620.0,6824639.0,6813620.0
291,right,short,right,short,True,600.0,correct,N,1021.0,6824639.0,6845014.0,6824639.0
292,right,short,right,short,True,1050.0,correct,N,884.0,6845014.0,6864906.0,6845014.0
293,left,long,left,long,True,1620.0,correct,N,1287.0,6864906.0,6884199.0,6864906.0
294,right,short,right,short,True,600.0,correct,N,876.0,6884199.0,6900594.0,6884199.0
295,right,short,right,short,True,1260.0,correct,N,1384.0,6900594.0,6924410.0,6900594.0
296,right,short,right,short,True,1380.0,correct,N,1302.0,6924410.0,6947764.0,6924410.0
297,right,short,left,long,True,1620.0,incorrect,N,889.0,6947764.0,6973657.0,6947764.0
298,right,short,right,short,True,1260.0,correct,N,654.0,6973657.0,6983336.0,6973657.0
299,left,long,left,long,True,1740.0,correct,N,1000.0,6983336.0,7017453.0,6983336.0
300,left,long,left,long,True,1620.0,correct,N,1135.0,7017453.0,7032207.0,7017453.0
301,right,short,left,long,True,1740.0,incorrect,N,1125.0,7032207.0,7068053.0,7032207.0
302,left,long,left,long,True,1740.0,correct,N,952.0,7068053.0,7079688.0,7068053.0
303,,,left,long,False,2400.0,,N,,7079688.0,7100273.0,7079688.0
304,right,short,right,short,True,1260.0,correct,N,882.0,7100273.0,7121453.0,7100273.0
305,right,short,right,short,True,1050.0,correct,N,763.0,7121453.0,7134062.0,7121453.0
306,right,short,right,short,True,1260.0,correct,N,1670.0,7134062.0,7144708.0,7134062.0
307,left,long,left,long,True,1950.0,correct,N,1044.0,7144708.0,7168241.0,7144708.0
308,right,short,right,short,True,600.0,correct,N,1123.0,7168241.0,7202920.0,7168241.0
309,right,short,right,short,True,600.0,correct,N,1774.0,7202920.0,7227164.0,7202920.0
310,right,short,left,long,True,1740.0,incorrect,N,1526.0,7227164.0,7247588.0,7227164.0
311,,,left,long,False,1740.0,,N,,7247588.0,7278318.0,7247588.0
312,left,long,left,long,True,2400.0,correct,N,1299.0,7278318.0,7312543.0,7278318.0
313,,,left,long,False,2400.0,,N,,7312543.0,7338072.0,7312543.0
314,left,long,left,long,True,2400.0,correct,N,1058.0,7338072.0,7353867.0,7338072.0
315,right,short,right,short,True,1380.0,correct,N,757.0,7353867.0,7373093.0,7353867.0
316,left,long,left,long,True,1740.0,correct,N,1251.0,7373093.0,7386460.0,7373093.0
317,right,short,left,long,True,1620.0,incorrect,N,1335.0,7386460.0,7411269.0,7386460.0
318,right,short,right,short,True,1260.0,correct,N,820.0,7411269.0,7421960.0,7411269.0
