,chosen_side,chosen_interval,correct_side,interval_category,has_choice,this_interval,outcome,init_port,choice_rt,t_on,t_off,t
31,,,right,long,False,1950.0,broken,S,,645347.0,665040.0,645347.0
32,,,left,short,False,1380.0,broken,S,,665040.0,685788.0,665040.0
33,right,long,right,long,True,1740.0,correct,S,687.0,685788.0,698843.0,685788.0
34,left,short,left,short,True,1260.0,correct,S,698.0,698843.0,717270.0,698843.0
35,left,short,left,short,True,1050.0,correct,S,770.0,717270.0,727104.0,717270.0
36,,,right,long,False,2400.0,broken,S,,727104.0,749110.0,727104.0
37,left,short,left,short,True,1260.0,correct,S,807.0,749110.0,759356.0,749110.0
38,,,right,long,False,2400.0,broken,S,,759356.0,788702.0,759356.0
39,left,short,left,short,True,1050.0,correct,S,743.0,788702.0,801797.0,788702.0
40,left,short,right,long,True,1620.0,incorrect,S,1001.0,801797.0,831782.0,801797.0
41,left,short,left,short,True,1260.0,correct,S,858.0,831782.0,841713.0,831782.0
42,right,long,right,long,True,1620.0,correct,S,572.0,841713.0,866631.0,841713.0
43,,,right,long,False,1740.0,broken,S,,866631.0,885738.0,866631.0
44,right,long,left,short,True,1260.0,incorrect,S,826.0,885738.0,908912.0,885738.0
45,,,right,long,False,1620.0,broken,S,,908912.0,930495.0,908912.0
46,left,short,left,short,True,1380.0,correct,S,901.0,930495.0,957081.0,930495.0
47,left,short,left,short,True,1260.0,correct,S,852.0,957081.0,967266.0,957081.0
48,right,long,left,short,True,1260.0,incorrect,S,2058.0,967266.0,1002140.0,967266.0
49,left,short,left,short,True,1050.0,broken,S,1674.0,1002140.0,1041541.0,1002140.0
50,right,long,left,short,True,1260.0,incorrect,S,1110.0,1041541.0,1062428.0,1041541.0
51,left,short,left,short,True,1380.0,correct,S,847.0,1062428.0,1073886.0,1062428.0
52,left,short,left,short,True,1380.0,correct,S,1386.0,1073886.0,1084269.0,1073886.0
53,left,short,left,short,True,1380.0,correct,S,786.0,1084269.0,1096407.0,1084269.0
54,,,left,short,False,1380.0,broken,S,,1096407.0,1119769.0,1096407.0
55,left,short,left,short,True,600.0,correct,S,1476.0,1119769.0,1135244.0,1119769.0
56,left,short,left,short,True,1050.0,broken,S,829.0,1135244.0,1151447.0,1135244.0
57,left,short,left,short,True,600.0,correct,S,775.0,1151447.0,1161610.0,1151447.0
58,right,short,left,long,True,1620.0,incorrect,N,675.0,1161610.0,1182935.0,1161610.0
59,,,right,short,False,1260.0,broken,N,,1182935.0,1203058.0,1182935.0
60,left,long,left,long,True,1950.0,correct,N,783.0,1203058.0,1214571.0,1203058.0
61,left,long,left,long,True,1950.0,correct,N,668.0,1214571.0,1227896.0,1214571.0
62,right,short,right,short,True,1050.0,correct,N,681.0,1227896.0,1239378.0,1227896.0
63,right,short,left,long,True,1740.0,incorrect,N,670.0,1239378.0,1270025.0,1239378.0
64,left,long,right,short,True,1380.0,incorrect,N,591.0,1270025.0,1290110.0,1270025.0
65,right,short,right,short,True,1380.0,correct,N,942.0,1290110.0,1300246.0,1290110.0
66,left,long,left,long,True,2400.0,correct,N,607.0,1300246.0,1321438.0,1300246.0
67,left,long,left,long,True,2400.0,correct,N,702.0,1321438.0,1333554.0,1321438.0
68,left,long,left,long,True,1620.0,correct,N,647.0,1333554.0,1344113.0,1333554.0
69,left,long,left,long,True,1740.0,broken,N,874.0,1344113.0,1359475.0,1344113.0
70,right,short,right,short,True,1260.0,correct,N,925.0,1359475.0,1372191.0,1359475.0
71,,,right,short,False,600.0,broken,N,,1372191.0,1392223.0,1372191.0
72,right,short,right,short,True,1380.0,correct,N,644.0,1392223.0,1402509.0,1392223.0
73,left,long,right,short,True,1380.0,incorrect,N,877.0,1402509.0,1433318.0,1402509.0
74,left,long,left,long,True,1740.0,correct,N,689.0,1433318.0,1444291.0,1433318.0
75,left,long,right,short,True,1260.0,incorrect,N,869.0,1444291.0,1467840.0,1444291.0
76,left,long,left,long,True,1950.0,correct,N,617.0,1467840.0,1479111.0,1467840.0
77,right,short,right,short,True,1050.0,broken,N,639.0,1479111.0,1490222.0,1479111.0
78,left,long,right,short,True,600.0,incorrect,N,1122.0,1490222.0,1510708.0,1490222.0
79,right,short,right,short,True,1380.0,correct,N,628.0,1510708.0,1520233.0,1510708.0
80,left,long,left,long,True,1950.0,broken,N,675.0,1520233.0,1542172.0,1520233.0
81,left,long,left,long,True,1740.0,correct,N,960.0,1542172.0,1552292.0,1542172.0
82,left,long,left,long,True,1740.0,correct,N,822.0,1552292.0,1569694.0,1552292.0
83,right,short,right,short,True,600.0,broken,N,723.0,1569694.0,1581161.0,1569694.0
84,right,short,right,short,True,1050.0,correct,N,900.0,1581161.0,1592339.0,1581161.0
85,right,short,right,short,True,1260.0,correct,N,905.0,1592339.0,1614438.0,1592339.0
86,right,short,right,short,True,1050.0,broken,N,739.0,1614438.0,1625955.0,1614438.0
87,left,long,right,short,True,1260.0,incorrect,N,1134.0,1625955.0,1645719.0,1625955.0
88,,,left,long,False,2400.0,broken,N,,1645719.0,1664827.0,1645719.0
89,left,long,right,short,True,600.0,incorrect,N,3912.0,1664827.0,1686341.0,1664827.0
90,,,right,short,False,600.0,broken,N,,1686341.0,1708135.0,1686341.0
91,right,short,right,short,True,1050.0,correct,N,618.0,1708135.0,1719912.0,1708135.0
92,,,left,long,False,1740.0,broken,N,,1719912.0,1740219.0,1719912.0
93,right,short,right,short,True,1380.0,broken,N,735.0,1740219.0,1749741.0,1740219.0
94,right,short,right,short,True,1380.0,correct,N,957.0,1749741.0,1760493.0,1749741.0
95,left,long,left,long,True,1620.0,correct,N,743.0,1760493.0,1779197.0,1760493.0
96,left,long,left,long,True,1740.0,correct,N,771.0,1779197.0,1789241.0,1779197.0
97,left,long,left,long,True,2400.0,broken,N,788.0,1789241.0,1804828.0,1789241.0
98,right,short,left,long,True,1620.0,incorrect,N,656.0,1804828.0,1824641.0,1804828.0
99,right,short,right,short,True,1380.0,correct,N,865.0,1824641.0,1834071.0,1824641.0
100,right,short,right,short,True,1260.0,correct,N,741.0,1834071.0,1853585.0,1834071.0
101,right,short,left,long,True,1950.0,incorrect,N,700.0,1853585.0,1873349.0,1853585.0
102,,,right,short,False,1050.0,broken,N,,1873349.0,1892456.0,1873349.0
103,left,long,left,long,True,1740.0,correct,N,845.0,1892456.0,1904478.0,1892456.0
104,right,short,right,short,True,600.0,correct,N,744.0,1904478.0,1916181.0,1904478.0
105,left,short,right,long,True,1620.0,incorrect,S,911.0,1916181.0,1950444.0,1916181.0
106,left,short,left,short,True,1380.0,correct,S,994.0,1950444.0,1968107.0,1950444.0
107,right,long,left,short,True,1050.0,incorrect,S,933.0,1968107.0,1991190.0,1968107.0
108,left,short,left,short,True,1380.0,correct,S,1259.0,1991190.0,2002960.0,1991190.0
109,right,long,right,long,True,1950.0,correct,S,824.0,2002960.0,2015431.0,2002960.0
110,right,long,right,long,True,1740.0,correct,S,639.0,2015431.0,2026248.0,2015431.0
111,right,long,right,long,True,1740.0,broken,S,942.0,2026248.0,2036809.0,2026248.0
112,left,short,left,short,True,1380.0,correct,S,693.0,2036809.0,2046425.0,2036809.0
113,right,long,right,long,True,1740.0,broken,S,658.0,2046425.0,2064762.0,2046425.0
114,left,short,left,short,True,1380.0,correct,S,830.0,2064762.0,2079217.0,2064762.0
115,left,short,right,long,True,1620.0,incorrect,S,780.0,2079217.0,2099449.0,2079217.0
116,left,short,right,long,True,1620.0,incorrect,S,1053.0,2099449.0,2119877.0,2099449.0
117,right,long,right,long,True,1620.0,correct,S,732.0,2119877.0,2130565.0,2119877.0
118,right,long,right,long,True,1740.0,correct,S,692.0,2130565.0,2141804.0,2130565.0
119,,,right,long,False,2400.0,broken,S,,2141804.0,2161987.0,2141804.0
120,left,short,left,short,True,1050.0,correct,S,931.0,2161987.0,2173419.0,2161987.0
121,right,long,left,short,True,1380.0,incorrect,S,1032.0,2173419.0,2196169.0,2173419.0
122,left,short,right,long,True,1740.0,incorrect,S,888.0,2196169.0,2216487.0,2196169.0
123,,,right,long,False,2400.0,broken,S,,2216487.0,2236327.0,2216487.0
124,left,short,left,short,True,1050.0,correct,S,848.0,2236327.0,2247222.0,2236327.0
125,left,short,left,short,True,600.0,broken,S,974.0,2247222.0,2260848.0,2247222.0
126,,,left,short,False,1380.0,broken,S,,2260848.0,2280201.0,2260848.0
127,,,left,short,False,1260.0,broken,S,,2280201.0,2300339.0,2280201.0
128,,,right,long,False,1620.0,broken,S,,2300339.0,2320574.0,2300339.0
129,left,short,left,short,True,600.0,broken,S,1311.0,2320574.0,2338976.0,2320574.0
130,left,short,right,long,True,1620.0,incorrect,S,837.0,2338976.0,2359442.0,2338976.0
131,right,long,left,short,True,1380.0,incorrect,S,725.0,2359442.0,2380114.0,2359442.0
132,left,short,left,short,True,1050.0,broken,S,789.0,2380114.0,2390227.0,2380114.0
133,,,right,long,False,1620.0,broken,S,,2390227.0,2410381.0,2390227.0
134,right,long,right,long,True,1950.0,correct,S,740.0,2410381.0,2420328.0,2410381.0
135,left,short,left,short,True,1050.0,correct,S,797.0,2420328.0,2431481.0,2420328.0
136,right,long,right,long,True,1950.0,correct,S,678.0,2431481.0,2442337.0,2431481.0
137,right,long,right,long,True,1740.0,broken,S,809.0,2442337.0,2453218.0,2442337.0
138,right,long,right,long,True,1620.0,broken,S,878.0,2453218.0,2467279.0,2453218.0
139,,,left,short,False,1380.0,broken,S,,2467279.0,2486676.0,2467279.0
140,left,short,left,short,True,1380.0,correct,S,818.0,2486676.0,2496174.0,2486676.0
141,right,long,right,long,True,1740.0,correct,S,569.0,2496174.0,2521945.0,2496174.0
142,right,long,right,long,True,1740.0,broken,S,780.0,2521945.0,2531739.0,2521945.0
143,left,short,left,short,True,1050.0,correct,S,803.0,2531739.0,2541595.0,2531739.0
144,right,long,right,long,True,1740.0,correct,S,587.0,2541595.0,2557122.0,2541595.0
145,right,long,right,long,True,1740.0,correct,S,665.0,2557122.0,2568168.0,2557122.0
146,left,short,left,short,True,600.0,correct,S,830.0,2568168.0,2578220.0,2568168.0
147,left,short,left,short,True,1050.0,correct,S,811.0,2578220.0,2600226.0,2578220.0
148,right,long,right,long,True,2400.0,broken,S,590.0,2600226.0,2614975.0,2600226.0
149,right,long,right,long,True,1740.0,correct,S,735.0,2614975.0,2625315.0,2614975.0
150,right,long,right,long,True,1620.0,correct,S,976.0,2625315.0,2637549.0,2625315.0
151,,,left,short,False,1050.0,broken,S,,2637549.0,2667351.0,2637549.0
152,left,short,left,short,True,1380.0,correct,S,769.0,2667351.0,2677327.0,2667351.0
153,right,long,left,short,True,1380.0,incorrect,S,676.0,2677327.0,2711239.0,2677327.0
154,left,short,left,short,True,1380.0,broken,S,772.0,2711239.0,2721668.0,2711239.0
155,right,long,right,long,True,1620.0,correct,S,1042.0,2721668.0,2731863.0,2721668.0
156,right,long,left,short,True,1380.0,incorrect,S,610.0,2731863.0,2754130.0,2731863.0
157,left,short,left,short,True,600.0,correct,S,862.0,2754130.0,2764547.0,2754130.0
158,left,short,right,long,True,2400.0,incorrect,S,1273.0,2764547.0,2799409.0,2764547.0
159,left,short,left,short,True,600.0,broken,S,747.0,2799409.0,2809972.0,2799409.0
160,left,short,left,short,True,1260.0,correct,S,887.0,2809972.0,2822374.0,2809972.0
161,left,short,left,short,True,600.0,broken,S,1269.0,2822374.0,2846362.0,2822374.0
162,right,long,right,long,True,1620.0,correct,S,967.0,2846362.0,2856956.0,2846362.0
163,left,short,right,long,True,1620.0,incorrect,S,847.0,2856956.0,2878574.0,2856956.0
164,right,long,right,long,True,2400.0,correct,S,659.0,2878574.0,2888324.0,2878574.0
165,right,long,right,long,True,1620.0,broken,S,791.0,2888324.0,2898477.0,2888324.0
166,left,long,right,short,True,1050.0,incorrect,N,2079.0,2898477.0,2918378.0,2898477.0
167,right,short,right,short,True,1260.0,broken,N,779.0,2918378.0,2929501.0,2918378.0
168,left,long,right,short,True,1380.0,incorrect,N,786.0,2929501.0,2949463.0,2929501.0
169,left,long,right,short,True,1260.0,incorrect,N,1066.0,2949463.0,2968945.0,2949463.0
170,right,short,right,short,True,1380.0,correct,N,780.0,2968945.0,2979636.0,2968945.0
171,left,long,right,short,True,1260.0,incorrect,N,912.0,2979636.0,3014118.0,2979636.0
172,,,left,long,False,1950.0,broken,N,,3014118.0,3033810.0,3014118.0
173,left,long,right,short,True,1380.0,incorrect,N,753.0,3033810.0,3061088.0,3033810.0
174,left,long,left,long,True,1740.0,correct,N,800.0,3061088.0,3071464.0,3061088.0
175,left,long,right,short,True,1380.0,incorrect,N,739.0,3071464.0,3096857.0,3071464.0
176,right,short,left,long,True,1950.0,incorrect,N,684.0,3096857.0,3117121.0,3096857.0
177,left,long,left,long,True,1740.0,correct,N,842.0,3117121.0,3143937.0,3117121.0
178,,,left,long,False,1740.0,broken,N,,3143937.0,3174668.0,3143937.0
179,left,long,left,long,True,1620.0,correct,N,740.0,3174668.0,3186816.0,3174668.0
180,left,long,right,short,True,1050.0,incorrect,N,943.0,3186816.0,3210768.0,3186816.0
181,left,long,left,long,True,1620.0,correct,N,990.0,3210768.0,3220542.0,3210768.0
182,right,short,right,short,True,1260.0,correct,N,1849.0,3220542.0,3246642.0,3220542.0
183,left,long,left,long,True,2400.0,correct,N,964.0,3246642.0,3256861.0,3246642.0
184,left,long,left,long,True,1740.0,correct,N,851.0,3256861.0,3273859.0,3256861.0
185,left,long,left,long,True,1620.0,broken,N,810.0,3273859.0,3285362.0,3273859.0
186,right,short,left,long,True,1950.0,incorrect,N,2766.0,3285362.0,3307431.0,3285362.0
187,left,long,left,long,True,1950.0,correct,N,860.0,3307431.0,3325300.0,3307431.0
188,right,short,right,short,True,1260.0,correct,N,731.0,3325300.0,3344619.0,3325300.0
189,left,long,left,long,True,1620.0,broken,N,854.0,3344619.0,3355931.0,3344619.0
190,right,short,right,short,True,600.0,correct,N,731.0,3355931.0,3366678.0,3355931.0
191,right,short,left,long,True,1620.0,incorrect,N,714.0,3366678.0,3390894.0,3366678.0
192,right,short,right,short,True,1050.0,correct,N,848.0,3390894.0,3401874.0,3390894.0
193,left,long,left,long,True,1620.0,broken,N,809.0,3401874.0,3418880.0,3401874.0
194,right,short,left,long,True,2400.0,incorrect,N,1014.0,3418880.0,3438993.0,3418880.0
195,right,short,right,short,True,1260.0,correct,N,812.0,3438993.0,3450095.0,3438993.0
196,left,long,right,short,True,600.0,incorrect,N,1651.0,3450095.0,3471749.0,3450095.0
197,right,short,right,short,True,600.0,correct,N,1826.0,3471749.0,3482400.0,3471749.0
198,left,long,right,short,True,1380.0,incorrect,N,976.0,3482400.0,3504293.0,3482400.0
199,left,long,left,long,True,1740.0,broken,N,1115.0,3504293.0,3527600.0,3504293.0
200,,,left,long,False,1950.0,broken,N,,3527600.0,3547608.0,3527600.0
201,left,long,left,long,True,1950.0,broken,N,979.0,3547608.0,3558456.0,3547608.0
202,right,short,right,short,True,1380.0,correct,N,789.0,3558456.0,3574559.0,3558456.0
203,right,short,left,long,True,1620.0,incorrect,N,741.0,3574559.0,3596359.0,3574559.0
204,,,left,long,False,1620.0,broken,N,,3596359.0,3616712.0,3596359.0
205,,,left,long,False,2400.0,broken,N,,3616712.0,3636313.0,3616712.0
206,right,short,right,short,True,600.0,correct,N,936.0,3636313.0,3646669.0,3636313.0
207,,,right,short,False,1260.0,broken,N,,3646669.0,3666642.0,3646669.0
208,right,short,right,short,True,1380.0,correct,N,752.0,3666642.0,3679925.0,3666642.0
209,left,long,left,long,True,1950.0,correct,N,844.0,3679925.0,3693786.0,3679925.0
210,right,short,right,short,True,600.0,broken,N,748.0,3693786.0,3703949.0,3693786.0
211,left,long,left,long,True,2400.0,correct,N,801.0,3703949.0,3713713.0,3703949.0
212,left,long,right,short,True,1260.0,incorrect,N,1051.0,3713713.0,3735508.0,3713713.0
213,left,long,right,short,True,1380.0,incorrect,N,992.0,3735508.0,3756257.0,3735508.0
214,,,right,short,False,1050.0,broken,N,,3756257.0,3776897.0,3756257.0
215,right,short,right,short,True,1380.0,broken,N,570.0,3776897.0,3786680.0,3776897.0
216,,,right,short,False,1380.0,broken,N,,3786680.0,3806357.0,3786680.0
217,right,short,right,short,True,1380.0,broken,N,613.0,3806357.0,3816007.0,3806357.0
218,,,left,long,False,2400.0,broken,N,,3816007.0,3836579.0,3816007.0
219,right,short,right,short,True,600.0,correct,N,637.0,3836579.0,3847358.0,3836579.0
220,right,short,right,short,True,600.0,correct,N,822.0,3847358.0,3870695.0,3847358.0
221,right,short,right,short,True,1380.0,correct,N,697.0,3870695.0,3884302.0,3870695.0
222,left,long,left,long,True,1740.0,correct,N,910.0,3884302.0,3906723.0,3884302.0
223,right,short,right,short,True,600.0,broken,N,752.0,3906723.0,3920902.0,3906723.0
224,,,right,short,False,1260.0,broken,N,,3920902.0,3940645.0,3920902.0
225,right,short,right,short,True,1050.0,broken,N,709.0,3940645.0,3953130.0,3940645.0
226,right,short,left,long,True,1620.0,incorrect,N,742.0,3953130.0,3972700.0,3953130.0
227,left,long,left,long,True,2400.0,correct,N,777.0,3972700.0,3982115.0,3972700.0
228,right,long,right,long,True,2400.0,correct,S,589.0,3982115.0,4009385.0,3982115.0
229,right,long,left,short,True,1380.0,incorrect,S,633.0,4009385.0,4034392.0,4009385.0
230,,,right,long,False,2400.0,broken,S,,4034392.0,4056569.0,4034392.0
231,left,short,left,short,True,1260.0,correct,S,1356.0,4056569.0,4081470.0,4056569.0
232,right,long,right,long,True,1620.0,correct,S,1852.0,4081470.0,4116716.0,4081470.0
233,right,long,left,short,True,600.0,incorrect,S,1556.0,4116716.0,4161674.0,4116716.0
234,,,left,short,False,1260.0,broken,S,,4161674.0,4181817.0,4161674.0
235,left,short,left,short,True,1380.0,broken,S,828.0,4181817.0,4197444.0,4181817.0
236,left,short,left,short,True,1260.0,correct,S,727.0,4197444.0,4208772.0,4197444.0
237,right,long,left,short,True,600.0,incorrect,S,1395.0,4208772.0,4245638.0,4208772.0
238,left,short,right,long,True,1740.0,incorrect,S,1352.0,4245638.0,4265614.0,4245638.0
239,left,short,left,short,True,1380.0,correct,S,953.0,4265614.0,4276024.0,4265614.0
240,left,short,left,short,True,1260.0,correct,S,981.0,4276024.0,4293765.0,4276024.0
241,right,long,right,long,True,1950.0,correct,S,644.0,4293765.0,4314105.0,4293765.0
242,left,short,left,short,True,1380.0,correct,S,751.0,4314105.0,4327150.0,4314105.0
243,right,long,right,long,True,1620.0,correct,S,678.0,4327150.0,4341051.0,4327150.0
244,right,long,left,short,True,1380.0,incorrect,S,1111.0,4341051.0,4362414.0,4341051.0
245,left,short,left,short,True,1260.0,broken,S,978.0,4362414.0,4380884.0,4362414.0
246,,,right,long,False,2400.0,broken,S,,4380884.0,4400656.0,4380884.0
247,left,short,left,short,True,600.0,broken,S,967.0,4400656.0,4417539.0,4400656.0
248,right,long,right,long,True,2400.0,correct,S,726.0,4417539.0,4427772.0,4417539.0
249,right,long,left,short,True,1380.0,incorrect,S,1004.0,4427772.0,4450329.0,4427772.0
250,right,long,right,long,True,1620.0,correct,S,745.0,4450329.0,4461230.0,4450329.0
251,,,left,short,False,1050.0,broken,S,,4461230.0,4483387.0,4461230.0
252,left,short,left,short,True,1260.0,correct,S,809.0,4483387.0,4493510.0,4483387.0
253,right,long,right,long,True,2400.0,correct,S,655.0,4493510.0,4514227.0,4493510.0
254,left,short,left,short,True,1260.0,correct,S,982.0,4514227.0,4531308.0,4514227.0
255,right,long,left,short,True,1260.0,incorrect,S,740.0,4531308.0,4560818.0,4531308.0
256,left,short,left,short,True,1380.0,correct,S,1099.0,4560818.0,4570616.0,4560818.0
257,right,long,left,short,True,1260.0,incorrect,S,2176.0,4570616.0,4598876.0,4570616.0
258,right,long,right,long,True,1740.0,correct,S,587.0,4598876.0,4608849.0,4598876.0
259,right,long,left,short,True,1260.0,incorrect,S,1968.0,4608849.0,4631938.0,4608849.0
260,left,short,left,short,True,1380.0,correct,S,802.0,4631938.0,4643658.0,4631938.0
261,right,long,right,long,True,1950.0,correct,S,646.0,4643658.0,4670754.0,4643658.0
262,right,long,left,short,True,1380.0,incorrect,S,840.0,4670754.0,4692549.0,4670754.0
263,right,long,right,long,True,1950.0,broken,S,940.0,4692549.0,4701995.0,4692549.0
264,left,short,right,long,True,1620.0,incorrect,S,707.0,4701995.0,4722255.0,4701995.0
265,,,right,long,False,1620.0,broken,S,,4722255.0,4741814.0,4722255.0
266,,,left,short,False,600.0,broken,S,,4741814.0,4767409.0,4741814.0
267,left,short,left,short,True,1050.0,correct,S,800.0,4767409.0,4776837.0,4767409.0
268,right,long,right,long,True,1740.0,correct,S,930.0,4776837.0,4800807.0,4776837.0
269,right,long,right,long,True,1950.0,correct,S,839.0,4800807.0,4812512.0,4800807.0
270,right,long,right,long,True,1620.0,broken,S,1008.0,4812512.0,4824158.0,4812512.0
271,right,long,left,short,True,1260.0,incorrect,S,1461.0,4824158.0,4843571.0,4824158.0
272,right,long,right,long,True,1740.0,correct,S,952.0,4843571.0,4855669.0,4843571.0
273,left,short,right,long,True,1620.0,incorrect,S,822.0,4855669.0,4890374.0,4855669.0
274,right,long,left,short,True,1380.0,incorrect,S,615.0,4890374.0,4912917.0,4890374.0
275,left,short,right,long,True,2400.0,incorrect,S,884.0,4912917.0,4934884.0,4912917.0
276,left,short,left,short,True,1050.0,correct,S,863.0,4934884.0,4945002.0,4934884.0
277,right,long,right,long,True,1740.0,correct,S,636.0,4945002.0,4967478.0,4945002.0
278,left,long,left,long,True,1620.0,correct,N,752.0,4967478.0,4977981.0,4967478.0
279,left,long,right,short,True,1380.0,incorrect,N,736.0,4977981.0,4999178.0,4977981.0
280,left,long,left,long,True,1950.0,correct,N,756.0,4999178.0,5009501.0,4999178.0
281,right,short,right,short,True,600.0,correct,N,1604.0,5009501.0,5024540.0,5009501.0
282,left,long,left,long,True,2400.0,correct,N,760.0,5024540.0,5034782.0,5024540.0
283,right,short,right,short,True,600.0,broken,N,705.0,5034782.0,5052667.0,5034782.0
284,right,short,right,short,True,1380.0,correct,N,689.0,5052667.0,5063221.0,5052667.0
285,left,long,left,long,True,1950.0,correct,N,800.0,5063221.0,5085020.0,5063221.0
286,right,short,right,short,True,1050.0,broken,N,743.0,5085020.0,5097984.0,5085020.0
287,left,long,left,long,True,1740.0,correct,N,713.0,5097984.0,5107939.0,5097984.0
288,right,short,right,short,True,1260.0,broken,N,815.0,5107939.0,5124982.0,5107939.0
289,right,short,right,short,True,1260.0,correct,N,641.0,5124982.0,5134400.0,5124982.0
290,right,short,right,short,True,600.0,broken,N,615.0,5134400.0,5152730.0,5134400.0
291,left,long,left,long,True,2400.0,broken,N,755.0,5152730.0,5166161.0,5152730.0
292,right,short,right,short,True,1260.0,broken,N,534.0,5166161.0,5176783.0,5166161.0
293,right,short,right,short,True,600.0,correct,N,909.0,5176783.0,5186886.0,5176783.0
294,left,long,left,long,True,1740.0,correct,N,672.0,5186886.0,5207605.0,5186886.0
295,right,short,right,short,True,600.0,correct,N,826.0,5207605.0,5221222.0,5207605.0
296,left,long,right,short,True,1260.0,incorrect,N,961.0,5221222.0,5243325.0,5221222.0
297,right,short,right,short,True,1050.0,broken,N,853.0,5243325.0,5278608.0,5243325.0
298,left,long,left,long,True,1620.0,correct,N,781.0,5278608.0,5288586.0,5278608.0
299,right,short,right,short,True,1050.0,correct,N,710.0,5288586.0,5304178.0,5288586.0
300,left,long,left,long,True,1950.0,correct,N,744.0,5304178.0,5314271.0,5304178.0
301,right,short,right,short,True,1260.0,correct,N,947.0,5314271.0,5327449.0,5314271.0
302,left,long,left,long,True,1950.0,correct,N,831.0,5327449.0,5337407.0,5327449.0
303,right,short,left,long,True,1740.0,incorrect,N,594.0,5337407.0,5359201.0,5337407.0
304,right,short,right,short,True,1380.0,broken,N,660.0,5359201.0,5368696.0,5359201.0
305,right,short,right,short,True,600.0,broken,N,797.0,5368696.0,5378285.0,5368696.0
306,left,long,left,long,True,1620.0,broken,N,835.0,5378285.0,5391587.0,5378285.0
307,right,short,right,short,True,600.0,broken,N,1338.0,5391587.0,5403137.0,5391587.0
308,left,long,right,short,True,1050.0,broken,N,1034.0,5403137.0,5422245.0,5403137.0
309,,,left,long,False,2400.0,broken,N,,5422245.0,5442468.0,5422245.0
310,right,short,right,short,True,1050.0,correct,N,582.0,5442468.0,5453910.0,5442468.0
311,left,long,left,long,True,1620.0,correct,N,955.0,5453910.0,5471785.0,5453910.0
312,right,short,right,short,True,1050.0,correct,N,667.0,5471785.0,5481849.0,5471785.0
313,right,short,right,short,True,600.0,correct,N,937.0,5481849.0,5491960.0,5481849.0
314,right,short,left,long,True,1950.0,incorrect,N,658.0,5491960.0,5518196.0,5491960.0
315,left,long,left,long,True,2400.0,correct,N,745.0,5518196.0,5528567.0,5518196.0
316,,,left,long,False,1950.0,broken,N,,5528567.0,5553383.0,5528567.0
317,,,left,long,False,2400.0,broken,N,,5553383.0,5572913.0,5553383.0
318,left,long,right,short,True,1380.0,incorrect,N,805.0,5572913.0,5592415.0,5572913.0
319,right,short,right,short,True,1260.0,correct,N,652.0,5592415.0,5601907.0,5592415.0
