,t,name,var,value
0,24584.0,TRIAL_AVAILABLE_EVENT,,
1,24585.0,,correct_side,left
2,24585.0,,this_interval,1260.0
3,24585.0,,stim_long,False
4,24585.0,,init_port,S
5,38155.0,TRIAL_ENTRY_EVENT,,
6,38156.0,STIM_ONSET_EVENT,,
7,39417.0,STIM_OFFSET_EVENT,,
8,39417.0,CHOICE_STATE,,
9,40407.0,CHOICE_INCORRECT_EVENT,,
10,40407.0,CHOICE_LONG_EVENT,,
11,40407.0,CHOICE_EVENT,,
12,40407.0,CHOICE_RIGHT_EVENT,,
13,57262.0,TRIAL_AVAILABLE_EVENT,,
14,57263.0,,stim_long,False
15,57263.0,,init_port,S
16,57263.0,,correct_side,left
17,57263.0,,this_interval,1380.0
18,57858.0,TRIAL_ENTRY_EVENT,,
19,57859.0,STIM_ONSET_EVENT,,
20,76963.0,TRIAL_AVAILABLE_EVENT,,
21,76964.0,,init_port,S
22,76964.0,,this_interval,1950.0
23,76964.0,,correct_side,right
24,76964.0,,stim_long,True
25,83709.0,TRIAL_ENTRY_EVENT,,
26,83710.0,STIM_ONSET_EVENT,,
27,85660.0,STIM_OFFSET_EVENT,,
28,85660.0,CHOICE_STATE,,
29,86308.0,CHOICE_RIGHT_EVENT,,
30,86308.0,CHOICE_LONG_EVENT,,
31,86308.0,CHOICE_CORRECT_EVENT,,
32,86308.0,CHOICE_EVENT,,
33,87108.0,REWARD_EVENT,,
34,92815.0,TRIAL_AVAILABLE_EVENT,,
35,92816.0,,stim_long,False
36,92816.0,,correct_side,left
37,92816.0,,init_port,S
38,92816.0,,this_interval,600.0
39,93864.0,TRIAL_ENTRY_EVENT,,
40,93865.0,STIM_ONSET_EVENT,,
41,94466.0,STIM_OFFSET_EVENT,,
42,94466.0,CHOICE_STATE,,
43,95230.0,CHOICE_CORRECT_EVENT,,
44,95230.0,CHOICE_EVENT,,
45,95230.0,CHOICE_LEFT_EVENT,,
46,95230.0,CHOICE_SHORT_EVENT,,
47,112969.0,TRIAL_AVAILABLE_EVENT,,
48,112970.0,,init_port,S
49,112970.0,,stim_long,False
50,112970.0,,this_interval,1380.0
51,112970.0,,correct_side,left
52,116007.0,STIM_ONSET_EVENT,,
53,116007.0,TRIAL_ENTRY_EVENT,,
54,117389.0,STIM_OFFSET_EVENT,,
55,117389.0,CHOICE_STATE,,
56,118404.0,CHOICE_LEFT_EVENT,,
57,118404.0,CHOICE_CORRECT_EVENT,,
58,118404.0,CHOICE_EVENT,,
59,118404.0,CHOICE_SHORT_EVENT,,
60,119206.0,REWARD_EVENT,,
61,125113.0,TRIAL_AVAILABLE_EVENT,,
62,125114.0,,init_port,S
63,125114.0,,stim_long,True
64,125114.0,,correct_side,right
65,125114.0,,this_interval,1740.0
66,126257.0,TRIAL_ENTRY_EVENT,,
67,126258.0,STIM_ONSET_EVENT,,
68,128000.0,STIM_OFFSET_EVENT,,
69,128000.0,CHOICE_STATE,,
70,128992.0,CHOICE_SHORT_EVENT,,
71,128992.0,CHOICE_LEFT_EVENT,,
72,128992.0,CHOICE_EVENT,,
73,128992.0,CHOICE_INCORRECT_EVENT,,
74,145361.0,TRIAL_AVAILABLE_EVENT,,
75,145362.0,,this_interval,600.0
76,145362.0,,init_port,S
77,145362.0,,stim_long,False
78,145362.0,,correct_side,left
79,146190.0,TRIAL_ENTRY_EVENT,,
80,146191.0,STIM_ONSET_EVENT,,
81,146793.0,CHOICE_STATE,,
82,146793.0,STIM_OFFSET_EVENT,,
83,147762.0,CHOICE_SHORT_EVENT,,
84,147762.0,CHOICE_LEFT_EVENT,,
85,147762.0,CHOICE_CORRECT_EVENT,,
86,147762.0,CHOICE_EVENT,,
87,148564.0,REWARD_EVENT,,
88,155295.0,TRIAL_AVAILABLE_EVENT,,
89,155296.0,,correct_side,right
90,155296.0,,this_interval,1620.0
91,155296.0,,stim_long,True
92,155296.0,,init_port,S
93,174495.0,TRIAL_ENTRY_EVENT,,
94,174496.0,STIM_ONSET_EVENT,,
95,176117.0,CHOICE_STATE,,
96,176117.0,STIM_OFFSET_EVENT,,
97,176776.0,CHOICE_LEFT_EVENT,,
98,176776.0,CHOICE_EVENT,,
99,176776.0,CHOICE_SHORT_EVENT,,
100,176776.0,CHOICE_INCORRECT_EVENT,,
101,193602.0,TRIAL_AVAILABLE_EVENT,,
102,193603.0,,this_interval,1950.0
103,193603.0,,correct_side,right
104,193603.0,,stim_long,True
105,193603.0,,init_port,S
106,196987.0,TRIAL_ENTRY_EVENT,,
107,196987.0,STIM_ONSET_EVENT,,
108,198937.0,CHOICE_STATE,,
109,198937.0,STIM_OFFSET_EVENT,,
110,199684.0,CHOICE_LEFT_EVENT,,
111,199684.0,CHOICE_SHORT_EVENT,,
112,199684.0,CHOICE_INCORRECT_EVENT,,
113,199684.0,CHOICE_EVENT,,
114,216092.0,TRIAL_AVAILABLE_EVENT,,
115,216093.0,,this_interval,1380.0
116,216093.0,,correct_side,left
117,216093.0,,init_port,S
118,216093.0,,stim_long,False
119,218391.0,TRIAL_ENTRY_EVENT,,
120,218392.0,STIM_ONSET_EVENT,,
121,219773.0,STIM_OFFSET_EVENT,,
122,219773.0,CHOICE_STATE,,
123,220462.0,CHOICE_SHORT_EVENT,,
124,220462.0,CHOICE_LEFT_EVENT,,
125,220462.0,CHOICE_CORRECT_EVENT,,
126,220462.0,CHOICE_EVENT,,
127,237498.0,TRIAL_AVAILABLE_EVENT,,
128,237499.0,,init_port,S
129,237499.0,,correct_side,left
130,237499.0,,stim_long,False
131,237499.0,,this_interval,1380.0
132,242456.0,TRIAL_ENTRY_EVENT,,
133,242457.0,STIM_ONSET_EVENT,,
134,261562.0,TRIAL_AVAILABLE_EVENT,,
135,261563.0,,stim_long,True
136,261563.0,,correct_side,right
137,261563.0,,this_interval,1620.0
138,261563.0,,init_port,S
139,263528.0,TRIAL_ENTRY_EVENT,,
140,263529.0,STIM_ONSET_EVENT,,
141,282634.0,TRIAL_AVAILABLE_EVENT,,
142,282635.0,,init_port,S
143,282635.0,,correct_side,right
144,282635.0,,stim_long,True
145,282635.0,,this_interval,1950.0
146,286483.0,TRIAL_ENTRY_EVENT,,
147,286484.0,STIM_ONSET_EVENT,,
148,288435.0,STIM_OFFSET_EVENT,,
149,288435.0,CHOICE_STATE,,
150,289186.0,CHOICE_SHORT_EVENT,,
151,289186.0,CHOICE_INCORRECT_EVENT,,
152,289186.0,CHOICE_LEFT_EVENT,,
153,289186.0,CHOICE_EVENT,,
154,305590.0,TRIAL_AVAILABLE_EVENT,,
155,305591.0,,this_interval,1380.0
156,305591.0,,init_port,S
157,305591.0,,stim_long,False
158,305591.0,,correct_side,left
159,318642.0,TRIAL_ENTRY_EVENT,,
160,318642.0,STIM_ONSET_EVENT,,
161,320024.0,CHOICE_STATE,,
162,320024.0,STIM_OFFSET_EVENT,,
163,320727.0,CHOICE_EVENT,,
164,320727.0,CHOICE_RIGHT_EVENT,,
165,320727.0,CHOICE_LONG_EVENT,,
166,320727.0,CHOICE_INCORRECT_EVENT,,
167,337746.0,TRIAL_AVAILABLE_EVENT,,
168,337747.0,,stim_long,True
169,337747.0,,this_interval,2400.0
170,337747.0,,init_port,S
171,337747.0,,correct_side,right
172,338507.0,TRIAL_ENTRY_EVENT,,
173,338507.0,STIM_ONSET_EVENT,,
174,357612.0,TRIAL_AVAILABLE_EVENT,,
175,357613.0,,init_port,S
176,357613.0,,correct_side,left
177,357613.0,,stim_long,False
178,357613.0,,this_interval,1380.0
179,361982.0,STIM_ONSET_EVENT,,
180,361982.0,TRIAL_ENTRY_EVENT,,
181,363365.0,STIM_OFFSET_EVENT,,
182,363365.0,CHOICE_STATE,,
183,363984.0,CHOICE_EVENT,,
184,363984.0,CHOICE_LONG_EVENT,,
185,363984.0,CHOICE_INCORRECT_EVENT,,
186,363984.0,CHOICE_RIGHT_EVENT,,
187,381088.0,TRIAL_AVAILABLE_EVENT,,
188,381089.0,,this_interval,1950.0
189,381089.0,,init_port,S
190,381089.0,,stim_long,True
191,381089.0,,correct_side,right
192,383226.0,TRIAL_ENTRY_EVENT,,
193,383227.0,STIM_ONSET_EVENT,,
194,402332.0,TRIAL_AVAILABLE_EVENT,,
195,402333.0,,correct_side,left
196,402333.0,,this_interval,1380.0
197,402333.0,,init_port,S
198,402333.0,,stim_long,False
199,411709.0,TRIAL_ENTRY_EVENT,,
200,411710.0,STIM_ONSET_EVENT,,
201,413091.0,CHOICE_STATE,,
202,413091.0,STIM_OFFSET_EVENT,,
203,413801.0,CHOICE_EVENT,,
204,413801.0,CHOICE_SHORT_EVENT,,
205,413801.0,CHOICE_CORRECT_EVENT,,
206,413801.0,CHOICE_LEFT_EVENT,,
207,414603.0,REWARD_EVENT,,
208,420813.0,TRIAL_AVAILABLE_EVENT,,
209,420814.0,,this_interval,1260.0
210,420814.0,,correct_side,left
211,420814.0,,stim_long,False
212,420814.0,,init_port,S
213,429016.0,TRIAL_ENTRY_EVENT,,
214,429017.0,STIM_ONSET_EVENT,,
215,430278.0,STIM_OFFSET_EVENT,,
216,430278.0,CHOICE_STATE,,
217,431148.0,CHOICE_LEFT_EVENT,,
218,431148.0,CHOICE_CORRECT_EVENT,,
219,431148.0,CHOICE_SHORT_EVENT,,
220,431148.0,CHOICE_EVENT,,
221,431950.0,REWARD_EVENT,,
222,438122.0,TRIAL_AVAILABLE_EVENT,,
223,438123.0,,correct_side,left
224,438123.0,,init_port,S
225,438123.0,,stim_long,False
226,438123.0,,this_interval,1050.0
227,445436.0,TRIAL_ENTRY_EVENT,,
228,445437.0,STIM_ONSET_EVENT,,
229,446488.0,STIM_OFFSET_EVENT,,
230,446488.0,CHOICE_STATE,,
231,447300.0,CHOICE_EVENT,,
232,447300.0,CHOICE_SHORT_EVENT,,
233,447300.0,CHOICE_CORRECT_EVENT,,
234,447300.0,CHOICE_LEFT_EVENT,,
235,448102.0,REWARD_EVENT,,
236,454543.0,TRIAL_AVAILABLE_EVENT,,
237,454544.0,,correct_side,left
238,454544.0,,this_interval,1050.0
239,454544.0,,stim_long,False
240,454544.0,,init_port,S
241,465344.0,TRIAL_ENTRY_EVENT,,
242,465345.0,STIM_ONSET_EVENT,,
243,466396.0,CHOICE_STATE,,
244,466396.0,STIM_OFFSET_EVENT,,
245,467156.0,CHOICE_CORRECT_EVENT,,
246,467156.0,CHOICE_LEFT_EVENT,,
247,467156.0,CHOICE_EVENT,,
248,467156.0,CHOICE_SHORT_EVENT,,
249,467958.0,REWARD_EVENT,,
250,474450.0,TRIAL_AVAILABLE_EVENT,,
251,474451.0,,this_interval,1050.0
252,474451.0,,stim_long,False
253,474451.0,,init_port,S
254,474451.0,,correct_side,left
255,490533.0,TRIAL_ENTRY_EVENT,,
256,490534.0,STIM_ONSET_EVENT,,
257,491585.0,STIM_OFFSET_EVENT,,
258,491585.0,CHOICE_STATE,,
259,492335.0,CHOICE_EVENT,,
260,492335.0,CHOICE_LEFT_EVENT,,
261,492335.0,CHOICE_CORRECT_EVENT,,
262,492335.0,CHOICE_SHORT_EVENT,,
263,493136.0,REWARD_EVENT,,
264,499638.0,TRIAL_AVAILABLE_EVENT,,
265,499639.0,,correct_side,right
266,499639.0,,init_port,S
267,499639.0,,stim_long,True
268,499639.0,,this_interval,1950.0
269,501006.0,STIM_ONSET_EVENT,,
270,501006.0,TRIAL_ENTRY_EVENT,,
271,502957.0,STIM_OFFSET_EVENT,,
272,502957.0,CHOICE_STATE,,
273,503572.0,CHOICE_CORRECT_EVENT,,
274,503572.0,CHOICE_LONG_EVENT,,
275,503572.0,CHOICE_EVENT,,
276,503572.0,CHOICE_RIGHT_EVENT,,
277,504373.0,REWARD_EVENT,,
278,510111.0,TRIAL_AVAILABLE_EVENT,,
279,510112.0,,init_port,S
280,510112.0,,correct_side,left
281,510112.0,,this_interval,1380.0
282,510112.0,,stim_long,False
