,chosen_side,chosen_interval,correct_side,interval_category,has_choice,this_interval,outcome,init_port,choice_rt,t_on,t_off,t
99,right,long,right,long,True,1950.0,correct,S,665.0,1872450.0,1885012.0,1872450.0
100,right,long,right,long,True,1740.0,correct,S,835.0,1885012.0,1899526.0,1885012.0
101,right,long,right,long,True,1620.0,correct,S,694.0,1899526.0,1912692.0,1899526.0
102,,,left,short,False,1380.0,broken,S,,1912692.0,1935707.0,1912692.0
103,left,short,left,short,True,1050.0,broken,S,954.0,1935707.0,1945955.0,1935707.0
104,right,long,right,long,True,1620.0,correct,S,648.0,1945955.0,1955958.0,1945955.0
105,,,right,long,False,1620.0,broken,S,,1955958.0,1984655.0,1955958.0
106,left,short,left,short,True,600.0,correct,S,902.0,1984655.0,1994468.0,1984655.0
107,left,short,left,short,True,600.0,broken,S,1758.0,1994468.0,2013885.0,1994468.0
108,,,right,long,False,1620.0,broken,S,,2013885.0,2033443.0,2013885.0
109,right,long,right,long,True,1620.0,correct,S,724.0,2033443.0,2044201.0,2033443.0
110,right,long,right,long,True,1740.0,correct,S,714.0,2044201.0,2064180.0,2044201.0
111,left,short,left,short,True,600.0,broken,S,890.0,2064180.0,2076726.0,2064180.0
112,left,short,right,long,True,1620.0,incorrect,S,790.0,2076726.0,2096146.0,2076726.0
113,right,long,left,short,True,1260.0,incorrect,S,685.0,2096146.0,2116120.0,2096146.0
114,left,short,left,short,True,1260.0,broken,S,876.0,2116120.0,2126496.0,2116120.0
115,left,short,right,long,True,1950.0,incorrect,S,1075.0,2126496.0,2156057.0,2126496.0
116,right,long,right,long,True,1740.0,correct,S,839.0,2156057.0,2168717.0,2156057.0
117,,,left,short,False,1260.0,broken,S,,2168717.0,2190804.0,2168717.0
118,left,short,right,long,True,1950.0,incorrect,S,886.0,2190804.0,2212501.0,2190804.0
119,right,long,left,short,True,1260.0,incorrect,S,1011.0,2212501.0,2252507.0,2212501.0
120,,,right,long,False,1950.0,broken,S,,2252507.0,2272247.0,2252507.0
121,,,right,long,False,1950.0,broken,S,,2272247.0,2296925.0,2272247.0
122,right,long,left,short,True,1380.0,incorrect,S,660.0,2296925.0,2319593.0,2296925.0
123,left,short,left,short,True,1050.0,broken,S,1301.0,2319593.0,2330097.0,2319593.0
124,left,short,left,short,True,600.0,correct,S,1002.0,2330097.0,2341166.0,2330097.0
125,left,short,left,short,True,600.0,broken,S,1223.0,2341166.0,2354515.0,2341166.0
126,left,short,right,long,True,1620.0,incorrect,S,901.0,2354515.0,2373621.0,2354515.0
127,,,left,short,False,600.0,broken,S,,2373621.0,2393477.0,2373621.0
128,left,short,left,short,True,1260.0,broken,S,814.0,2393477.0,2403477.0,2393477.0
129,right,long,left,short,True,1260.0,incorrect,S,1536.0,2403477.0,2428874.0,2403477.0
130,right,long,right,long,True,1620.0,correct,S,773.0,2428874.0,2439932.0,2428874.0
131,left,short,left,short,True,600.0,correct,S,1003.0,2439932.0,2460518.0,2439932.0
132,right,long,right,long,True,1620.0,correct,S,770.0,2460518.0,2474738.0,2460518.0
133,right,long,right,long,True,1950.0,correct,S,726.0,2474738.0,2492994.0,2474738.0
134,right,long,left,short,True,1380.0,incorrect,S,712.0,2492994.0,2518654.0,2492994.0
135,right,long,left,short,True,1260.0,incorrect,S,658.0,2518654.0,2539169.0,2518654.0
136,right,long,left,short,True,1260.0,incorrect,S,629.0,2539169.0,2561386.0,2539169.0
137,left,long,left,long,True,1950.0,correct,N,718.0,2561386.0,2575130.0,2561386.0
138,left,long,left,long,True,1740.0,correct,N,901.0,2575130.0,2586395.0,2575130.0
139,left,long,left,long,True,1950.0,broken,N,1018.0,2586395.0,2604836.0,2586395.0
140,,,right,short,False,1260.0,broken,N,,2604836.0,2624477.0,2604836.0
141,,,right,short,False,1260.0,broken,N,,2624477.0,2644330.0,2624477.0
142,,,right,short,False,1380.0,broken,N,,2644330.0,2663739.0,2644330.0
143,,,left,long,False,2400.0,broken,N,,2663739.0,2684614.0,2663739.0
144,right,short,right,short,True,1380.0,correct,N,629.0,2684614.0,2694720.0,2684614.0
145,left,long,left,long,True,1740.0,correct,N,837.0,2694720.0,2721556.0,2694720.0
146,right,short,right,short,True,1380.0,correct,N,715.0,2721556.0,2734734.0,2721556.0
147,right,short,right,short,True,1380.0,correct,N,716.0,2734734.0,2751283.0,2734734.0
148,right,short,right,short,True,1260.0,broken,N,750.0,2751283.0,2765458.0,2751283.0
149,,,right,short,False,1050.0,broken,N,,2765458.0,2785063.0,2765458.0
150,right,short,right,short,True,1380.0,broken,N,621.0,2785063.0,2795183.0,2785063.0
151,right,short,right,short,True,1260.0,broken,N,652.0,2795183.0,2804857.0,2795183.0
152,right,short,right,short,True,1260.0,correct,N,1042.0,2804857.0,2814855.0,2804857.0
153,left,long,right,short,True,1260.0,incorrect,N,863.0,2814855.0,2843986.0,2814855.0
154,left,long,left,long,True,1620.0,correct,N,843.0,2843986.0,2853094.0,2843986.0
155,left,long,right,short,True,1380.0,incorrect,N,853.0,2853094.0,2879895.0,2853094.0
156,right,short,right,short,True,1050.0,broken,N,961.0,2879895.0,2893765.0,2879895.0
157,right,short,right,short,True,1380.0,correct,N,785.0,2893765.0,2903794.0,2893765.0
158,left,long,left,long,True,2400.0,correct,N,1054.0,2903794.0,2930540.0,2903794.0
159,right,short,left,long,True,1620.0,incorrect,N,771.0,2930540.0,2963083.0,2930540.0
160,left,long,left,long,True,1740.0,correct,N,779.0,2963083.0,2973828.0,2963083.0
161,right,short,left,long,True,2400.0,incorrect,N,823.0,2973828.0,3001615.0,2973828.0
162,left,long,left,long,True,1620.0,correct,N,872.0,3001615.0,3011265.0,3001615.0
163,right,short,left,long,True,1620.0,incorrect,N,818.0,3011265.0,3038653.0,3011265.0
164,right,short,left,long,True,1620.0,incorrect,N,923.0,3038653.0,3058516.0,3038653.0
165,right,short,left,long,True,1620.0,incorrect,N,814.0,3058516.0,3086454.0,3058516.0
166,left,long,left,long,True,2400.0,broken,N,791.0,3086454.0,3101624.0,3086454.0
167,right,short,right,short,True,600.0,correct,N,755.0,3101624.0,3111983.0,3101624.0
168,right,short,right,short,True,1380.0,broken,N,805.0,3111983.0,3129472.0,3111983.0
169,left,long,left,long,True,1740.0,broken,N,1149.0,3129472.0,3142660.0,3129472.0
170,,,left,long,False,1620.0,broken,N,,3142660.0,3161766.0,3142660.0
171,right,short,right,short,True,1380.0,correct,N,1008.0,3161766.0,3173309.0,3161766.0
172,,,right,short,False,600.0,broken,N,,3173309.0,3203775.0,3173309.0
173,right,short,right,short,True,1260.0,correct,N,882.0,3203775.0,3214597.0,3203775.0
174,left,long,right,short,True,1380.0,incorrect,N,801.0,3214597.0,3246510.0,3214597.0
175,left,long,left,long,True,2400.0,correct,N,910.0,3246510.0,3255736.0,3246510.0
176,right,short,right,short,True,1050.0,correct,N,941.0,3255736.0,3268432.0,3255736.0
177,right,short,right,short,True,600.0,correct,N,877.0,3268432.0,3289012.0,3268432.0
178,right,short,right,short,True,1050.0,correct,N,632.0,3289012.0,3308104.0,3289012.0
179,right,short,right,short,True,1050.0,broken,N,767.0,3308104.0,3325869.0,3308104.0
180,right,short,left,long,True,1620.0,incorrect,N,729.0,3325869.0,3346008.0,3325869.0
181,right,short,left,long,True,1740.0,incorrect,N,676.0,3346008.0,3365770.0,3346008.0
182,right,short,right,short,True,1260.0,broken,N,749.0,3365770.0,3376191.0,3365770.0
183,left,long,left,long,True,2400.0,correct,N,900.0,3376191.0,3385782.0,3376191.0
184,right,short,right,short,True,1380.0,correct,N,815.0,3385782.0,3404672.0,3385782.0
185,right,short,right,short,True,1260.0,broken,N,814.0,3404672.0,3416682.0,3404672.0
186,left,long,right,short,True,1380.0,incorrect,N,1419.0,3416682.0,3436584.0,3416682.0
187,right,short,right,short,True,1380.0,broken,N,952.0,3436584.0,3448555.0,3436584.0
188,right,short,left,long,True,1740.0,incorrect,N,989.0,3448555.0,3468167.0,3448555.0
189,,,right,short,False,1380.0,broken,N,,3468167.0,3488491.0,3468167.0
190,left,long,left,long,True,2400.0,correct,N,867.0,3488491.0,3498550.0,3488491.0
191,right,short,right,short,True,1380.0,correct,N,679.0,3498550.0,3517881.0,3498550.0
192,right,short,right,short,True,1050.0,correct,N,703.0,3517881.0,3531528.0,3517881.0
193,,,left,long,False,1740.0,broken,N,,3531528.0,3553782.0,3531528.0
194,right,short,right,short,True,1050.0,correct,N,842.0,3553782.0,3563289.0,3553782.0
195,right,short,right,short,True,1380.0,correct,N,812.0,3563289.0,3574704.0,3563289.0
196,,,right,short,False,1260.0,broken,N,,3574704.0,3599841.0,3574704.0
197,left,long,left,long,True,2400.0,correct,N,872.0,3599841.0,3609848.0,3599841.0
198,left,long,right,short,True,1380.0,incorrect,N,1043.0,3609848.0,3632306.0,3609848.0
199,right,short,right,short,True,1380.0,broken,N,664.0,3632306.0,3641820.0,3632306.0
200,left,long,left,long,True,2400.0,broken,N,905.0,3641820.0,3651268.0,3641820.0
201,right,long,right,long,True,1740.0,correct,S,838.0,3651268.0,3670222.0,3651268.0
202,,,left,short,False,1050.0,broken,S,,3670222.0,3691865.0,3670222.0
203,left,short,left,short,True,600.0,correct,S,1245.0,3691865.0,3707862.0,3691865.0
204,right,long,left,short,True,1260.0,broken,S,1306.0,3707862.0,3730652.0,3707862.0
205,left,short,left,short,True,600.0,correct,S,952.0,3730652.0,3747410.0,3730652.0
206,right,long,right,long,True,2400.0,correct,S,882.0,3747410.0,3763210.0,3747410.0
207,left,short,left,short,True,1260.0,correct,S,809.0,3763210.0,3775885.0,3763210.0
208,right,long,left,short,True,1260.0,incorrect,S,1068.0,3775885.0,3808488.0,3775885.0
209,left,short,left,short,True,1260.0,correct,S,925.0,3808488.0,3821378.0,3808488.0
210,left,short,left,short,True,1260.0,correct,S,1231.0,3821378.0,3834391.0,3821378.0
211,right,long,left,short,True,1260.0,incorrect,S,790.0,3834391.0,3866203.0,3834391.0
212,right,long,right,long,True,1950.0,correct,S,874.0,3866203.0,3884268.0,3866203.0
213,left,short,left,short,True,1260.0,correct,S,991.0,3884268.0,3897058.0,3884268.0
214,right,long,right,long,True,1950.0,correct,S,1166.0,3897058.0,3909716.0,3897058.0
215,left,short,left,short,True,1050.0,correct,S,788.0,3909716.0,3923550.0,3909716.0
216,right,long,right,long,True,2400.0,broken,S,726.0,3923550.0,3934696.0,3923550.0
217,left,short,left,short,True,600.0,correct,S,1090.0,3934696.0,3948993.0,3934696.0
218,left,short,left,short,True,600.0,broken,S,1197.0,3948993.0,3962477.0,3948993.0
219,right,long,right,long,True,1950.0,correct,S,1328.0,3962477.0,3980923.0,3962477.0
220,left,short,left,short,True,1260.0,broken,S,880.0,3980923.0,3994481.0,3980923.0
221,left,short,right,long,True,1740.0,incorrect,S,1074.0,3994481.0,4016191.0,3994481.0
222,left,short,right,long,True,1740.0,incorrect,S,1093.0,4016191.0,4036446.0,4016191.0
223,left,short,left,short,True,1260.0,correct,S,1900.0,4036446.0,4046444.0,4036446.0
224,left,short,left,short,True,600.0,correct,S,1372.0,4046444.0,4068824.0,4046444.0
225,right,long,left,short,True,1260.0,incorrect,S,677.0,4068824.0,4092848.0,4068824.0
226,right,long,right,long,True,2400.0,correct,S,776.0,4092848.0,4103217.0,4092848.0
227,right,long,right,long,True,2400.0,correct,S,728.0,4103217.0,4118052.0,4103217.0
228,left,short,left,short,True,1380.0,correct,S,1015.0,4118052.0,4134634.0,4118052.0
229,right,long,left,short,True,1380.0,incorrect,S,2944.0,4134634.0,4166005.0,4134634.0
230,,,right,long,False,2400.0,broken,S,,4166005.0,4187042.0,4166005.0
231,right,long,right,long,True,2400.0,correct,S,672.0,4187042.0,4198846.0,4187042.0
232,left,short,left,short,True,1050.0,correct,S,912.0,4198846.0,4218861.0,4198846.0
233,left,short,right,long,True,1620.0,incorrect,S,904.0,4218861.0,4248463.0,4218861.0
234,left,short,left,short,True,600.0,correct,S,912.0,4248463.0,4259519.0,4248463.0
235,left,short,left,short,True,600.0,correct,S,1200.0,4259519.0,4283248.0,4259519.0
236,right,long,left,short,True,1380.0,incorrect,S,765.0,4283248.0,4312565.0,4283248.0
237,right,long,right,long,True,2400.0,broken,S,1001.0,4312565.0,4323400.0,4312565.0
238,left,short,right,long,True,1950.0,incorrect,S,916.0,4323400.0,4342704.0,4323400.0
239,right,long,right,long,True,1950.0,correct,S,666.0,4342704.0,4352579.0,4342704.0
240,right,long,right,long,True,2400.0,broken,S,761.0,4352579.0,4367945.0,4352579.0
241,right,long,right,long,True,1740.0,correct,S,739.0,4367945.0,4377861.0,4367945.0
242,left,short,left,short,True,1260.0,correct,S,868.0,4377861.0,4387670.0,4377861.0
243,right,long,right,long,True,2400.0,correct,S,688.0,4387670.0,4410681.0,4387670.0
244,left,short,left,short,True,1050.0,correct,S,1018.0,4410681.0,4421269.0,4410681.0
245,right,long,left,short,True,1380.0,incorrect,S,847.0,4421269.0,4448663.0,4421269.0
246,left,short,left,short,True,1260.0,correct,S,615.0,4448663.0,4458950.0,4448663.0
247,right,long,right,long,True,1620.0,correct,S,655.0,4458950.0,4479644.0,4458950.0
248,right,long,left,short,True,1260.0,incorrect,S,800.0,4479644.0,4506201.0,4479644.0
249,left,short,left,short,True,1050.0,broken,S,1197.0,4506201.0,4516670.0,4506201.0
250,,,left,short,False,600.0,broken,S,,4516670.0,4537022.0,4516670.0
251,right,long,left,short,True,1260.0,incorrect,S,666.0,4537022.0,4556978.0,4537022.0
252,left,short,left,short,True,1050.0,correct,S,853.0,4556978.0,4567134.0,4556978.0
253,left,long,left,long,True,2400.0,correct,N,989.0,4567134.0,4593921.0,4567134.0
254,right,short,right,short,True,600.0,broken,N,721.0,4593921.0,4607576.0,4593921.0
255,right,short,right,short,True,600.0,broken,N,789.0,4607576.0,4617669.0,4607576.0
256,right,short,right,short,True,1050.0,broken,N,1860.0,4617669.0,4627757.0,4617669.0
257,left,long,left,long,True,1740.0,correct,N,1344.0,4627757.0,4638364.0,4627757.0
258,left,long,right,short,True,1380.0,incorrect,N,1092.0,4638364.0,4668803.0,4638364.0
259,left,long,left,long,True,2400.0,broken,N,804.0,4668803.0,4678505.0,4668803.0
260,right,short,left,long,True,1950.0,incorrect,N,666.0,4678505.0,4699106.0,4678505.0
261,left,long,right,short,True,1380.0,incorrect,N,1036.0,4699106.0,4720716.0,4699106.0
262,left,long,left,long,True,1950.0,correct,N,998.0,4720716.0,4732539.0,4720716.0
263,,,left,long,False,1740.0,broken,N,,4732539.0,4752329.0,4732539.0
264,left,long,right,short,True,1260.0,incorrect,N,1909.0,4752329.0,4798423.0,4752329.0
265,right,short,left,long,True,1740.0,incorrect,N,967.0,4798423.0,4822653.0,4798423.0
266,right,short,right,short,True,600.0,broken,N,976.0,4822653.0,4872253.0,4822653.0
267,left,long,left,long,True,1740.0,broken,N,843.0,4872253.0,4893390.0,4872253.0
268,left,long,left,long,True,2400.0,broken,N,713.0,4893390.0,4912807.0,4893390.0
269,,,left,long,False,1740.0,broken,N,,4912807.0,4934187.0,4912807.0
270,left,long,left,long,True,1620.0,correct,N,939.0,4934187.0,4945842.0,4934187.0
271,left,long,left,long,True,1740.0,correct,N,986.0,4945842.0,4964573.0,4945842.0
272,right,short,left,long,True,1620.0,incorrect,N,677.0,4964573.0,4989986.0,4964573.0
273,right,short,right,short,True,1260.0,broken,N,819.0,4989986.0,4999839.0,4989986.0
274,right,short,left,long,True,1620.0,incorrect,N,1758.0,4999839.0,5019543.0,4999839.0
275,left,long,left,long,True,1950.0,broken,N,801.0,5019543.0,5044929.0,5019543.0
276,left,long,left,long,True,1620.0,correct,N,937.0,5044929.0,5054396.0,5044929.0
277,,,left,long,False,1620.0,broken,N,,5054396.0,5090614.0,5054396.0
278,right,short,right,short,True,600.0,correct,N,1135.0,5090614.0,5100732.0,5090614.0
279,right,short,left,long,True,2400.0,incorrect,N,730.0,5100732.0,5134280.0,5100732.0
280,right,short,right,short,True,600.0,correct,N,833.0,5134280.0,5144361.0,5134280.0
281,,,left,long,False,1740.0,broken,N,,5144361.0,5173228.0,5144361.0
282,left,long,right,short,True,600.0,incorrect,N,853.0,5173228.0,5195670.0,5173228.0
283,left,long,left,long,True,2400.0,correct,N,818.0,5195670.0,5207583.0,5195670.0
284,right,short,right,short,True,1050.0,correct,N,751.0,5207583.0,5233861.0,5207583.0
285,right,short,right,short,True,1050.0,correct,N,686.0,5233861.0,5257734.0,5233861.0
286,,,left,long,False,2400.0,broken,N,,5257734.0,5285713.0,5257734.0
287,right,short,right,short,True,600.0,correct,N,1480.0,5285713.0,5296823.0,5285713.0
288,,,right,short,False,1380.0,broken,N,,5296823.0,5324385.0,5296823.0
289,left,long,left,long,True,2400.0,broken,N,856.0,5324385.0,5343694.0,5324385.0
290,right,short,right,short,True,1260.0,broken,N,1022.0,5343694.0,5354278.0,5343694.0
291,right,short,left,long,True,1950.0,incorrect,N,894.0,5354278.0,5373949.0,5354278.0
292,left,long,left,long,True,2400.0,correct,N,837.0,5373949.0,5383526.0,5373949.0
293,left,long,left,long,True,1620.0,correct,N,906.0,5383526.0,5400702.0,5383526.0
294,right,short,left,long,True,1950.0,incorrect,N,737.0,5400702.0,5423079.0,5400702.0
295,left,long,right,short,True,1380.0,incorrect,N,811.0,5423079.0,5444219.0,5423079.0
296,right,short,right,short,True,1380.0,correct,N,738.0,5444219.0,5454349.0,5444219.0
297,left,long,right,short,True,1380.0,incorrect,N,867.0,5454349.0,5488081.0,5454349.0
298,left,long,left,long,True,1620.0,broken,N,903.0,5488081.0,5499404.0,5488081.0
299,,,left,long,False,2400.0,broken,N,,5499404.0,5518814.0,5499404.0
300,right,short,left,long,True,1740.0,incorrect,N,934.0,5518814.0,5538265.0,5518814.0
301,left,long,left,long,True,1620.0,correct,N,1007.0,5538265.0,5549477.0,5538265.0
302,right,short,left,long,True,1740.0,incorrect,N,662.0,5549477.0,5577922.0,5549477.0
303,right,short,left,long,True,1740.0,incorrect,N,542.0,5577922.0,5597933.0,5577922.0
304,right,short,right,short,True,600.0,correct,N,901.0,5597933.0,5607609.0,5597933.0
305,right,short,right,short,True,1380.0,correct,N,945.0,5607609.0,5628341.0,5607609.0
306,right,short,left,long,True,1950.0,incorrect,N,790.0,5628341.0,5660460.0,5628341.0
307,right,short,right,short,True,600.0,correct,N,1205.0,5660460.0,5670210.0,5660460.0
308,left,long,left,long,True,1950.0,correct,N,787.0,5670210.0,5695691.0,5670210.0
309,left,long,left,long,True,1950.0,correct,N,842.0,5695691.0,5711181.0,5695691.0
310,,,left,long,False,1740.0,broken,N,,5711181.0,5742323.0,5711181.0
311,right,short,right,short,True,1050.0,correct,N,1071.0,5742323.0,5772485.0,5742323.0
312,left,long,left,long,True,1740.0,correct,N,1370.0,5772485.0,5783323.0,5772485.0
313,,,left,long,False,1620.0,broken,N,,5783323.0,5804745.0,5783323.0
314,left,long,left,long,True,2400.0,correct,N,924.0,5804745.0,5821634.0,5804745.0
315,left,long,left,long,True,1950.0,broken,N,894.0,5821634.0,5835017.0,5821634.0
316,,,left,long,False,1950.0,broken,N,,5835017.0,5854876.0,5835017.0
317,right,short,left,long,True,1620.0,incorrect,N,842.0,5854876.0,5876253.0,5854876.0
318,left,long,left,long,True,1740.0,broken,N,926.0,5876253.0,5897931.0,5876253.0
319,left,short,right,long,True,1950.0,incorrect,S,863.0,5897931.0,5918017.0,5897931.0
320,,,right,long,False,2400.0,broken,S,,5918017.0,5938189.0,5918017.0
