,chosen_side,chosen_interval,correct_side,interval_category,has_choice,this_interval,outcome,init_port,choice_rt,t_on,t_off,t
45,right,short,right,short,True,1050.0,correct,N,585.0,785943.0,797285.0,785943.0
46,left,long,left,long,True,1620.0,correct,N,706.0,797285.0,814576.0,797285.0
47,right,short,right,short,True,1050.0,broken,N,570.0,814576.0,826054.0,814576.0
48,left,long,left,long,True,1950.0,correct,N,700.0,826054.0,839948.0,826054.0
49,right,short,right,short,True,1050.0,correct,N,617.0,839948.0,855384.0,839948.0
50,left,long,right,short,True,1380.0,incorrect,N,726.0,855384.0,880939.0,855384.0
51,right,short,right,short,True,1380.0,correct,N,625.0,880939.0,891875.0,880939.0
52,right,short,right,short,True,1050.0,broken,N,609.0,891875.0,914871.0,891875.0
53,left,long,right,short,True,600.0,incorrect,N,964.0,914871.0,937842.0,914871.0
54,left,long,left,long,True,1740.0,correct,N,794.0,937842.0,948109.0,937842.0
55,right,short,right,short,True,1050.0,correct,N,681.0,948109.0,958212.0,948109.0
56,left,long,left,long,True,1950.0,broken,N,783.0,958212.0,975995.0,958212.0
57,left,long,right,short,True,1380.0,incorrect,N,807.0,975995.0,995838.0,975995.0
58,right,short,left,long,True,1740.0,incorrect,N,591.0,995838.0,1015443.0,995838.0
59,right,short,right,short,True,600.0,correct,N,939.0,1015443.0,1026024.0,1015443.0
60,left,long,left,long,True,1620.0,correct,N,799.0,1026024.0,1044362.0,1026024.0
61,right,short,left,long,True,1620.0,incorrect,N,694.0,1044362.0,1068708.0,1044362.0
62,left,long,left,long,True,1740.0,correct,N,800.0,1068708.0,1079099.0,1068708.0
63,left,long,left,long,True,2400.0,correct,N,828.0,1079099.0,1096336.0,1079099.0
64,left,long,left,long,True,1950.0,correct,N,942.0,1096336.0,1111886.0,1096336.0
65,right,short,right,short,True,1380.0,correct,N,800.0,1111886.0,1125416.0,1111886.0
66,left,long,left,long,True,1740.0,correct,N,853.0,1125416.0,1146608.0,1125416.0
67,left,long,right,short,True,1260.0,incorrect,N,1786.0,1146608.0,1170465.0,1146608.0
68,left,long,left,long,True,2400.0,correct,N,738.0,1170465.0,1180282.0,1170465.0
69,right,short,right,short,True,1050.0,broken,N,839.0,1180282.0,1197809.0,1180282.0
70,right,short,left,long,True,1740.0,incorrect,N,1188.0,1197809.0,1217301.0,1197809.0
71,left,long,right,short,True,1380.0,incorrect,N,951.0,1217301.0,1237624.0,1217301.0
72,left,long,right,short,True,1380.0,incorrect,N,797.0,1237624.0,1256767.0,1237624.0
73,,,left,long,False,1950.0,broken,N,,1256767.0,1277194.0,1256767.0
74,right,short,left,long,True,2400.0,incorrect,N,755.0,1277194.0,1296730.0,1277194.0
75,left,long,right,short,True,600.0,incorrect,N,916.0,1296730.0,1318983.0,1296730.0
76,right,short,right,short,True,1380.0,correct,N,706.0,1318983.0,1328460.0,1318983.0
77,right,short,left,long,True,1620.0,incorrect,N,713.0,1328460.0,1360064.0,1328460.0
78,left,long,left,long,True,1950.0,correct,N,863.0,1360064.0,1369753.0,1360064.0
79,right,short,right,short,True,1380.0,correct,N,742.0,1369753.0,1393676.0,1369753.0
80,left,long,left,long,True,1740.0,correct,N,941.0,1393676.0,1403240.0,1393676.0
81,right,short,right,short,True,1380.0,broken,N,915.0,1403240.0,1421868.0,1403240.0
82,right,short,right,short,True,1380.0,correct,N,810.0,1421868.0,1431605.0,1421868.0
83,right,short,right,short,True,1380.0,broken,N,666.0,1431605.0,1447715.0,1431605.0
84,left,long,left,long,True,1620.0,correct,N,954.0,1447715.0,1487618.0,1447715.0
85,right,short,right,short,True,1260.0,correct,N,2546.0,1487618.0,1502733.0,1487618.0
86,,,left,long,False,1620.0,broken,N,,1502733.0,1530379.0,1502733.0
87,right,short,left,long,True,1620.0,incorrect,N,732.0,1530379.0,1550348.0,1530379.0
88,right,short,right,short,True,600.0,correct,N,915.0,1550348.0,1560981.0,1550348.0
89,right,short,left,long,True,1620.0,incorrect,N,818.0,1560981.0,1589191.0,1560981.0
90,right,short,left,long,True,1620.0,incorrect,N,1190.0,1589191.0,1609306.0,1589191.0
91,,,left,long,False,1740.0,broken,N,,1609306.0,1629369.0,1609306.0
92,right,short,right,short,True,1260.0,correct,N,1130.0,1629369.0,1639178.0,1629369.0
93,left,long,left,long,True,1950.0,correct,N,766.0,1639178.0,1659251.0,1639178.0
94,left,long,left,long,True,2400.0,broken,N,595.0,1659251.0,1670898.0,1659251.0
95,,,right,short,False,1260.0,broken,N,,1670898.0,1690540.0,1670898.0
96,left,long,left,long,True,1950.0,broken,N,940.0,1690540.0,1702335.0,1690540.0
97,left,long,left,long,True,1740.0,correct,N,860.0,1702335.0,1712052.0,1702335.0
98,right,short,right,short,True,1260.0,correct,N,640.0,1712052.0,1722643.0,1712052.0
99,left,long,right,short,True,1050.0,incorrect,N,838.0,1722643.0,1759147.0,1722643.0
100,left,long,left,long,True,1950.0,correct,N,876.0,1759147.0,1768378.0,1759147.0
101,right,short,right,short,True,1380.0,correct,N,604.0,1768378.0,1785059.0,1768378.0
102,right,short,right,short,True,1050.0,broken,N,645.0,1785059.0,1796040.0,1785059.0
103,right,long,right,long,True,1620.0,correct,S,660.0,1796040.0,1807424.0,1796040.0
104,right,long,left,short,True,1380.0,incorrect,S,995.0,1807424.0,1835199.0,1807424.0
105,,,left,short,False,1380.0,broken,S,,1835199.0,1856334.0,1835199.0
106,left,short,left,short,True,1050.0,correct,S,1020.0,1856334.0,1867853.0,1856334.0
107,right,long,left,short,True,1260.0,incorrect,S,912.0,1867853.0,1895696.0,1867853.0
108,left,short,left,short,True,1380.0,correct,S,884.0,1895696.0,1906042.0,1895696.0
109,left,short,right,long,True,1620.0,incorrect,S,990.0,1906042.0,1940681.0,1906042.0
110,right,long,right,long,True,1950.0,broken,S,684.0,1940681.0,1951518.0,1940681.0
111,left,short,left,short,True,1050.0,broken,S,1070.0,1951518.0,1979331.0,1951518.0
112,right,long,right,long,True,1620.0,correct,S,2004.0,1979331.0,2035861.0,1979331.0
113,left,short,left,short,True,600.0,broken,S,1327.0,2035861.0,2051156.0,2035861.0
114,left,short,right,long,True,2400.0,incorrect,S,878.0,2051156.0,2073856.0,2051156.0
115,left,short,left,short,True,1380.0,correct,S,1134.0,2073856.0,2089750.0,2073856.0
116,,,right,long,False,2400.0,broken,S,,2089750.0,2110396.0,2089750.0
117,right,long,left,short,True,1260.0,incorrect,S,1009.0,2110396.0,2137795.0,2110396.0
118,right,long,right,long,True,2400.0,broken,S,798.0,2137795.0,2148475.0,2137795.0
119,left,short,left,short,True,1260.0,correct,S,964.0,2148475.0,2172476.0,2148475.0
120,right,long,right,long,True,2400.0,correct,S,659.0,2172476.0,2185623.0,2172476.0
121,left,short,left,short,True,1050.0,correct,S,855.0,2185623.0,2198280.0,2185623.0
122,left,short,left,short,True,1050.0,correct,S,856.0,2198280.0,2212699.0,2198280.0
123,left,short,left,short,True,1260.0,broken,S,953.0,2212699.0,2229576.0,2212699.0
124,,,right,long,False,2400.0,broken,S,,2229576.0,2249342.0,2229576.0
125,right,long,right,long,True,1620.0,broken,S,596.0,2249342.0,2260078.0,2249342.0
126,left,short,right,long,True,1740.0,incorrect,S,3891.0,2260078.0,2290523.0,2260078.0
127,left,short,right,long,True,1620.0,incorrect,S,766.0,2290523.0,2321092.0,2290523.0
128,left,short,left,short,True,1380.0,correct,S,1013.0,2321092.0,2331809.0,2321092.0
129,right,long,left,short,True,1260.0,incorrect,S,586.0,2331809.0,2369660.0,2331809.0
130,,,right,long,False,2400.0,broken,S,,2369660.0,2389358.0,2369660.0
131,left,short,left,short,True,1260.0,correct,S,983.0,2389358.0,2399824.0,2389358.0
132,right,long,left,short,True,1380.0,incorrect,S,924.0,2399824.0,2438333.0,2399824.0
133,right,long,right,long,True,1740.0,correct,S,841.0,2438333.0,2449648.0,2438333.0
134,right,long,right,long,True,1950.0,correct,S,714.0,2449648.0,2467616.0,2449648.0
135,left,short,left,short,True,1050.0,broken,S,703.0,2467616.0,2480826.0,2467616.0
136,left,short,right,long,True,1740.0,incorrect,S,1148.0,2480826.0,2501967.0,2480826.0
137,right,long,right,long,True,1620.0,correct,S,704.0,2501967.0,2512285.0,2501967.0
138,right,long,right,long,True,1950.0,correct,S,736.0,2512285.0,2533301.0,2512285.0
139,right,long,right,long,True,1740.0,broken,S,800.0,2533301.0,2546856.0,2533301.0
140,right,long,right,long,True,1620.0,correct,S,1014.0,2546856.0,2556351.0,2546856.0
141,right,long,right,long,True,1950.0,correct,S,806.0,2556351.0,2568101.0,2556351.0
142,left,short,left,short,True,1260.0,correct,S,885.0,2568101.0,2581083.0,2568101.0
143,right,long,right,long,True,1950.0,correct,S,714.0,2581083.0,2593695.0,2581083.0
144,right,long,right,long,True,1950.0,correct,S,763.0,2593695.0,2605131.0,2593695.0
145,left,short,left,short,True,600.0,correct,S,988.0,2605131.0,2615681.0,2605131.0
146,right,long,right,long,True,2400.0,correct,S,1480.0,2615681.0,2628578.0,2615681.0
147,left,short,right,long,True,1740.0,incorrect,S,879.0,2628578.0,2653025.0,2628578.0
148,right,long,right,long,True,1740.0,correct,S,929.0,2653025.0,2666224.0,2653025.0
149,left,short,left,short,True,1050.0,correct,S,1093.0,2666224.0,2678804.0,2666224.0
150,right,long,right,long,True,2400.0,correct,S,1207.0,2678804.0,2703894.0,2678804.0
151,left,short,left,short,True,1050.0,broken,S,1051.0,2703894.0,2718779.0,2703894.0
152,right,long,right,long,True,1620.0,broken,S,597.0,2718779.0,2729968.0,2718779.0
153,left,short,left,short,True,1050.0,correct,S,951.0,2729968.0,2741385.0,2729968.0
154,right,long,right,long,True,1950.0,broken,S,653.0,2741385.0,2758181.0,2741385.0
155,right,long,right,long,True,1950.0,broken,S,731.0,2758181.0,2779470.0,2758181.0
156,left,short,left,short,True,600.0,broken,S,1060.0,2779470.0,2790579.0,2779470.0
157,left,short,right,long,True,1740.0,incorrect,S,773.0,2790579.0,2810127.0,2790579.0
158,,,right,long,False,1740.0,broken,S,,2810127.0,2830408.0,2810127.0
159,right,long,left,short,True,1260.0,incorrect,S,697.0,2830408.0,2851181.0,2830408.0
160,right,long,left,short,True,600.0,incorrect,S,714.0,2851181.0,2871756.0,2851181.0
161,,,right,long,False,1950.0,broken,S,,2871756.0,2891215.0,2871756.0
162,,,right,long,False,2400.0,broken,S,,2891215.0,2911473.0,2891215.0
163,,,left,short,False,1380.0,broken,S,,2911473.0,2931111.0,2911473.0
164,left,short,left,short,True,1260.0,broken,S,884.0,2931111.0,2941614.0,2931111.0
165,left,short,left,short,True,1050.0,correct,S,769.0,2941614.0,2951235.0,2941614.0
166,left,long,left,long,True,2400.0,correct,N,755.0,2951235.0,2977913.0,2951235.0
167,left,long,left,long,True,1950.0,correct,N,803.0,2977913.0,2990408.0,2977913.0
168,right,short,right,short,True,1050.0,correct,N,661.0,2990408.0,3007000.0,2990408.0
169,right,short,right,short,True,1380.0,broken,N,770.0,3007000.0,3019122.0,3007000.0
170,right,short,right,short,True,1050.0,correct,N,729.0,3019122.0,3029729.0,3019122.0
171,right,short,right,short,True,1260.0,broken,N,701.0,3029729.0,3040114.0,3029729.0
172,right,short,left,long,True,1620.0,incorrect,N,643.0,3040114.0,3059743.0,3040114.0
173,right,short,right,short,True,600.0,correct,N,1002.0,3059743.0,3069596.0,3059743.0
174,left,long,left,long,True,1950.0,correct,N,875.0,3069596.0,3084005.0,3069596.0
175,left,long,right,short,True,1380.0,incorrect,N,780.0,3084005.0,3107395.0,3084005.0
176,left,long,right,short,True,1260.0,incorrect,N,850.0,3107395.0,3127060.0,3107395.0
177,right,short,right,short,True,1260.0,correct,N,656.0,3127060.0,3138002.0,3127060.0
178,left,long,left,long,True,1740.0,correct,N,1122.0,3138002.0,3166120.0,3138002.0
179,right,short,right,short,True,600.0,correct,N,961.0,3166120.0,3188461.0,3166120.0
180,left,long,left,long,True,1740.0,correct,N,887.0,3188461.0,3206850.0,3188461.0
181,right,short,right,short,True,1050.0,broken,N,857.0,3206850.0,3223162.0,3206850.0
182,,,right,short,False,1380.0,broken,N,,3223162.0,3242561.0,3223162.0
183,left,long,right,short,True,1260.0,incorrect,N,795.0,3242561.0,3262002.0,3242561.0
184,right,short,right,short,True,1260.0,broken,N,707.0,3262002.0,3271874.0,3262002.0
185,left,long,left,long,True,1950.0,correct,N,875.0,3271874.0,3284393.0,3271874.0
186,right,short,right,short,True,1050.0,correct,N,719.0,3284393.0,3306698.0,3284393.0
187,right,short,right,short,True,600.0,broken,N,877.0,3306698.0,3318929.0,3306698.0
188,left,long,left,long,True,2400.0,correct,N,843.0,3318929.0,3329396.0,3318929.0
189,left,long,right,short,True,1260.0,incorrect,N,942.0,3329396.0,3356253.0,3329396.0
190,left,long,left,long,True,1740.0,broken,N,824.0,3356253.0,3367432.0,3356253.0
191,left,long,left,long,True,2400.0,correct,N,1482.0,3367432.0,3395339.0,3367432.0
192,right,short,right,short,True,1050.0,correct,N,871.0,3395339.0,3422406.0,3395339.0
193,left,long,right,short,True,600.0,incorrect,N,4296.0,3422406.0,3447390.0,3422406.0
194,left,long,left,long,True,1740.0,broken,N,1279.0,3447390.0,3467280.0,3447390.0
195,left,long,left,long,True,1950.0,correct,N,1058.0,3467280.0,3476961.0,3467280.0
196,left,long,left,long,True,1620.0,correct,N,840.0,3476961.0,3493116.0,3476961.0
197,right,short,right,short,True,600.0,correct,N,907.0,3493116.0,3503875.0,3493116.0
198,right,short,right,short,True,600.0,broken,N,999.0,3503875.0,3514863.0,3503875.0
199,right,short,left,long,True,1740.0,incorrect,N,764.0,3514863.0,3534560.0,3514863.0
200,left,long,left,long,True,1620.0,correct,N,980.0,3534560.0,3543922.0,3534560.0
201,left,long,left,long,True,2400.0,correct,N,917.0,3543922.0,3557828.0,3543922.0
202,left,long,left,long,True,2400.0,correct,N,810.0,3557828.0,3579717.0,3557828.0
203,,,left,long,False,1620.0,broken,N,,3579717.0,3601454.0,3579717.0
204,right,short,right,short,True,1050.0,correct,N,923.0,3601454.0,3611429.0,3601454.0
205,right,short,left,long,True,1740.0,incorrect,N,831.0,3611429.0,3633996.0,3611429.0
206,left,long,left,long,True,1740.0,correct,N,967.0,3633996.0,3651373.0,3633996.0
207,left,long,right,short,True,1050.0,incorrect,N,1040.0,3651373.0,3674499.0,3651373.0
208,right,short,right,short,True,1260.0,broken,N,792.0,3674499.0,3684207.0,3674499.0
209,left,long,right,short,True,1260.0,incorrect,N,929.0,3684207.0,3706499.0,3684207.0
210,left,long,left,long,True,2400.0,correct,N,986.0,3706499.0,3716770.0,3706499.0
211,left,long,right,short,True,1380.0,incorrect,N,1143.0,3716770.0,3739356.0,3716770.0
212,left,long,left,long,True,1950.0,correct,N,745.0,3739356.0,3752545.0,3739356.0
213,left,long,left,long,True,2400.0,broken,N,908.0,3752545.0,3763220.0,3752545.0
214,left,long,left,long,True,2400.0,correct,N,863.0,3763220.0,3772578.0,3763220.0
215,left,long,left,long,True,1620.0,correct,N,1074.0,3772578.0,3786382.0,3772578.0
216,left,long,right,short,True,1380.0,incorrect,N,1071.0,3786382.0,3808006.0,3786382.0
217,left,long,left,long,True,2400.0,correct,N,970.0,3808006.0,3817580.0,3808006.0
218,right,short,left,long,True,1740.0,incorrect,N,750.0,3817580.0,3839962.0,3817580.0
219,left,long,left,long,True,1950.0,correct,N,1169.0,3839962.0,3873276.0,3839962.0
220,left,long,left,long,True,1740.0,correct,N,1036.0,3873276.0,3889156.0,3873276.0
221,left,long,right,short,True,600.0,incorrect,N,1113.0,3889156.0,3913735.0,3889156.0
222,,,left,long,False,1620.0,broken,N,,3913735.0,3945465.0,3913735.0
223,,,left,long,False,1950.0,broken,N,,3945465.0,3965017.0,3945465.0
224,left,long,left,long,True,1950.0,correct,N,905.0,3965017.0,3980699.0,3965017.0
225,right,short,left,long,True,1950.0,incorrect,N,1156.0,3980699.0,4008376.0,3980699.0
226,right,long,right,long,True,1950.0,correct,S,785.0,4008376.0,4020202.0,4008376.0
227,left,short,left,short,True,1380.0,broken,S,892.0,4020202.0,4032634.0,4020202.0
228,left,short,right,long,True,1620.0,incorrect,S,852.0,4032634.0,4051938.0,4032634.0
229,right,long,left,short,True,1380.0,incorrect,S,2900.0,4051938.0,4073150.0,4051938.0
230,right,long,right,long,True,1740.0,correct,S,734.0,4073150.0,4083587.0,4073150.0
231,,,right,long,False,2400.0,broken,S,,4083587.0,4109780.0,4083587.0
232,left,short,right,long,True,1950.0,incorrect,S,995.0,4109780.0,4129797.0,4109780.0
233,right,long,right,long,True,1950.0,correct,S,955.0,4129797.0,4139589.0,4129797.0
234,right,long,right,long,True,2400.0,broken,S,861.0,4139589.0,4157486.0,4139589.0
235,,,left,short,False,1050.0,broken,S,,4157486.0,4177045.0,4157486.0
236,right,long,right,long,True,1620.0,correct,S,927.0,4177045.0,4186677.0,4177045.0
237,,,right,long,False,1740.0,broken,S,,4186677.0,4207263.0,4186677.0
238,left,short,right,long,True,1620.0,incorrect,S,900.0,4207263.0,4227326.0,4207263.0
239,left,short,right,long,True,1620.0,incorrect,S,871.0,4227326.0,4247503.0,4227326.0
240,right,long,right,long,True,1950.0,broken,S,638.0,4247503.0,4257035.0,4247503.0
241,left,short,left,short,True,600.0,correct,S,1230.0,4257035.0,4266142.0,4257035.0
242,right,long,right,long,True,1620.0,correct,S,1682.0,4266142.0,4288269.0,4266142.0
243,right,long,left,short,True,1050.0,incorrect,S,704.0,4288269.0,4316789.0,4288269.0
244,right,long,right,long,True,2400.0,broken,S,679.0,4316789.0,4326640.0,4316789.0
245,,,right,long,False,1950.0,broken,S,,4326640.0,4345961.0,4326640.0
246,left,short,left,short,True,1260.0,correct,S,955.0,4345961.0,4357331.0,4345961.0
247,left,short,left,short,True,600.0,correct,S,910.0,4357331.0,4383257.0,4357331.0
248,right,long,right,long,True,1950.0,broken,S,696.0,4383257.0,4399021.0,4383257.0
249,left,short,right,long,True,1620.0,incorrect,S,780.0,4399021.0,4419280.0,4399021.0
250,right,long,right,long,True,2400.0,correct,S,548.0,4419280.0,4429290.0,4419280.0
251,right,long,left,short,True,1050.0,incorrect,S,1017.0,4429290.0,4457789.0,4429290.0
252,left,short,left,short,True,1260.0,correct,S,883.0,4457789.0,4467738.0,4457789.0
253,right,long,right,long,True,1740.0,correct,S,691.0,4467738.0,4492218.0,4467738.0
254,right,long,left,short,True,1260.0,incorrect,S,700.0,4492218.0,4512744.0,4492218.0
255,right,long,right,long,True,1620.0,correct,S,960.0,4512744.0,4531020.0,4512744.0
256,right,long,right,long,True,1620.0,correct,S,804.0,4531020.0,4545415.0,4531020.0
257,right,long,right,long,True,2400.0,correct,S,749.0,4545415.0,4557948.0,4545415.0
258,,,left,short,False,1050.0,broken,S,,4557948.0,4582224.0,4557948.0
259,right,long,right,long,True,1740.0,broken,S,699.0,4582224.0,4591613.0,4582224.0
260,right,long,right,long,True,1620.0,broken,S,767.0,4591613.0,4602061.0,4591613.0
261,left,short,left,short,True,1380.0,broken,S,1177.0,4602061.0,4614742.0,4602061.0
262,right,long,left,short,True,1260.0,incorrect,S,835.0,4614742.0,4636370.0,4614742.0
263,left,short,right,long,True,1740.0,incorrect,S,991.0,4636370.0,4656865.0,4636370.0
264,right,long,left,short,True,600.0,incorrect,S,706.0,4656865.0,4678804.0,4656865.0
265,,,left,short,False,1050.0,broken,S,,4678804.0,4701018.0,4678804.0
266,left,short,right,long,True,1620.0,incorrect,S,1047.0,4701018.0,4720755.0,4701018.0
267,left,short,left,short,True,1050.0,correct,S,813.0,4720755.0,4731166.0,4720755.0
268,right,long,left,short,True,1380.0,incorrect,S,1144.0,4731166.0,4767258.0,4731166.0
269,right,long,right,long,True,2400.0,correct,S,744.0,4767258.0,4776785.0,4767258.0
270,left,short,left,short,True,1050.0,broken,S,812.0,4776785.0,4790076.0,4776785.0
271,left,short,left,short,True,1260.0,correct,S,848.0,4790076.0,4800548.0,4790076.0
272,right,long,left,short,True,1380.0,incorrect,S,1069.0,4800548.0,4833242.0,4800548.0
273,right,long,right,long,True,1950.0,broken,S,846.0,4833242.0,4842907.0,4833242.0
274,right,long,right,long,True,2400.0,correct,S,599.0,4842907.0,4854833.0,4842907.0
275,left,short,left,short,True,1050.0,correct,S,855.0,4854833.0,4871163.0,4854833.0
276,right,long,right,long,True,1620.0,correct,S,750.0,4871163.0,4885808.0,4871163.0
277,right,short,right,short,True,1050.0,broken,N,918.0,4885808.0,4899555.0,4885808.0
278,left,long,right,short,True,1260.0,incorrect,N,955.0,4899555.0,4919546.0,4899555.0
279,,,left,long,False,2400.0,broken,N,,4919546.0,4939740.0,4919546.0
280,right,short,right,short,True,1380.0,broken,N,775.0,4939740.0,4949874.0,4939740.0
281,left,long,left,long,True,1620.0,correct,N,717.0,4949874.0,4960791.0,4949874.0
282,left,long,left,long,True,1620.0,broken,N,844.0,4960791.0,4982216.0,4960791.0
283,left,long,left,long,True,2400.0,correct,N,774.0,4982216.0,4992217.0,4982216.0
284,right,short,right,short,True,1260.0,correct,N,811.0,4992217.0,5005672.0,4992217.0
285,right,short,left,long,True,1620.0,incorrect,N,807.0,5005672.0,5028082.0,5005672.0
286,right,short,right,short,True,1260.0,correct,N,975.0,5028082.0,5038913.0,5028082.0
287,right,short,left,long,True,1740.0,incorrect,N,879.0,5038913.0,5073252.0,5038913.0
288,right,short,right,short,True,1260.0,broken,N,669.0,5073252.0,5082607.0,5073252.0
289,right,short,left,long,True,1740.0,incorrect,N,710.0,5082607.0,5102360.0,5082607.0
290,left,long,right,short,True,1380.0,incorrect,N,732.0,5102360.0,5123138.0,5102360.0
291,right,short,right,short,True,1380.0,correct,N,774.0,5123138.0,5147151.0,5123138.0
292,left,long,right,short,True,1050.0,broken,N,1162.0,5147151.0,5168943.0,5147151.0
293,left,long,left,long,True,1620.0,correct,N,1262.0,5168943.0,5203650.0,5168943.0
294,right,short,right,short,True,1050.0,correct,N,790.0,5203650.0,5214081.0,5203650.0
295,left,long,left,long,True,2400.0,correct,N,867.0,5214081.0,5234936.0,5214081.0
296,left,long,left,long,True,2400.0,correct,N,809.0,5234936.0,5248791.0,5234936.0
297,left,long,right,short,True,1380.0,incorrect,N,980.0,5248791.0,5274773.0,5248791.0
298,left,long,right,short,True,1260.0,incorrect,N,1066.0,5274773.0,5294842.0,5274773.0
299,left,long,left,long,True,2400.0,correct,N,752.0,5294842.0,5305246.0,5294842.0
300,left,long,right,short,True,1380.0,incorrect,N,1307.0,5305246.0,5327495.0,5305246.0
301,left,long,left,long,True,1620.0,correct,N,1035.0,5327495.0,5339612.0,5327495.0
302,left,long,left,long,True,1740.0,correct,N,825.0,5339612.0,5355592.0,5339612.0
303,right,short,right,short,True,1380.0,broken,N,713.0,5355592.0,5366512.0,5355592.0
304,left,long,right,short,True,1260.0,incorrect,N,1091.0,5366512.0,5386722.0,5366512.0
305,right,short,right,short,True,600.0,correct,N,855.0,5386722.0,5397453.0,5386722.0
306,left,long,left,long,True,1740.0,correct,N,937.0,5397453.0,5408776.0,5397453.0
307,left,long,left,long,True,1620.0,broken,N,799.0,5408776.0,5419614.0,5408776.0
308,right,short,left,long,True,1950.0,incorrect,N,753.0,5419614.0,5441643.0,5419614.0
309,left,long,left,long,True,1740.0,correct,N,815.0,5441643.0,5451927.0,5441643.0
310,left,long,left,long,True,1740.0,correct,N,964.0,5451927.0,5469533.0,5451927.0
311,right,short,right,short,True,1260.0,broken,N,817.0,5469533.0,5481844.0,5469533.0
312,right,short,right,short,True,1050.0,correct,N,895.0,5481844.0,5493750.0,5481844.0
313,right,short,right,short,True,600.0,broken,N,977.0,5493750.0,5509232.0,5493750.0
314,left,long,left,long,True,2400.0,correct,N,877.0,5509232.0,5538142.0,5509232.0
315,right,short,right,short,True,1380.0,correct,N,979.0,5538142.0,5564581.0,5538142.0
316,right,short,right,short,True,1050.0,broken,N,1091.0,5564581.0,5575520.0,5564581.0
317,left,long,left,long,True,2400.0,correct,N,808.0,5575520.0,5649924.0,5575520.0
