,t,name,var,value
0,7965.0,TRIAL_AVAILABLE_EVENT,,
1,7966.0,,correct_side,right
2,7966.0,,this_interval,1740.0
3,7966.0,,init_port,S
4,7966.0,,stim_long,True
5,27288.0,TRIAL_ENTRY_EVENT,,
6,27289.0,STIM_ONSET_EVENT,,
7,29030.0,STIM_OFFSET_EVENT,,
8,29030.0,CHOICE_STATE,,
9,30083.0,CHOICE_RIGHT_EVENT,,
10,30083.0,CHOICE_LONG_EVENT,,
11,30083.0,CHOICE_CORRECT_EVENT,,
12,30083.0,CHOICE_EVENT,,
13,30511.0,BROKEN_FIXATION_EVENT,,
14,46395.0,TRIAL_AVAILABLE_EVENT,,
15,46396.0,,stim_long,False
16,46396.0,,correct_side,left
17,46396.0,,this_interval,1380.0
18,46396.0,,init_port,S
19,49112.0,STIM_ONSET_EVENT,,
20,49112.0,TRIAL_ENTRY_EVENT,,
21,50493.0,CHOICE_STATE,,
22,50493.0,STIM_OFFSET_EVENT,,
23,51246.0,CHOICE_RIGHT_EVENT,,
24,51246.0,CHOICE_INCORRECT_EVENT,,
25,51246.0,CHOICE_LONG_EVENT,,
26,51246.0,CHOICE_EVENT,,
27,51320.0,BROKEN_FIXATION_EVENT,,
28,68217.0,TRIAL_AVAILABLE_EVENT,,
29,68218.0,,this_interval,1950.0
30,68218.0,,correct_side,right
31,68218.0,,stim_long,True
32,68218.0,,init_port,S
33,71820.0,STIM_ONSET_EVENT,,
34,71820.0,TRIAL_ENTRY_EVENT,,
35,73771.0,CHOICE_STATE,,
36,73771.0,STIM_OFFSET_EVENT,,
37,74812.0,CHOICE_INCORRECT_EVENT,,
38,74812.0,CHOICE_EVENT,,
39,74812.0,CHOICE_SHORT_EVENT,,
40,74812.0,CHOICE_LEFT_EVENT,,
41,90925.0,TRIAL_AVAILABLE_EVENT,,
42,90926.0,,correct_side,left
43,90926.0,,init_port,S
44,90926.0,,this_interval,1380.0
45,90926.0,,stim_long,False
46,92194.0,TRIAL_ENTRY_EVENT,,
47,92195.0,STIM_ONSET_EVENT,,
48,93576.0,CHOICE_STATE,,
49,93576.0,STIM_OFFSET_EVENT,,
50,94288.0,CHOICE_SHORT_EVENT,,
51,94288.0,CHOICE_LEFT_EVENT,,
52,94288.0,CHOICE_CORRECT_EVENT,,
53,94288.0,CHOICE_EVENT,,
54,94368.0,BROKEN_FIXATION_EVENT,,
55,111299.0,TRIAL_AVAILABLE_EVENT,,
56,111300.0,,init_port,S
57,111300.0,,stim_long,True
58,111300.0,,correct_side,right
59,111300.0,,this_interval,1620.0
60,112287.0,TRIAL_ENTRY_EVENT,,
61,112288.0,STIM_ONSET_EVENT,,
62,113909.0,STIM_OFFSET_EVENT,,
63,113909.0,CHOICE_STATE,,
64,115032.0,CHOICE_LONG_EVENT,,
65,115032.0,CHOICE_RIGHT_EVENT,,
66,115032.0,CHOICE_CORRECT_EVENT,,
67,115032.0,CHOICE_EVENT,,
68,115834.0,REWARD_EVENT,,
69,121395.0,TRIAL_AVAILABLE_EVENT,,
70,121396.0,,this_interval,2400.0
71,121396.0,,init_port,S
72,121396.0,,stim_long,True
73,121396.0,,correct_side,right
74,134949.0,TRIAL_ENTRY_EVENT,,
75,134949.0,STIM_ONSET_EVENT,,
76,137351.0,CHOICE_STATE,,
77,137351.0,STIM_OFFSET_EVENT,,
78,138084.0,CHOICE_SHORT_EVENT,,
79,138084.0,CHOICE_LEFT_EVENT,,
80,138084.0,CHOICE_INCORRECT_EVENT,,
81,138084.0,CHOICE_EVENT,,
82,154053.0,TRIAL_AVAILABLE_EVENT,,
83,154054.0,,this_interval,1050.0
84,154054.0,,init_port,S
